"number","value","datetime_start","datetime_complete","duration","params_decoder_layer_width_0","params_decoder_layer_width_1","params_decoder_layer_width_2","params_decoder_layer_width_3","params_decoder_layer_width_4","params_lr","params_n_decoder_layers","user_attrs_avg_mae","user_attrs_avg_mape","user_attrs_avg_ndcg10","user_attrs_avg_ndcg20","user_attrs_avg_ndcg50","user_attrs_avg_r2","user_attrs_fold10_mae","user_attrs_fold10_mape","user_attrs_fold10_ndcg10","user_attrs_fold10_ndcg20","user_attrs_fold10_ndcg50","user_attrs_fold10_r2","user_attrs_fold11_mae","user_attrs_fold11_mape","user_attrs_fold11_ndcg10","user_attrs_fold11_ndcg20","user_attrs_fold11_ndcg50","user_attrs_fold11_r2","user_attrs_fold12_mae","user_attrs_fold12_mape","user_attrs_fold12_ndcg10","user_attrs_fold12_ndcg20","user_attrs_fold12_ndcg50","user_attrs_fold12_r2","user_attrs_fold13_mae","user_attrs_fold13_mape","user_attrs_fold13_ndcg10","user_attrs_fold13_ndcg20","user_attrs_fold13_ndcg50","user_attrs_fold13_r2","user_attrs_fold14_mae","user_attrs_fold14_mape","user_attrs_fold14_ndcg10","user_attrs_fold14_ndcg20","user_attrs_fold14_ndcg50","user_attrs_fold14_r2","user_attrs_fold15_mae","user_attrs_fold15_mape","user_attrs_fold15_ndcg10","user_attrs_fold15_ndcg20","user_attrs_fold15_ndcg50","user_attrs_fold15_r2","user_attrs_fold1_mae","user_attrs_fold1_mape","user_attrs_fold1_ndcg10","user_attrs_fold1_ndcg20","user_attrs_fold1_ndcg50","user_attrs_fold1_r2","user_attrs_fold2_mae","user_attrs_fold2_mape","user_attrs_fold2_ndcg10","user_attrs_fold2_ndcg20","user_attrs_fold2_ndcg50","user_attrs_fold2_r2","user_attrs_fold3_mae","user_attrs_fold3_mape","user_attrs_fold3_ndcg10","user_attrs_fold3_ndcg20","user_attrs_fold3_ndcg50","user_attrs_fold3_r2","user_attrs_fold4_mae","user_attrs_fold4_mape","user_attrs_fold4_ndcg10","user_attrs_fold4_ndcg20","user_attrs_fold4_ndcg50","user_attrs_fold4_r2","user_attrs_fold5_mae","user_attrs_fold5_mape","user_attrs_fold5_ndcg10","user_attrs_fold5_ndcg20","user_attrs_fold5_ndcg50","user_attrs_fold5_r2","user_attrs_fold6_mae","user_attrs_fold6_mape","user_attrs_fold6_ndcg10","user_attrs_fold6_ndcg20","user_attrs_fold6_ndcg50","user_attrs_fold6_r2","user_attrs_fold7_mae","user_attrs_fold7_mape","user_attrs_fold7_ndcg10","user_attrs_fold7_ndcg20","user_attrs_fold7_ndcg50","user_attrs_fold7_r2","user_attrs_fold8_mae","user_attrs_fold8_mape","user_attrs_fold8_ndcg10","user_attrs_fold8_ndcg20","user_attrs_fold8_ndcg50","user_attrs_fold8_r2","user_attrs_fold9_mae","user_attrs_fold9_mape","user_attrs_fold9_ndcg10","user_attrs_fold9_ndcg20","user_attrs_fold9_ndcg50","user_attrs_fold9_r2","user_attrs_pca_components","system_attrs_completed_rung_0","system_attrs_completed_rung_1","state"
0,0.14785521427790324,"2025-05-16 16:00:27.425969","2025-05-16 16:00:29.590092","0 days 00:00:02.164123",240,208.0,128.0,64.0,48.0,0.001512640918915711,5,0.14785521427790324,432.3395235697428,0.3378436992565791,0.32571127116680143,0.4075164685646693,-0.15268942912419636,0.19931675493717194,256.3765869140625,0.3381962776184082,0.27965065836906433,0.21770115196704865,-0.15823137760162354,0.18850575387477875,64.407958984375,0.13046741485595703,0.14374619722366333,0.26106396317481995,-0.4905146360397339,0.12197443097829819,236.18106079101562,0.35239744186401367,0.29222917556762695,0.32822686433792114,0.04485774040222168,0.1162109375,94.87726593017578,0.1761649250984192,0.18379586935043335,0.2671143710613251,-0.0808413028717041,0.2336723953485489,159.23794555664062,0.6492840051651001,0.48791876435279846,0.5392017364501953,-0.29693377017974854,0.11042928695678711,192.02992248535156,0.5417112708091736,0.4381643533706665,0.4069133996963501,0.007888853549957275,0.16525773704051971,56.9849967956543,0.6883663535118103,0.6658681035041809,0.6775302886962891,-0.46654319763183594,0.22412972152233124,2059.303955078125,0.5320274829864502,0.5077435970306396,0.7804026007652283,-0.3374847173690796,0.13678617775440216,61.288116455078125,0.36146432161331177,0.40248388051986694,0.5764879584312439,-0.30466437339782715,0.1559794694185257,64.96180725097656,0.48359525203704834,0.5670011043548584,0.6272478699684143,-0.20450305938720703,0.10191656649112701,575.6021728515625,0.15026400983333588,0.20495763421058655,0.23326712846755981,-0.12614870071411133,0.08952608704566956,1016.1412963867188,0.052111878991127014,0.06719346344470978,0.11157390475273132,0.10749948024749756,0.12856173515319824,246.06640625,0.2743399739265442,0.2429748922586441,0.4322810769081116,-0.029589056968688965,0.12803970277309418,428.28387451171875,0.13902676105499268,0.13690538704395294,0.3055506646633148,-0.0364687442779541,0.11752145737409592,973.3494873046875,0.19823811948299408,0.2650359869003296,0.3481840491294861,0.08133542537689209,5.0,"","","COMPLETE"
1,0.15487416634956996,"2025-05-16 16:00:29.590463","2025-05-16 16:00:31.472988","0 days 00:00:01.882525",208,160.0,80.0,32.0,"",0.07810970327363848,4,0.15487416634956996,469.3007372538249,0.2992656418432792,0.3346968602389097,0.3847394690538446,-0.28359715938568114,0.21031227707862854,289.12567138671875,0.18162569403648376,0.15506309270858765,0.13777993619441986,-0.22089910507202148,0.18074369430541992,68.21846008300781,0.1477942317724228,0.23050759732723236,0.3267952501773834,-0.3620344400405884,0.12489273399114609,237.55569458007812,0.2813262939453125,0.28075021505355835,0.23290659487247467,-0.035973310470581055,0.12837043404579163,66.14128112792969,0.2205551713705063,0.197023406624794,0.2574714422225952,-0.38083386421203613,0.23411649465560913,166.46922302246094,0.9470294117927551,0.6629809737205505,0.6491671204566956,-0.29396235942840576,0.11953463405370712,70.6734390258789,0.16633036732673645,0.3710179030895233,0.43047839403152466,-0.5022386312484741,0.1804787814617157,59.26095962524414,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.7640664577484131,0.23037511110305786,1478.2005615234375,0.21720576286315918,0.40317437052726746,0.6188304424285889,-0.4587908983230591,0.14373600482940674,61.17726516723633,0.8465831875801086,0.819933295249939,0.8000823855400085,-0.3747129440307617,0.14885100722312927,58.66093063354492,0.5398584008216858,0.5563392639160156,0.6536450386047363,-0.21432125568389893,0.10597877204418182,833.7841796875,0.09725267440080643,0.17024776339530945,0.1901073157787323,-0.06504714488983154,0.12344243377447128,1993.04345703125,0.01697789691388607,0.00923118181526661,0.01368717197328806,-0.09483611583709717,0.12900179624557495,304.1383972167969,0.21016070246696472,0.4980015754699707,0.4170086085796356,-0.13136136531829834,0.1300809234380722,128.53175354003906,0.15808965265750885,0.18182334303855896,0.3011029362678528,-0.2862805128097534,0.13319739699363708,1224.52978515625,0.15025925636291504,0.14512218534946442,0.35702091455459595,-0.06859898567199707,5.0,0.11979716271162033,0.1307530254125595,"COMPLETE"
2,0.1502834548552831,"2025-05-16 16:00:31.473363","2025-05-16 16:00:33.545560","0 days 00:00:02.072197",224,160.0,48.0,32.0,144.0,0.0021825253303318615,5,0.1502834548552831,464.105731455485,0.312763112783432,0.31906838292876877,0.3971645365158717,-0.15119999647140503,0.19980503618717194,277.4761962890625,0.3572879135608673,0.25563693046569824,0.24084673821926117,-0.11528754234313965,0.18637828528881073,65.80839538574219,0.12962867319583893,0.18583114445209503,0.2795606553554535,-0.46350347995758057,0.11938776075839996,227.42919921875,0.43918827176094055,0.37534675002098083,0.37720268964767456,0.05753326416015625,0.12051215022802353,89.25798797607422,0.23591840267181396,0.2585996687412262,0.2692038118839264,-0.18559110164642334,0.23284314572811127,141.54037475585938,0.6082125306129456,0.4520304203033447,0.5070776343345642,-0.30277860164642334,0.12942558526992798,248.51136779785156,0.13658204674720764,0.15190711617469788,0.2615298926830292,-0.1380307674407959,0.15939848124980927,56.70475387573242,0.6634503602981567,0.662186324596405,0.6781582832336426,-0.3427382707595825,0.22772906720638275,1956.988525390625,0.49056726694107056,0.49434444308280945,0.7684575915336609,-0.37583136558532715,0.14784270524978638,69.71833038330078,0.24883873760700226,0.3815711736679077,0.5622239112854004,-0.3954888582229614,0.13814206421375275,69.6712875366211,0.6050018668174744,0.6552356481552124,0.677371621131897,0.07890844345092773,0.1084287092089653,709.0376586914062,0.06573230028152466,0.17264096438884735,0.22141604125499725,-0.20234334468841553,0.09361452609300613,1142.969482421875,0.052111878991127014,0.05741744861006737,0.14637379348278046,0.09648352861404419,0.1420508325099945,375.244384765625,0.1850312352180481,0.21475838124752045,0.32491007447242737,-0.03692066669464111,0.1292811781167984,507.1033935546875,0.25802332162857056,0.2934097349643707,0.3026501536369324,0.013910830020904541,0.11941229552030563,1024.1246337890625,0.2158718854188919,0.1751095950603485,0.340485155582428,0.04367798566818237,5.0,0.11512740701436996,0.11117204278707504,"COMPLETE"
3,0.1404533088207245,"2025-05-16 16:00:33.545949","2025-05-16 16:00:33.716517","0 days 00:00:00.170568",192,"","","","",0.00013014630428413227,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.26043084263801575,118.63591766357422,0.13435494899749756,0.17525336146354675,0.3417662978172302,-1.8053858280181885,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1404533088207245,"","PRUNED"
4,0.11818677932024002,"2025-05-16 16:00:33.716734","2025-05-16 16:00:33.929622","0 days 00:00:00.212888",224,128.0,80.0,"","",0.00014846243928055727,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1766292154788971,61.5040283203125,0.6900647282600403,0.623553991317749,0.6790563464164734,-0.621657133102417,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11818677932024002,"","PRUNED"
5,0.11846256256103516,"2025-05-16 16:00:33.929851","2025-05-16 16:00:34.186132","0 days 00:00:00.256281",80,144.0,128.0,256.0,"",0.06674778296749402,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17863819003105164,62.4345588684082,0.22562657296657562,0.31963014602661133,0.34221768379211426,-0.7243636846542358,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11846256256103516,"","PRUNED"
6,0.11199304461479187,"2025-05-16 16:00:34.186367","2025-05-16 16:00:34.713348","0 days 00:00:00.526981",80,224.0,"","","",0.0017086744246084969,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1514151692390442,50.59079360961914,0.5204070806503296,0.5701636075973511,0.6092420816421509,-0.322312593460083,0.213064044713974,1862.3323974609375,0.5371867418289185,0.580568253993988,0.7971336245536804,-0.23389053344726562,0.131283700466156,59.91511535644531,0.5130628943443298,0.5657785534858704,0.588837206363678,-0.24325239658355713,0.1412879079580307,56.12445068359375,0.6832042932510376,0.6625942587852478,0.6818221807479858,-0.06110882759094238,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11246659606695175,0.11199304461479187,"PRUNED"
7,0.11258721351623535,"2025-05-16 16:00:34.713592","2025-05-16 16:00:35.339423","0 days 00:00:00.625831",48,80.0,160.0,64.0,64.0,0.0018148573752713002,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17365017533302307,60.64015197753906,0.6373642086982727,0.680512011051178,0.6700298190116882,-0.5785022974014282,0.22889262437820435,1977.7080078125,0.38319340348243713,0.43907156586647034,0.6898309588432312,-0.38387835025787354,0.14631426334381104,62.13712692260742,0.5651571750640869,0.5339797139167786,0.6618898510932922,-0.4281238317489624,0.14630649983882904,70.60100555419922,0.5773279666900635,0.6428952813148499,0.6515185832977295,-0.03026556968688965,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10990230739116669,0.11258721351623535,"PRUNED"
8,0.11311981081962585,"2025-05-16 16:00:35.339699","2025-05-16 16:00:35.548370","0 days 00:00:00.208671",112,144.0,16.0,"","",0.012354163717306969,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1641392558813095,57.93095397949219,0.6854733228683472,0.6575140357017517,0.6332454681396484,-0.43244409561157227,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11311981081962585,"","PRUNED"
9,0.12692470848560333,"2025-05-16 16:00:35.548641","2025-05-16 16:00:35.727387","0 days 00:00:00.178746",48,96.0,"","","",0.037993043193656595,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.18850626051425934,66.10769653320312,0.2526019215583801,0.25233781337738037,0.4200618267059326,-0.7947500944137573,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12692470848560333,"","PRUNED"
