"number","value","datetime_start","datetime_complete","duration","params_decoder_layer_width_0","params_decoder_layer_width_1","params_decoder_layer_width_2","params_decoder_layer_width_3","params_decoder_layer_width_4","params_encoder_layer_width_0","params_encoder_layer_width_1","params_encoder_layer_width_2","params_encoder_layer_width_3","params_encoder_layer_width_4","params_lr","params_n_decoder_layers","params_n_encoder_layers","user_attrs_avg_mae","user_attrs_avg_mape","user_attrs_avg_ndcg10","user_attrs_avg_ndcg20","user_attrs_avg_ndcg50","user_attrs_avg_r2","user_attrs_fold10_mae","user_attrs_fold10_mape","user_attrs_fold10_ndcg10","user_attrs_fold10_ndcg20","user_attrs_fold10_ndcg50","user_attrs_fold10_r2","user_attrs_fold11_mae","user_attrs_fold11_mape","user_attrs_fold11_ndcg10","user_attrs_fold11_ndcg20","user_attrs_fold11_ndcg50","user_attrs_fold11_r2","user_attrs_fold12_mae","user_attrs_fold12_mape","user_attrs_fold12_ndcg10","user_attrs_fold12_ndcg20","user_attrs_fold12_ndcg50","user_attrs_fold12_r2","user_attrs_fold13_mae","user_attrs_fold13_mape","user_attrs_fold13_ndcg10","user_attrs_fold13_ndcg20","user_attrs_fold13_ndcg50","user_attrs_fold13_r2","user_attrs_fold14_mae","user_attrs_fold14_mape","user_attrs_fold14_ndcg10","user_attrs_fold14_ndcg20","user_attrs_fold14_ndcg50","user_attrs_fold14_r2","user_attrs_fold15_mae","user_attrs_fold15_mape","user_attrs_fold15_ndcg10","user_attrs_fold15_ndcg20","user_attrs_fold15_ndcg50","user_attrs_fold15_r2","user_attrs_fold1_mae","user_attrs_fold1_mape","user_attrs_fold1_ndcg10","user_attrs_fold1_ndcg20","user_attrs_fold1_ndcg50","user_attrs_fold1_r2","user_attrs_fold2_mae","user_attrs_fold2_mape","user_attrs_fold2_ndcg10","user_attrs_fold2_ndcg20","user_attrs_fold2_ndcg50","user_attrs_fold2_r2","user_attrs_fold3_mae","user_attrs_fold3_mape","user_attrs_fold3_ndcg10","user_attrs_fold3_ndcg20","user_attrs_fold3_ndcg50","user_attrs_fold3_r2","user_attrs_fold4_mae","user_attrs_fold4_mape","user_attrs_fold4_ndcg10","user_attrs_fold4_ndcg20","user_attrs_fold4_ndcg50","user_attrs_fold4_r2","user_attrs_fold5_mae","user_attrs_fold5_mape","user_attrs_fold5_ndcg10","user_attrs_fold5_ndcg20","user_attrs_fold5_ndcg50","user_attrs_fold5_r2","user_attrs_fold6_mae","user_attrs_fold6_mape","user_attrs_fold6_ndcg10","user_attrs_fold6_ndcg20","user_attrs_fold6_ndcg50","user_attrs_fold6_r2","user_attrs_fold7_mae","user_attrs_fold7_mape","user_attrs_fold7_ndcg10","user_attrs_fold7_ndcg20","user_attrs_fold7_ndcg50","user_attrs_fold7_r2","user_attrs_fold8_mae","user_attrs_fold8_mape","user_attrs_fold8_ndcg10","user_attrs_fold8_ndcg20","user_attrs_fold8_ndcg50","user_attrs_fold8_r2","user_attrs_fold9_mae","user_attrs_fold9_mape","user_attrs_fold9_ndcg10","user_attrs_fold9_ndcg20","user_attrs_fold9_ndcg50","user_attrs_fold9_r2","user_attrs_pca_components","system_attrs_completed_rung_0","system_attrs_completed_rung_1","state"
20,0.15054410248994826,"2025-05-16 15:31:12.814958","2025-05-16 15:31:18.074881","0 days 00:00:05.259923",208,112.0,224.0,64.0,"",176,160.0,16.0,"","",0.002627579649216142,4,3,0.15054410248994826,557.1261294047038,0.3854066769282023,0.39502085745334625,0.4587207833925883,-0.09368369181950888,0.19924131035804749,275.69927978515625,0.27522990107536316,0.2378801852464676,0.19908149540424347,-0.15270090103149414,0.18147598206996918,65.05308532714844,0.08741293847560883,0.10352429002523422,0.19155943393707275,-0.39090073108673096,0.11481783539056778,189.448974609375,0.15573428571224213,0.2267524003982544,0.29625004529953003,-0.006725907325744629,0.11944423615932465,82.53726196289062,0.14184258878231049,0.15998107194900513,0.23435750603675842,-0.20351886749267578,0.23817920684814453,178.0586395263672,0.2858530282974243,0.3637549579143524,0.34809091687202454,-0.33538949489593506,0.1063283383846283,168.71302795410156,0.0771135464310646,0.15080446004867554,0.3475762605667114,0.009232044219970703,0.15938135981559753,56.87338638305664,0.8431703448295593,0.7556712031364441,0.7651287317276001,-0.35181283950805664,0.24300961196422577,1660.716796875,0.17585687339305878,0.28951969742774963,0.5778138637542725,-0.5238310098648071,0.13490945100784302,67.11489868164062,0.6902120113372803,0.6751101016998291,0.7170868515968323,-0.04649519920349121,0.1120612695813179,62.54765319824219,0.9065786600112915,0.7707226872444153,0.7850300073623657,0.3366199731826782,0.10342702269554138,361.5923156738281,0.17863629758358002,0.228737011551857,0.3490382730960846,-0.22286558151245117,0.08716043084859848,1203.168212890625,0.05466026812791824,0.08432155102491379,0.16156743466854095,0.059651732444763184,0.1711038053035736,1054.5267333984375,0.9806159734725952,0.8341799378395081,0.8139835596084595,0.17365390062332153,0.13836705684661865,649.8487548828125,0.34723180532455444,0.5661827325820923,0.5970128178596497,0.08652758598327637,0.14925462007522583,2280.992919921875,0.5809516310691833,0.47817057371139526,0.4972345530986786,0.16329991817474365,5.0,0.11132565885782242,0.11072506755590439,"COMPLETE"
21,0.11166371405124664,"2025-05-16 15:31:18.075351","2025-05-16 15:31:18.997679","0 days 00:00:00.922328",256,16.0,"","","",32,"","","","",0.0090287528971544,2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15846498310565948,60.85533905029297,0.7870638370513916,0.7318664789199829,0.7372133731842041,-0.19767725467681885,0.19867052137851715,1549.2396240234375,0.7152519822120667,0.7118499875068665,0.8582940697669983,-0.0632086992263794,0.1742626577615738,72.61756134033203,0.15259526669979095,0.2813807427883148,0.45260268449783325,-0.8410934209823608,0.1419108510017395,51.47103500366211,0.7111615538597107,0.7118166089057922,0.7453190088272095,-0.259299635887146,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10915739089250565,0.11166371405124664,"PRUNED"
22,0.11322047561407089,"2025-05-16 15:31:18.997936","2025-05-16 15:31:19.371271","0 days 00:00:00.373335",256,"","","","",48,"","","","",0.004120080506106655,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1531970351934433,57.73670196533203,0.9071237444877625,0.7658091187477112,0.773230254650116,-0.1431807279586792,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11322047561407089,"","PRUNED"
23,0.11602133512496948,"2025-05-16 15:31:19.371520","2025-05-16 15:31:20.283898","0 days 00:00:00.912378",240,48.0,"","","",16,16.0,112.0,96.0,32.0,0.010133645929377398,2,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14974895119667053,46.27341079711914,0.6271065473556519,0.6813222765922546,0.7155526876449585,-0.425845742225647,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11602133512496948,"","PRUNED"
24,0.11973145604133606,"2025-05-16 15:31:20.284170","2025-05-16 15:31:20.813306","0 days 00:00:00.529136",160,"","","","",112,96.0,"","","",0.039245152467926626,1,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.154890239238739,51.73550796508789,0.3966088593006134,0.3498269319534302,0.5804854035377502,-0.42446982860565186,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11973145604133606,"","PRUNED"
25,0.1148863434791565,"2025-05-16 15:31:20.813567","2025-05-16 15:31:21.493498","0 days 00:00:00.679931",208,16.0,"","","",80,176.0,48.0,"","",0.0036906865641277327,2,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1621743142604828,55.28828430175781,0.37807831168174744,0.42645761370658875,0.5860506892204285,-0.4612215757369995,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1148863434791565,"","PRUNED"
26,0.11507803201675415,"2025-05-16 15:31:21.493755","2025-05-16 15:31:22.342056","0 days 00:00:00.848301",240,"","","","",48,224.0,160.0,192.0,"",0.0006758656417641288,1,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14421416819095612,48.237342834472656,0.808652400970459,0.7241851091384888,0.6928700804710388,-0.2421778440475464,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11507803201675415,"","PRUNED"
27,0.1152307391166687,"2025-05-16 15:31:22.342316","2025-05-16 15:31:23.648778","0 days 00:00:01.306462",192,48.0,"","","",32,144.0,"","","",0.01093530652272974,2,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15655510127544403,54.13420867919922,0.6661137342453003,0.6833712458610535,0.7069616913795471,-0.3424440622329712,0.19304414093494415,1722.4666748046875,0.58709716796875,0.695510983467102,0.7738704681396484,0.02474886178970337,0.18829546868801117,85.88699340820312,0.5930367708206177,0.6221239566802979,0.6546930074691772,-0.941699743270874,0.13383767008781433,53.92879104614258,0.8240904211997986,0.7354781031608582,0.773162841796875,-0.07538008689880371,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11023244261741638,0.1152307391166687,"PRUNED"
28,0.11482439935207367,"2025-05-16 15:31:23.649037","2025-05-16 15:31:24.301162","0 days 00:00:00.652125",48,80.0,160.0,"","",128,64.0,96.0,"","",0.027265700717209445,3,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14808553457260132,46.58473587036133,0.46153688430786133,0.4440104365348816,0.5917211771011353,-0.4187593460083008,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11482439935207367,"","PRUNED"
29,0.1143440455198288,"2025-05-16 15:31:24.301466","2025-05-16 15:31:25.144830","0 days 00:00:00.843364",224,176.0,96.0,"","",256,224.0,48.0,80.0,"",0.005415944540559199,3,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1493065357208252,46.03620147705078,0.3818657398223877,0.421700656414032,0.5796054005622864,-0.43537425994873047,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1143440455198288,"","PRUNED"
30,0.11657871305942535,"2025-05-16 15:31:25.145129","2025-05-16 15:31:25.508846","0 days 00:00:00.363717",240,"","","","",80,"","","","",0.03690328923063916,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16934922337532043,60.378562927246094,0.6635311245918274,0.6945118308067322,0.6912822723388672,-0.4713747501373291,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11657871305942535,"","PRUNED"
31,0.11360307037830353,"2025-05-16 15:31:25.509085","2025-05-16 15:31:26.201138","0 days 00:00:00.692053",208,112.0,224.0,16.0,"",192,160.0,16.0,"","",0.002954470770030485,4,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13623963296413422,46.53734588623047,0.4802163243293762,0.5451741814613342,0.6789705157279968,-0.19148361682891846,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11360307037830353,"","PRUNED"
32,0.11354131996631622,"2025-05-16 15:31:26.201407","2025-05-16 15:31:26.884398","0 days 00:00:00.682991",208,32.0,256.0,96.0,"",176,112.0,32.0,"","",0.002543389023576143,4,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13389664888381958,40.58906173706055,0.8327423334121704,0.7514249086380005,0.7442760467529297,-0.2606598138809204,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11354131996631622,"","PRUNED"
33,0.11395634710788727,"2025-05-16 15:31:26.884693","2025-05-16 15:31:27.565798","0 days 00:00:00.681105",176,96.0,208.0,"","",144,192.0,48.0,"","",0.0016146628741339156,3,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16240273416042328,55.04819869995117,0.6787554025650024,0.6785035729408264,0.7282590270042419,-0.4640558958053589,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11395634710788727,"","PRUNED"
34,0.11441855877637863,"2025-05-16 15:31:27.566087","2025-05-16 15:31:28.200859","0 days 00:00:00.634772",224,32.0,224.0,160.0,16.0,224,144.0,"","","",0.002426597628010851,5,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1681821048259735,59.45302200317383,0.5143532156944275,0.5487303733825684,0.6648440957069397,-0.4854346513748169,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11441855877637863,"","PRUNED"
35,0.1510142132639885,"2025-05-16 15:31:28.201146","2025-05-16 15:31:31.389470","0 days 00:00:03.188324",240,208.0,192.0,80.0,"",32,"","","","",0.007494197729013357,4,1,0.1510142132639885,616.7568339029948,0.4825438400109609,0.46969504058361056,0.4976590370138486,-0.07326106627782186,0.19976398348808289,292.1414489746094,0.20809559524059296,0.15986868739128113,0.1918533444404602,-0.10709500312805176,0.1850365549325943,64.2266845703125,0.25957682728767395,0.27687668800354004,0.31825998425483704,-0.4558570384979248,0.13435980677604675,273.4029541015625,0.08249232172966003,0.09239025413990021,0.11816933006048203,-0.07026290893554688,0.12025514990091324,104.06851959228516,0.46414873003959656,0.44783031940460205,0.4264572560787201,-0.05381309986114502,0.23662836849689484,163.3222198486328,0.16871649026870728,0.17993317544460297,0.3198198676109314,-0.32913529872894287,0.12122327834367752,224.34848022460938,0.18587945401668549,0.18961523473262787,0.2609175443649292,-0.06947731971740723,0.15775589644908905,58.72465515136719,0.8615738153457642,0.7276321053504944,0.760966956615448,-0.206290602684021,0.18787141144275665,999.4503784179688,0.7397168874740601,0.7809584736824036,0.8830496668815613,-0.017245769500732422,0.1542285531759262,69.2099838256836,0.8086016774177551,0.7492251396179199,0.7282318472862244,-0.46261370182037354,0.13329683244228363,71.41184997558594,0.7428745031356812,0.7176333069801331,0.7555639147758484,0.20173174142837524,0.10284996777772903,522.011474609375,0.4355141520500183,0.4454192817211151,0.4864179790019989,-0.02957594394683838,0.09556451439857483,1233.61572265625,0.38452473282814026,0.3396138846874237,0.3134314715862274,0.06118583679199219,0.12477605044841766,217.38780212402344,0.4782649874687195,0.5754130482673645,0.6068062782287598,0.13948768377304077,0.12500695884227753,557.9614868164062,0.5966020822525024,0.5574100017547607,0.5947812795639038,0.1868959665298462,0.1865958720445633,4400.06884765625,0.8215753436088562,0.8056060075759888,0.7001588344573975,0.11314946413040161,5.0,0.10534650087356567,0.10990634560585022,"COMPLETE"
36,0.1169114038348198,"2025-05-16 15:31:31.389967","2025-05-16 15:31:32.297089","0 days 00:00:00.907122",176,64.0,160.0,128.0,"",176,208.0,16.0,32.0,48.0,0.015436477304110354,4,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13393782079219818,37.57185363769531,0.2656336724758148,0.24573253095149994,0.3307080864906311,-0.3666626214981079,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1169114038348198,"","PRUNED"
37,0.11393260210752487,"2025-05-16 15:31:32.297405","2025-05-16 15:31:33.179584","0 days 00:00:00.882179",256,144.0,224.0,48.0,256.0,128,176.0,80.0,112.0,"",0.0013372411709337236,5,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17569254338741302,63.04715347290039,0.6087732911109924,0.5606415867805481,0.5797377228736877,-0.6095640659332275,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11393260210752487,"","PRUNED"
38,0.11461452394723892,"2025-05-16 15:31:33.179861","2025-05-16 15:31:33.726983","0 days 00:00:00.547122",144,32.0,"","","",208,240.0,"","","",0.0019240217048553168,2,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16563023626804352,57.77903366088867,0.4434454143047333,0.5283629894256592,0.6459921598434448,-0.4586522579193115,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11461452394723892,"","PRUNED"
39,0.11654862016439438,"2025-05-16 15:31:33.727230","2025-05-16 15:31:34.625899","0 days 00:00:00.898669",208,80.0,256.0,"","",160,112.0,32.0,176.0,80.0,0.004804982441741536,3,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15358564257621765,56.07952880859375,0.570695161819458,0.6036803126335144,0.6491769552230835,-0.2966099977493286,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11654862016439438,"","PRUNED"
40,0.1154707595705986,"2025-05-16 15:31:34.626200","2025-05-16 15:31:35.365224","0 days 00:00:00.739024",224,128.0,176.0,176.0,"",64,192.0,144.0,"","",0.0006257978423067452,4,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16221225261688232,54.151695251464844,0.35356131196022034,0.42342597246170044,0.6050996780395508,-0.4876776933670044,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1154707595705986,"","PRUNED"
41,0.15423308809598288,"2025-05-16 15:31:35.365505","2025-05-16 15:31:38.653504","0 days 00:00:03.287999",240,208.0,192.0,80.0,"",32,"","","","",0.006280260493007523,4,1,0.15423308809598288,764.1032145182292,0.5042729794979095,0.4908483023444811,0.5288445303837458,-0.07674734989802043,0.19468124210834503,248.74203491210938,0.1341758817434311,0.19177089631557465,0.3500000536441803,-0.11739099025726318,0.17522193491458893,69.9649429321289,0.16616669297218323,0.1884569674730301,0.34256798028945923,-0.2826693058013916,0.13806013762950897,289.2102355957031,0.08602763712406158,0.09391754120588303,0.1282799243927002,-0.08547258377075195,0.11850010603666306,89.79019165039062,0.32937905192375183,0.331611692905426,0.3249877691268921,-0.13985896110534668,0.23520095646381378,177.9589080810547,0.737336277961731,0.589661717414856,0.49956566095352173,-0.29038774967193604,0.16370798647403717,331.4256896972656,0.20146360993385315,0.20945324003696442,0.3489944338798523,-0.46301305294036865,0.14147868752479553,56.7213134765625,0.8925605416297913,0.7477545142173767,0.7759674787521362,0.041524529457092285,0.20494931936264038,1615.525634765625,0.6700368523597717,0.6474360823631287,0.827157735824585,-0.1144094467163086,0.15364760160446167,97.2360610961914,0.8046066164970398,0.7633620500564575,0.7374356389045715,-0.23467648029327393,0.1187949851155281,68.23822021484375,0.9111312031745911,0.7798411250114441,0.8068565130233765,0.34171658754348755,0.11041443049907684,959.9808959960938,0.511798620223999,0.43231457471847534,0.5237288475036621,0.01679021120071411,0.09842345118522644,1187.3009033203125,0.1955541968345642,0.23660962283611298,0.23042233288288116,0.0342860221862793,0.11946053802967072,321.47589111328125,0.97760009765625,0.8435894250869751,0.7854288816452026,0.2647121548652649,0.12922030687332153,570.099365234375,0.3929011821746826,0.5931888818740845,0.5793319344520569,0.11457276344299316,0.21173463761806488,5377.8779296875,0.5533562302589417,0.7137562036514282,0.6719427704811096,-0.23693394660949707,5.0,0.10771769285202026,0.1073535904288292,"COMPLETE"
42,0.14921829452117283,"2025-05-16 15:31:38.653968","2025-05-16 15:31:41.871489","0 days 00:00:03.217521",240,176.0,208.0,64.0,"",32,"","","","",0.00809994728489074,4,1,0.14921829452117283,524.0109771728515,0.413383886218071,0.4262464135885239,0.4548835575580597,-0.06570606231689453,0.1957094967365265,251.2684326171875,0.11379244923591614,0.1091509610414505,0.12358522415161133,-0.14078056812286377,0.18163470923900604,68.69634246826172,0.2939348518848419,0.30614590644836426,0.3304855525493622,-0.3928534984588623,0.13632923364639282,291.9203186035156,0.13448750972747803,0.12336486577987671,0.15225234627723694,-0.047077298164367676,0.11835265904664993,80.45732116699219,0.10313347727060318,0.13512706756591797,0.234578937292099,-0.17124104499816895,0.24702167510986328,282.4825134277344,0.10080287605524063,0.1386282742023468,0.11985142529010773,-0.22301876544952393,0.13291442394256592,261.1960144042969,0.357278436422348,0.31332048773765564,0.34556734561920166,-0.14908099174499512,0.14740638434886932,64.64671325683594,0.8764916062355042,0.8089932799339294,0.7838338017463684,0.02900242805480957,0.19885432720184326,1420.1409912109375,0.6030110716819763,0.6494002938270569,0.7987487316131592,-0.006579995155334473,0.1451198309659958,86.94654083251953,0.8360481858253479,0.7464916110038757,0.7508341073989868,-0.053196072578430176,0.13327576220035553,65.66227722167969,0.7761434316635132,0.6986945271492004,0.7462790608406067,0.10986125469207764,0.10038302838802338,367.598876953125,0.3165311813354492,0.42064139246940613,0.47785240411758423,-0.10838484764099121,0.08384382724761963,974.1100463867188,0.13279831409454346,0.25966447591781616,0.2328891009092331,0.040074169635772705,0.13667486608028412,243.82476806640625,0.4669552743434906,0.3859875500202179,0.3851250410079956,-0.179784893989563,0.14352941513061523,894.4703369140625,0.39536988735198975,0.5109987258911133,0.5885882377624512,-0.046475768089294434,0.13722477853298187,2506.7431640625,0.6939797401428223,0.7870867848396301,0.7527820467948914,0.35394495725631714,5.0,0.10446801036596298,0.10959749668836594,"COMPLETE"
43,0.11551202833652496,"2025-05-16 15:31:41.871946","2025-05-16 15:31:42.320400","0 days 00:00:00.448454",256,176.0,240.0,16.0,"",16,"","","","",0.002974041028975125,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15178325772285461,61.507598876953125,0.8677042722702026,0.758736789226532,0.7852518558502197,-0.062259554862976074,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11551202833652496,"","PRUNED"
44,0.11240565776824951,"2025-05-16 15:31:42.320678","2025-05-16 15:31:43.522170","0 days 00:00:01.201492",224,160.0,240.0,48.0,32.0,96,"","","","",0.011637483112142567,5,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1596844345331192,66.99634552001953,0.7643724679946899,0.7419569492340088,0.7515187859535217,-0.1334458589553833,0.19723819196224213,894.2786865234375,0.5880169868469238,0.6101800799369812,0.7703982591629028,-0.19176113605499268,0.14174112677574158,77.55558776855469,0.7969100475311279,0.7378702759742737,0.7396798729896545,-0.016930222511291504,0.159744992852211,93.92998504638672,0.9419389367103577,0.7651245594024658,0.7659369707107544,-0.02536451816558838,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10488003492355347,0.11240565776824951,"PRUNED"
45,0.1163172721862793,"2025-05-16 15:31:43.522436","2025-05-16 15:31:44.120873","0 days 00:00:00.598437",240,192.0,208.0,144.0,"",48,48.0,"","","",0.02341573997951376,4,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1407816857099533,45.5727653503418,0.6615100502967834,0.6476681232452393,0.6930213570594788,-0.30071544647216797,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1163172721862793,"","PRUNED"
46,0.11905590444803238,"2025-05-16 15:31:44.121133","2025-05-16 15:31:44.611950","0 days 00:00:00.490817",192,240.0,240.0,112.0,"",80,"","","","",0.00019473821512934039,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1692090779542923,61.20075988769531,0.7070097327232361,0.6878345012664795,0.7489993572235107,-0.4610384702682495,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11905590444803238,"","PRUNED"
47,0.11397438496351242,"2025-05-16 15:31:44.612206","2025-05-16 15:31:45.201257","0 days 00:00:00.589051",128,128.0,224.0,"","",240,176.0,"","","",0.008116757831661815,3,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.2041088044643402,79.27155303955078,0.6162682771682739,0.5958871841430664,0.6598829030990601,-0.8546671867370605,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11397438496351242,"","PRUNED"
48,0.11498093605041504,"2025-05-16 15:31:45.201582","2025-05-16 15:31:45.780806","0 days 00:00:00.579224",160,"","","","",16,144.0,32.0,"","",0.002015029112279886,1,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17630650103092194,62.13409423828125,0.8043089509010315,0.7489007711410522,0.7711731195449829,-0.5682270526885986,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11498093605041504,"","PRUNED"
49,0.1142803207039833,"2025-05-16 15:31:45.781057","2025-05-16 15:31:46.710473","0 days 00:00:00.929416",256,112.0,176.0,64.0,160.0,64,208.0,192.0,224.0,"",0.0037752275733164086,5,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15871070325374603,53.34559631347656,0.7226316332817078,0.711209237575531,0.7111048698425293,-0.4479665756225586,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1142803207039833,"","PRUNED"
50,0.11419874429702759,"2025-05-16 15:31:46.710813","2025-05-16 15:31:47.632396","0 days 00:00:00.921583",224,32.0,208.0,"","",192,96.0,64.0,112.0,96.0,0.0010561589501225277,3,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1676478087902069,59.744972229003906,0.5556671619415283,0.6045510172843933,0.6824571490287781,-0.4754924774169922,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11419874429702759,"","PRUNED"
51,0.11019964516162872,"2025-05-16 15:31:47.632707","2025-05-16 15:31:48.762016","0 days 00:00:01.129309",240,208.0,192.0,80.0,"",32,"","","","",0.006670854092716102,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16142289340496063,64.90608215332031,0.8615738153457642,0.8048430681228638,0.7438086271286011,-0.16279661655426025,0.2064959704875946,1137.085205078125,0.6835800409317017,0.6728442907333374,0.8367351293563843,-0.20822274684906006,0.16344401240348816,98.82198333740234,0.8046066164970398,0.7582211494445801,0.7339966297149658,-0.4987984895706177,0.12896500527858734,73.03568267822266,0.8847839832305908,0.741726279258728,0.7571789622306824,0.24139374494552612,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10818160325288773,0.11019964516162872,"PRUNED"
52,0.11537550389766693,"2025-05-16 15:31:48.762275","2025-05-16 15:31:49.215884","0 days 00:00:00.453609",256,224.0,240.0,32.0,"",32,"","","","",0.0134013688489626,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.161980539560318,70.09268188476562,0.8506703972816467,0.7248045802116394,0.7447490692138672,-0.1319131851196289,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11537550389766693,"","PRUNED"
