"number","value","datetime_start","datetime_complete","duration","params_decoder_layer_width_0","params_decoder_layer_width_1","params_decoder_layer_width_2","params_decoder_layer_width_3","params_decoder_layer_width_4","params_encoder_layer_width_0","params_encoder_layer_width_1","params_encoder_layer_width_2","params_encoder_layer_width_3","params_encoder_layer_width_4","params_gatv2_dropout","params_gatv2_heads","params_lr","params_n_decoder_layers","params_n_encoder_layers","user_attrs_avg_mae","user_attrs_avg_mape","user_attrs_avg_ndcg10","user_attrs_avg_ndcg20","user_attrs_avg_ndcg50","user_attrs_avg_r2","user_attrs_fold10_mae","user_attrs_fold10_mape","user_attrs_fold10_ndcg10","user_attrs_fold10_ndcg20","user_attrs_fold10_ndcg50","user_attrs_fold10_r2","user_attrs_fold11_mae","user_attrs_fold11_mape","user_attrs_fold11_ndcg10","user_attrs_fold11_ndcg20","user_attrs_fold11_ndcg50","user_attrs_fold11_r2","user_attrs_fold12_mae","user_attrs_fold12_mape","user_attrs_fold12_ndcg10","user_attrs_fold12_ndcg20","user_attrs_fold12_ndcg50","user_attrs_fold12_r2","user_attrs_fold13_mae","user_attrs_fold13_mape","user_attrs_fold13_ndcg10","user_attrs_fold13_ndcg20","user_attrs_fold13_ndcg50","user_attrs_fold13_r2","user_attrs_fold14_mae","user_attrs_fold14_mape","user_attrs_fold14_ndcg10","user_attrs_fold14_ndcg20","user_attrs_fold14_ndcg50","user_attrs_fold14_r2","user_attrs_fold15_mae","user_attrs_fold15_mape","user_attrs_fold15_ndcg10","user_attrs_fold15_ndcg20","user_attrs_fold15_ndcg50","user_attrs_fold15_r2","user_attrs_fold16_mae","user_attrs_fold16_mape","user_attrs_fold16_ndcg10","user_attrs_fold16_ndcg20","user_attrs_fold16_ndcg50","user_attrs_fold16_r2","user_attrs_fold17_mae","user_attrs_fold17_mape","user_attrs_fold17_ndcg10","user_attrs_fold17_ndcg20","user_attrs_fold17_ndcg50","user_attrs_fold17_r2","user_attrs_fold1_mae","user_attrs_fold1_mape","user_attrs_fold1_ndcg10","user_attrs_fold1_ndcg20","user_attrs_fold1_ndcg50","user_attrs_fold1_r2","user_attrs_fold2_mae","user_attrs_fold2_mape","user_attrs_fold2_ndcg10","user_attrs_fold2_ndcg20","user_attrs_fold2_ndcg50","user_attrs_fold2_r2","user_attrs_fold3_mae","user_attrs_fold3_mape","user_attrs_fold3_ndcg10","user_attrs_fold3_ndcg20","user_attrs_fold3_ndcg50","user_attrs_fold3_r2","user_attrs_fold4_mae","user_attrs_fold4_mape","user_attrs_fold4_ndcg10","user_attrs_fold4_ndcg20","user_attrs_fold4_ndcg50","user_attrs_fold4_r2","user_attrs_fold5_mae","user_attrs_fold5_mape","user_attrs_fold5_ndcg10","user_attrs_fold5_ndcg20","user_attrs_fold5_ndcg50","user_attrs_fold5_r2","user_attrs_fold6_mae","user_attrs_fold6_mape","user_attrs_fold6_ndcg10","user_attrs_fold6_ndcg20","user_attrs_fold6_ndcg50","user_attrs_fold6_r2","user_attrs_fold7_mae","user_attrs_fold7_mape","user_attrs_fold7_ndcg10","user_attrs_fold7_ndcg20","user_attrs_fold7_ndcg50","user_attrs_fold7_r2","user_attrs_fold8_mae","user_attrs_fold8_mape","user_attrs_fold8_ndcg10","user_attrs_fold8_ndcg20","user_attrs_fold8_ndcg50","user_attrs_fold8_r2","user_attrs_fold9_mae","user_attrs_fold9_mape","user_attrs_fold9_ndcg10","user_attrs_fold9_ndcg20","user_attrs_fold9_ndcg50","user_attrs_fold9_r2","user_attrs_pca_components","system_attrs_completed_rung_0","system_attrs_completed_rung_1","system_attrs_completed_rung_2","state"
0,0.1509596617782817,"2025-05-16 16:25:45.404606","2025-05-16 16:27:27.090232","0 days 00:01:41.685626",192,"","","","",176,192.0,192.0,128.0,96.0,0.1,15,0.0015740531894006652,1,5,0.1509596617782817,1438.8195327310002,0.5201128792729887,0.540732097976348,0.5637356796685387,-0.17435967571595135,0.21499003469944,1331.2359619140625,0.34460362792015076,0.38965368270874023,0.4254609942436218,-0.21844089031219482,0.13858583569526672,2007.9822998046875,0.3574284613132477,0.3755982220172882,0.6759611964225769,0.10412049293518066,0.172585129737854,212.53115844726562,0.9452861547470093,0.8332502245903015,0.6670117378234863,0.1075177788734436,0.14509038627147675,67.50390625,0.8466428518295288,0.7996177077293396,0.680348813533783,0.18812847137451172,0.1026374101638794,150.80694580078125,0.6687899827957153,0.6925359964370728,0.6412101984024048,0.2055429220199585,0.10539209842681885,66.57257843017578,0.6962832808494568,0.743744969367981,0.7388408184051514,0.2224787473678589,0.19059018790721893,128.74578857421875,0.9401964545249939,0.6472271084785461,0.6660520434379578,0.14903312921524048,0.11585060507059097,79.29925537109375,0.6515764594078064,0.5686846375465393,0.546501100063324,-0.253842830657959,0.1774853765964508,62.27240753173828,0.4784121513366699,0.39580729603767395,0.46447667479515076,-0.7187162637710571,0.22140729427337646,867.0476684570312,0.3437011241912842,0.48933297395706177,0.6860585808753967,-0.5071961879730225,0.19650983810424805,94.28199768066406,0.4894050061702728,0.6349949836730957,0.6733003854751587,-1.0347604751586914,0.1765529066324234,61.658756256103516,0.288671612739563,0.3317919969558716,0.4045156240463257,-0.6895574331283569,0.08254518359899521,16145.275390625,0.43809980154037476,0.5578814744949341,0.5269113183021545,0.0254935622215271,0.099956214427948,662.9921264648438,0.5049198269844055,0.5879837274551392,0.5534096360206604,0.002767026424407959,0.1439128816127777,338.3882141113281,0.7160043716430664,0.6746079921722412,0.6507171392440796,0.03035074472427368,0.12383478879928589,2036.174072265625,0.007735016290098429,0.24780961871147156,0.31226038932800293,-0.08261668682098389,0.15838807821273804,147.1635284423828,0.12416276335716248,0.22192305326461792,0.27046990394592285,-0.49441659450531006,0.0,"","","","COMPLETE"
1,0.13980204480535843,"2025-05-16 16:27:27.090718","2025-05-16 16:27:46.316986","0 days 00:00:19.226268",176,128.0,208.0,96.0,"",96,144.0,"","","",0.5,9,0.002531464095601935,4,2,0.13980204480535843,1658.5302714179543,0.7259132099502227,0.6890292956548578,0.698647900539286,-0.10802724080927231,0.12124970555305481,405.5826721191406,0.4176448881626129,0.40210774540901184,0.5202057361602783,0.01170259714126587,0.13889960944652557,2381.438720703125,0.8853954672813416,0.844597339630127,0.8874549865722656,0.4533258080482483,0.16444484889507294,160.28805541992188,0.9656447768211365,0.8263364434242249,0.7547397017478943,0.1367763876914978,0.1341254711151123,60.737449645996094,1.0,0.9367597699165344,0.8448079228401184,0.3848365545272827,0.09916648268699646,132.17919921875,0.952211320400238,0.8002334833145142,0.7480268478393555,0.2740609049797058,0.10388340055942535,60.18282699584961,0.8093194961547852,0.8176305294036865,0.7987934947013855,0.26860737800598145,0.1733645349740982,101.12322235107422,1.0,1.0,0.8703413009643555,0.31637126207351685,0.088869608938694,76.99161529541016,0.8082107305526733,0.8116200566291809,0.7954939603805542,0.2414761185646057,0.14872372150421143,50.53504180908203,0.7267055511474609,0.755826473236084,0.7780098915100098,-0.24148094654083252,0.20242038369178772,2519.01416015625,0.5916938781738281,0.5427154302597046,0.8183424472808838,-0.04782915115356445,0.1595451831817627,74.44795227050781,0.8646557927131653,0.8246637582778931,0.8514668941497803,-0.30165863037109375,0.13843253254890442,58.165252685546875,0.7105914354324341,0.6916987299919128,0.6935135722160339,-0.05731403827667236,0.08092501759529114,16577.587890625,0.7380756735801697,0.6302112936973572,0.6016445755958557,0.07170623540878296,0.09726058691740036,216.54608154296875,0.28659161925315857,0.35351327061653137,0.48913371562957764,-0.17330169677734375,0.1397191435098648,108.91865539550781,0.4189104735851288,0.4871351718902588,0.5827937722206116,-0.08874475955963135,0.26797232031822205,4924.6328125,0.24957488477230072,0.20564588904380798,0.13204053044319153,-3.233295440673828,0.11763221025466919,286.64300537109375,0.915298581123352,0.7828026413917542,0.7102049589157104,0.14829832315444946,0.0,0.09212111681699753,0.09354277700185776,0.09442537277936935,"COMPLETE"
2,0.0999956727027893,"2025-05-16 16:27:46.317460","2025-05-16 16:27:49.450311","0 days 00:00:03.132851",96,160.0,"","","",112,144.0,48.0,"","",0.30000000000000004,11,0.0008490064454062206,2,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13517645001411438,51.562286376953125,0.8707207441329956,0.7625349760055542,0.7829884886741638,0.03527569770812988,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0999956727027893,"","","PRUNED"
3,0.10296161472797394,"2025-05-16 16:27:49.450574","2025-05-16 16:27:50.000461","0 days 00:00:00.549887",208,16.0,176.0,160.0,"",80,"","","","",0.5,1,0.0011025447017761955,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15185117721557617,52.60143280029297,0.6379721164703369,0.6198698878288269,0.7055263519287109,-0.30377519130706787,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10296161472797394,"","","PRUNED"
4,0.0962628647685051,"2025-05-16 16:27:50.000745","2025-05-16 16:27:56.774675","0 days 00:00:06.773930",128,"","","","",208,176.0,"","","",0.2,16,0.0026836263546313167,1,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17016145586967468,54.448585510253906,0.309528648853302,0.31130120158195496,0.4236208200454712,-0.6619606018066406,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0962628647685051,"","","PRUNED"
5,0.8775293827056885,"2025-05-16 16:27:56.774942","2025-05-16 16:28:01.462427","0 days 00:00:04.687485",80,"","","","",112,240.0,16.0,"","",0.1,14,0.04504662887061156,1,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.20502762496471405,140.4239501953125,0.5530830025672913,0.6235832571983337,0.641135036945343,-0.5986130237579346,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.8775293827056885,"","","PRUNED"
6,0.14784220956704197,"2025-05-16 16:28:01.462700","2025-05-16 16:28:19.955362","0 days 00:00:18.492662",48,32.0,"","","",192,"","","","",0.30000000000000004,12,0.0034433618463453747,2,1,0.14784220956704197,2728.893653420841,0.6693874632610994,0.6519506525467423,0.6618411124629133,-0.4394206650116864,0.13042177259922028,479.4798278808594,0.30829760432243347,0.3933493196964264,0.4772106409072876,0.05675381422042847,0.09176476299762726,1290.947509765625,0.9295948147773743,0.9350634813308716,0.9161655902862549,0.6190966963768005,0.16845570504665375,195.69606018066406,0.7256667613983154,0.7023561000823975,0.6338273286819458,0.1239815354347229,0.14362604916095734,71.3491439819336,0.923766553401947,0.8211162090301514,0.7573660016059875,0.2536882758140564,0.0875547006726265,132.65052795410156,0.9238904714584351,0.8939765691757202,0.8145518898963928,0.4564412236213684,0.10237956792116165,67.97897338867188,0.6154329180717468,0.6474016904830933,0.6985520720481873,0.2817557454109192,0.1970096081495285,145.1770477294922,0.8435264825820923,0.757477879524231,0.6791005730628967,0.08523255586624146,0.08876913785934448,100.87672424316406,0.7195573449134827,0.6659969687461853,0.6548503041267395,0.2594873905181885,0.12801912426948547,52.80702209472656,0.7890738844871521,0.7440934777259827,0.7999661564826965,0.14713072776794434,0.22283509373664856,3908.92333984375,0.5400682687759399,0.5723090171813965,0.8019161820411682,-0.06078028678894043,0.12673036754131317,67.58252716064453,0.6814576387405396,0.7536715865135193,0.7460061311721802,0.06589502096176147,0.128599613904953,75.30696105957031,0.8098532557487488,0.7569454312324524,0.7644336223602295,0.23692762851715088,0.08329176902770996,28681.28125,0.6834667325019836,0.6464712619781494,0.6050641536712646,0.21729516983032227,0.09684111922979355,691.49658203125,0.3936608135700226,0.4464942514896393,0.49837836623191833,0.11712414026260376,0.1476704627275467,477.268310546875,0.465619832277298,0.4969269335269928,0.6404460668563843,0.16634804010391235,0.4537768065929413,9554.23046875,0.07639393210411072,0.07076890021562576,0.07082495838403702,-10.83363151550293,0.11557190120220184,398.13983154296875,0.9502595663070679,0.7787420153617859,0.6926388740539551,0.3371025323867798,0.0,0.08351795375347137,0.08664166927337646,0.08952450007200241,"COMPLETE"
7,0.12793761491775513,"2025-05-16 16:28:19.955808","2025-05-16 16:28:21.202383","0 days 00:00:01.246575",112,208.0,48.0,64.0,"",48,240.0,192.0,"","",0.0,2,0.0001342857013174034,4,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.18615393340587616,62.92575454711914,0.4708802103996277,0.39643245935440063,0.47784921526908875,-0.812329888343811,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12793761491775513,"","","PRUNED"
8,0.1287418156862259,"2025-05-16 16:28:21.202774","2025-05-16 16:28:25.078338","0 days 00:00:03.875564",160,80.0,80.0,112.0,144.0,256,48.0,64.0,160.0,"",0.30000000000000004,8,0.06572995486505004,5,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12987735867500305,39.87964630126953,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.2589510679244995,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1287418156862259,"","","PRUNED"
9,0.0904204472899437,"2025-05-16 16:28:25.078644","2025-05-16 16:28:38.100856","0 days 00:00:13.022212",192,224.0,64.0,96.0,64.0,176,"","","","",0.5,7,0.0027577279160268604,5,1,"","","","","","",0.12016221880912781,399.2218933105469,0.7471253871917725,0.6558212041854858,0.6651617288589478,0.13964402675628662,0.09637290984392166,1066.202880859375,0.8478052020072937,0.7867030501365662,0.8096120953559875,0.5072311162948608,0.16457918286323547,197.35018920898438,0.7434213757514954,0.6953640580177307,0.6672630906105042,0.17617398500442505,0.12995243072509766,60.28217697143555,1.0,0.9901838302612305,0.8824867606163025,0.4189855456352234,0.09599227458238602,120.56092834472656,0.9648685455322266,0.8244662880897522,0.734130322933197,0.3230389952659607,0.08612379431724548,68.06344604492188,0.9269652962684631,0.8728365302085876,0.848477303981781,0.489732563495636,0.17663033306598663,127.26300048828125,0.9304115176200867,0.9491932988166809,0.797609806060791,0.2875024080276489,"","","","","","",0.12244728952646255,47.34961700439453,0.8329820036888123,0.8610525131225586,0.8141155242919922,0.19470202922821045,0.21023064851760864,3546.206298828125,0.5236589908599854,0.5380237698554993,0.7929152846336365,-0.03320622444152832,0.12935058772563934,67.95763397216797,0.8550872802734375,0.8455541729927063,0.8371796011924744,0.15608060359954834,0.10787126421928406,62.7087516784668,0.8318676352500916,0.7528144717216492,0.8386266231536865,0.4276498556137085,0.08361950516700745,27763.806640625,0.6771910190582275,0.6472698450088501,0.5749295949935913,0.2181926965713501,0.09363006055355072,584.1841430664062,0.271206796169281,0.39195090532302856,0.5129826068878174,0.14314287900924683,0.15293097496032715,527.0194702148438,0.4292793869972229,0.44262146949768066,0.6386995315551758,0.15221816301345825,0.201844722032547,3625.84912109375,0.08782318979501724,0.09327881038188934,0.1326720267534256,-1.9483115673065186,0.11422908306121826,269.06591796875,0.8834611177444458,0.7690577507019043,0.7167903780937195,0.29136931896209717,"",0.08891858905553818,0.08353235572576523,0.0904204472899437,"PRUNED"
