"number","value","datetime_start","datetime_complete","duration","params_decoder_layer_width_0","params_decoder_layer_width_1","params_decoder_layer_width_2","params_decoder_layer_width_3","params_decoder_layer_width_4","params_encoder_layer_width_0","params_encoder_layer_width_1","params_encoder_layer_width_2","params_encoder_layer_width_3","params_encoder_layer_width_4","params_lr","params_n_decoder_layers","params_n_encoder_layers","user_attrs_avg_mae","user_attrs_avg_mape","user_attrs_avg_ndcg10","user_attrs_avg_ndcg20","user_attrs_avg_ndcg50","user_attrs_avg_r2","user_attrs_fold10_mae","user_attrs_fold10_mape","user_attrs_fold10_ndcg10","user_attrs_fold10_ndcg20","user_attrs_fold10_ndcg50","user_attrs_fold10_r2","user_attrs_fold11_mae","user_attrs_fold11_mape","user_attrs_fold11_ndcg10","user_attrs_fold11_ndcg20","user_attrs_fold11_ndcg50","user_attrs_fold11_r2","user_attrs_fold12_mae","user_attrs_fold12_mape","user_attrs_fold12_ndcg10","user_attrs_fold12_ndcg20","user_attrs_fold12_ndcg50","user_attrs_fold12_r2","user_attrs_fold13_mae","user_attrs_fold13_mape","user_attrs_fold13_ndcg10","user_attrs_fold13_ndcg20","user_attrs_fold13_ndcg50","user_attrs_fold13_r2","user_attrs_fold14_mae","user_attrs_fold14_mape","user_attrs_fold14_ndcg10","user_attrs_fold14_ndcg20","user_attrs_fold14_ndcg50","user_attrs_fold14_r2","user_attrs_fold15_mae","user_attrs_fold15_mape","user_attrs_fold15_ndcg10","user_attrs_fold15_ndcg20","user_attrs_fold15_ndcg50","user_attrs_fold15_r2","user_attrs_fold16_mae","user_attrs_fold16_mape","user_attrs_fold16_ndcg10","user_attrs_fold16_ndcg20","user_attrs_fold16_ndcg50","user_attrs_fold16_r2","user_attrs_fold17_mae","user_attrs_fold17_mape","user_attrs_fold17_ndcg10","user_attrs_fold17_ndcg20","user_attrs_fold17_ndcg50","user_attrs_fold17_r2","user_attrs_fold1_mae","user_attrs_fold1_mape","user_attrs_fold1_ndcg10","user_attrs_fold1_ndcg20","user_attrs_fold1_ndcg50","user_attrs_fold1_r2","user_attrs_fold2_mae","user_attrs_fold2_mape","user_attrs_fold2_ndcg10","user_attrs_fold2_ndcg20","user_attrs_fold2_ndcg50","user_attrs_fold2_r2","user_attrs_fold3_mae","user_attrs_fold3_mape","user_attrs_fold3_ndcg10","user_attrs_fold3_ndcg20","user_attrs_fold3_ndcg50","user_attrs_fold3_r2","user_attrs_fold4_mae","user_attrs_fold4_mape","user_attrs_fold4_ndcg10","user_attrs_fold4_ndcg20","user_attrs_fold4_ndcg50","user_attrs_fold4_r2","user_attrs_fold5_mae","user_attrs_fold5_mape","user_attrs_fold5_ndcg10","user_attrs_fold5_ndcg20","user_attrs_fold5_ndcg50","user_attrs_fold5_r2","user_attrs_fold6_mae","user_attrs_fold6_mape","user_attrs_fold6_ndcg10","user_attrs_fold6_ndcg20","user_attrs_fold6_ndcg50","user_attrs_fold6_r2","user_attrs_fold7_mae","user_attrs_fold7_mape","user_attrs_fold7_ndcg10","user_attrs_fold7_ndcg20","user_attrs_fold7_ndcg50","user_attrs_fold7_r2","user_attrs_fold8_mae","user_attrs_fold8_mape","user_attrs_fold8_ndcg10","user_attrs_fold8_ndcg20","user_attrs_fold8_ndcg50","user_attrs_fold8_r2","user_attrs_fold9_mae","user_attrs_fold9_mape","user_attrs_fold9_ndcg10","user_attrs_fold9_ndcg20","user_attrs_fold9_ndcg50","user_attrs_fold9_r2","user_attrs_pca_components","system_attrs_completed_rung_0","system_attrs_completed_rung_1","system_attrs_completed_rung_2","state"
24,0.10124342143535614,"2025-05-16 16:22:04.754890","2025-05-16 16:22:05.281591","0 days 00:00:00.526701",128,256.0,"","","",112,112.0,"","","",0.0005598648024750781,2,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14272445440292358,58.23000717163086,0.8409287333488464,0.7168293595314026,0.7541335821151733,-0.01039743423461914,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10124342143535614,"","","PRUNED"
25,0.10699506103992462,"2025-05-16 16:22:05.281870","2025-05-16 16:22:05.635285","0 days 00:00:00.353415",48,"","","","",176,"","","","",0.0005598457312723357,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1464741975069046,50.14318084716797,0.6654092669487,0.6521123051643372,0.6895025372505188,-0.2672806978225708,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10699506103992462,"","","PRUNED"
26,0.07463663071393967,"2025-05-16 16:22:05.635512","2025-05-16 16:22:07.023505","0 days 00:00:01.387993",160,176.0,96.0,"","",64,176.0,"","","",0.0017282612477599439,3,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14512363076210022,61.62099075317383,0.9223771691322327,0.8235554099082947,0.8008118271827698,0.02518397569656372,0.19319641590118408,3963.915283203125,0.613507866859436,0.6263359189033508,0.8222510814666748,0.09832704067230225,0.13023021817207336,87.77676391601562,0.809519350528717,0.7926042079925537,0.8066085577011108,0.03385108709335327,0.11447299271821976,63.969757080078125,0.8150669932365417,0.7487109303474426,0.7776120901107788,0.3498651385307312,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07273842394351959,0.07463663071393967,"","PRUNED"
27,0.07093847543001175,"2025-05-16 16:22:07.023763","2025-05-16 16:22:08.027927","0 days 00:00:01.004164",128,224.0,"","","",112,"","","","",0.004036655148691329,2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11490608006715775,52.46908187866211,0.8922969698905945,0.8462346792221069,0.8255633115768433,0.3054412603378296,0.19430199265480042,3185.494873046875,0.5489009618759155,0.6432551145553589,0.8161675333976746,0.12144744396209717,0.12832503020763397,79.6037368774414,0.8226826190948486,0.8210594058036804,0.8116165995597839,-0.04701244831085205,0.08963969349861145,55.0496711730957,0.8644955158233643,0.8134436011314392,0.8267304301261902,0.5049778521060944,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.06270217895507812,0.07093847543001175,"","PRUNED"
28,0.09567298740148544,"2025-05-16 16:22:08.028176","2025-05-16 16:22:08.502289","0 days 00:00:00.474113",96,"","","","",192,64.0,"","","",0.010813150482234678,1,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1357543021440506,54.015804290771484,0.7081931829452515,0.6921982169151306,0.7056187987327576,0.03546023368835449,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09567298740148544,"","","PRUNED"
29,0.10032501071691513,"2025-05-16 16:22:08.502539","2025-05-16 16:22:09.199994","0 days 00:00:00.697455",224,160.0,80.0,"","",160,224.0,128.0,"","",0.0009978676210919085,3,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14755754172801971,52.971702575683594,0.44351762533187866,0.37712955474853516,0.5613924860954285,-0.26390111446380615,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10032501071691513,"","","PRUNED"
30,0.0813681036233902,"2025-05-16 16:22:09.200253","2025-05-16 16:22:10.133731","0 days 00:00:00.933478",160,208.0,16.0,"","",48,"","","","",0.007255812051123543,3,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1485028862953186,55.07447052001953,0.31611117720603943,0.35368838906288147,0.5853421688079834,-0.28867828845977783,0.21434251964092255,4344.36376953125,0.4308648109436035,0.5284390449523926,0.7710267901420593,0.042825400829315186,0.11522556096315384,75.04013061523438,0.7689170837402344,0.7567492723464966,0.7593792676925659,0.2077784538269043,0.10254374146461487,58.412349700927734,0.9041802287101746,0.8404467701911926,0.8221452236175537,0.4631235599517822,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.06829466670751572,0.0813681036233902,"","PRUNED"
31,0.10030660033226013,"2025-05-16 16:22:10.133998","2025-05-16 16:22:10.784604","0 days 00:00:00.650606",208,144.0,160.0,176.0,256.0,16,128.0,"","","",0.003006934212231495,5,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1318422108888626,56.00861358642578,0.851188063621521,0.7555625438690186,0.8009089827537537,0.0963972806930542,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10030660033226013,"","","PRUNED"
32,0.1317179799079895,"2025-05-16 16:22:10.784861","2025-05-16 16:22:11.477148","0 days 00:00:00.692287",192,96.0,"","","",256,160.0,176.0,"","",0.08037478199703885,2,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.22616229951381683,88.89989471435547,0.3079359233379364,0.3392367362976074,0.38500848412513733,-1.200509786605835,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1317179799079895,"","","PRUNED"
33,0.1032436266541481,"2025-05-16 16:22:11.477404","2025-05-16 16:22:12.514855","0 days 00:00:01.037451",240,128.0,224.0,64.0,"",192,80.0,256.0,112.0,256.0,0.004210724544821829,4,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1652166247367859,60.64023971557617,0.7573676109313965,0.6882516145706177,0.7488421201705933,-0.3906327486038208,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1032436266541481,"","","PRUNED"
34,0.12869523465633392,"2025-05-16 16:22:12.515129","2025-05-16 16:22:13.244116","0 days 00:00:00.728987",208,80.0,224.0,"","",224,128.0,176.0,"","",0.04925934793517222,3,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.18655231595039368,64.9096450805664,0.1581442654132843,0.2127535343170166,0.4893340468406677,-0.7775923013687134,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12869523465633392,"","","PRUNED"
35,0.09313151985406876,"2025-05-16 16:22:13.244384","2025-05-16 16:22:14.013865","0 days 00:00:00.769481",176,176.0,"","","",128,192.0,224.0,64.0,"",0.005896659789118448,2,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13895820081233978,47.98538589477539,0.8496881127357483,0.7475827932357788,0.724686861038208,-0.09194564819335938,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09313151985406876,"","","PRUNED"
36,0.11890967190265656,"2025-05-16 16:22:14.014133","2025-05-16 16:22:14.921041","0 days 00:00:00.906908",144,256.0,"","","",32,240.0,16.0,176.0,80.0,0.00886212617995333,2,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.18960419297218323,70.94517517089844,0.5558804869651794,0.5379820466041565,0.6845766305923462,-0.7272144556045532,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11890967190265656,"","","PRUNED"
37,0.10283219069242477,"2025-05-16 16:22:14.921305","2025-05-16 16:22:15.585677","0 days 00:00:00.664372",240,224.0,192.0,"","",64,192.0,"","","",0.0002886597743239804,3,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15496453642845154,54.380470275878906,0.8132256269454956,0.7236912846565247,0.7326741814613342,-0.32527363300323486,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10283219069242477,"","","PRUNED"
38,0.12894785404205322,"2025-05-16 16:22:15.585933","2025-05-16 16:22:16.532293","0 days 00:00:00.946360",192,160.0,144.0,64.0,144.0,96,160.0,144.0,112.0,"",0.016029687435098063,5,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.18759486079216003,63.83667755126953,0.15870912373065948,0.15900462865829468,0.29579290747642517,-0.8259762525558472,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12894785404205322,"","","PRUNED"
39,0.09885011613368988,"2025-05-16 16:22:16.532560","2025-05-16 16:22:17.398171","0 days 00:00:00.865611",64,112.0,240.0,192.0,"",144,112.0,192.0,48.0,"",0.0018213629897005194,4,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1493242084980011,54.18956756591797,0.5310684442520142,0.5683621764183044,0.6433313488960266,-0.270190954208374,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09885011613368988,"","","PRUNED"
40,0.11941339075565338,"2025-05-16 16:22:17.398454","2025-05-16 16:22:17.847297","0 days 00:00:00.448843",144,240.0,"","","",96,"","","","",0.00010562675940062968,2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1657433807849884,56.84032440185547,0.687917172908783,0.636599600315094,0.701777458190918,-0.49108684062957764,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11941339075565338,"","","PRUNED"
41,0.06309527903795242,"2025-05-16 16:22:17.847554","2025-05-16 16:22:21.445543","0 days 00:00:03.597989",112,208.0,"","","",144,"","","","",0.0024664408676012156,2,1,"","","","","","",0.12888775765895844,448.12603759765625,0.39090287685394287,0.4343571066856384,0.4964408576488495,0.06570839881896973,0.09283935278654099,1940.937744140625,0.9444808959960938,0.9219591617584229,0.864652156829834,0.6638343632221222,0.1500137597322464,225.99473571777344,0.9537347555160522,0.9092939496040344,0.7931155562400818,0.3346344232559204,0.11689088493585587,59.86309051513672,1.0,0.9163960814476013,0.8599832057952881,0.46594828367233276,0.08272803574800491,140.62535095214844,0.8938459157943726,0.8249199390411377,0.8379842638969421,0.5239904820919037,0.07014277577400208,59.19789123535156,0.9630698561668396,0.9269570708274841,0.9046313166618347,0.6196320950984955,0.12858040630817413,168.83428955078125,0.9830029606819153,0.9786035418510437,0.9559170603752136,0.6282454133033752,"","","","","","",0.12894757091999054,53.66256332397461,0.9016018509864807,0.8463115692138672,0.8026022911071777,0.16029006242752075,0.1985626518726349,3830.6279296875,0.6217636466026306,0.6208433508872986,0.8257268071174622,0.14189910888671875,0.1251036524772644,79.58822631835938,0.8010944128036499,0.8169554471969604,0.774615466594696,0.12316161394119263,0.08988631516695023,56.73810958862305,0.9158032536506653,0.8508468270301819,0.8630586862564087,0.5419098138809204,0.08026783913373947,21198.921875,0.7950957417488098,0.6885238289833069,0.6076191067695618,0.317177414894104,0.11903069913387299,1093.1783447265625,0.6957895159721375,0.7192947864532471,0.6602460741996765,-0.14918124675750732,0.12536820769309998,285.3494567871094,0.6805663108825684,0.7415671348571777,0.7289280295372009,0.23525381088256836,0.19331085681915283,4251.84423828125,0.3819343149662018,0.39349961280822754,0.24288442730903625,-2.0346925258636475,0.09686949849128723,350.2762756347656,0.9741657972335815,0.8547351956367493,0.7758113145828247,0.5495619475841522,"",0.06682061403989792,0.061726950109004974,0.06309527903795242,"PRUNED"
42,0.07172860950231552,"2025-05-16 16:22:21.445829","2025-05-16 16:22:24.876385","0 days 00:00:03.430556",96,192.0,"","","",176,"","","","",0.0025638064932139177,2,1,"","","","","","",0.1356261521577835,515.6499633789062,0.30831050872802734,0.31285297870635986,0.431016206741333,0.014804303646087646,0.07128051668405533,1268.014892578125,0.9444808959960938,0.9219303727149963,0.8905776143074036,0.7548212707042694,0.127227321267128,234.61351013183594,0.9851078987121582,0.9327706098556519,0.8968062400817871,0.5251968502998352,0.1218077689409256,57.99226760864258,1.0,0.9195352792739868,0.7805891036987305,0.4021223187446594,0.07499711960554123,131.07977294921875,0.9471684694290161,0.9182103872299194,0.8988680243492126,0.6193143725395203,0.0742555558681488,61.52204895019531,0.9092134237289429,0.8992053270339966,0.8973166346549988,0.5743787288665771,0.12444476038217545,155.12197875976562,0.9812400341033936,0.9807772040367126,0.9606563448905945,0.6562847793102264,"","","","","","",0.10711519420146942,47.06679153442383,0.9228784441947937,0.8588119149208069,0.8221663236618042,0.33123207092285156,0.17622685432434082,2989.41162109375,0.627106785774231,0.6178714632987976,0.8400638699531555,0.19471526145935059,0.12617135047912598,80.03361511230469,0.7420636415481567,0.7518245577812195,0.7615089416503906,0.08883404731750488,0.0833156555891037,49.93604278564453,0.9593207836151123,0.8670609593391418,0.8593544363975525,0.5683077573776245,0.08381673693656921,24950.5,0.7033305764198303,0.6644635200500488,0.5872050523757935,0.25925230979919434,0.10310190171003342,840.9235229492188,0.5330660343170166,0.5816166996955872,0.6330302357673645,0.14575797319412231,0.12689004838466644,397.06768798828125,0.6834424138069153,0.7809655070304871,0.7416214942932129,0.30296778678894043,0.15996955335140228,3509.68310546875,0.6113225817680359,0.4672490060329437,0.27240222692489624,-1.3555471897125244,0.1125369593501091,411.0974426269531,0.9694558382034302,0.8058262467384338,0.7624493837356567,0.3787537217140198,"",0.06471895426511765,0.06249646842479706,0.07172860950231552,"PRUNED"
43,0.09522010385990143,"2025-05-16 16:22:24.876668","2025-05-16 16:22:25.359711","0 days 00:00:00.483043",128,224.0,192.0,32.0,"",128,"","","","",0.0014602594346926376,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11382811516523361,49.2166633605957,0.9226544499397278,0.8442455530166626,0.8254713416099548,0.26562416553497314,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09522010385990143,"","","PRUNED"
44,0.09559271484613419,"2025-05-16 16:22:25.359997","2025-05-16 16:22:25.889804","0 days 00:00:00.529807",96,"","","","",160,208.0,"","","",0.005380514421432648,1,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14715221524238586,50.53300857543945,0.648160994052887,0.6600933074951172,0.6760081052780151,-0.2522423267364502,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09559271484613419,"","","PRUNED"
45,0.065363809466362,"2025-05-16 16:22:25.890042","2025-05-16 16:22:27.177054","0 days 00:00:01.287012",256,192.0,160.0,"","",208,"","","","",0.003333157821573544,3,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11868451535701752,50.98506164550781,0.9096143245697021,0.8342015743255615,0.8208584189414978,0.24986892938613892,0.1932036429643631,3347.5693359375,0.5770012140274048,0.549351155757904,0.8047690391540527,0.1121816635131836,0.12199666351079941,75.65330505371094,0.8664459586143494,0.8176947832107544,0.8046207427978516,0.22851336002349854,0.10267738252878189,58.51042938232422,0.9429739713668823,0.8329693675041199,0.8131253719329834,0.4458431601524353,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.05705763399600983,0.065363809466362,"","PRUNED"
46,0.10149583220481873,"2025-05-16 16:22:27.177309","2025-05-16 16:22:28.201744","0 days 00:00:01.024435",80,64.0,240.0,"","",80,176.0,240.0,192.0,192.0,0.0025397972897410652,3,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1481212079524994,49.19722366333008,0.5679776668548584,0.4840082824230194,0.5380467772483826,-0.3821676969528198,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10149583220481873,"","","PRUNED"
47,0.1133817508816719,"2025-05-16 16:22:28.202043","2025-05-16 16:22:28.997483","0 days 00:00:00.795440",32,144.0,"","","",112,48.0,224.0,16.0,"",0.028416275682631217,2,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1869037002325058,63.38759231567383,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.8199002742767334,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1133817508816719,"","","PRUNED"
48,0.10396723449230194,"2025-05-16 16:22:28.997780","2025-05-16 16:22:29.698563","0 days 00:00:00.700783",240,"","","","",160,144.0,112.0,"","",0.0010282957558657641,1,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13366901874542236,55.75004959106445,0.7260909080505371,0.681364893913269,0.6541794538497925,0.04906141757965088,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10396723449230194,"","","PRUNED"
49,0.10425008833408356,"2025-05-16 16:22:29.698827","2025-05-16 16:22:30.488746","0 days 00:00:00.789919",224,160.0,"","","",240,96.0,240.0,"","",0.0007668602505625149,2,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1410921812057495,55.79894256591797,0.7596086263656616,0.6921204328536987,0.6734223961830139,-0.03962445259094238,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10425008833408356,"","","PRUNED"
50,0.09828135371208191,"2025-05-16 16:22:30.488999","2025-05-16 16:22:32.113295","0 days 00:00:01.624296",160,240.0,208.0,112.0,"",144,80.0,"","","",0.007529780831821737,4,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14127779006958008,58.64891815185547,0.8825060129165649,0.755003035068512,0.8002839684486389,0.032380640506744385,0.2131175547838211,3483.649169921875,0.5369545221328735,0.5311622023582458,0.7791832089424133,-0.037358880043029785,0.1276995986700058,90.51049041748047,0.7674596309661865,0.7315242290496826,0.8076004385948181,-0.08648014068603516,0.11416122317314148,59.19683074951172,0.8628120422363281,0.757493257522583,0.7693876624107361,0.28991180658340454,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08800193667411804,0.09828135371208191,"","PRUNED"
51,0.0722380131483078,"2025-05-16 16:22:32.113572","2025-05-16 16:22:33.189579","0 days 00:00:01.076007",96,192.0,"","","",176,"","","","",0.002775552275031669,2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12160961329936981,56.180328369140625,0.9226544499397278,0.8377726674079895,0.8192691802978516,0.23179709911346436,0.18974289298057556,2972.416015625,0.5542945265769958,0.652651846408844,0.8116222023963928,0.16196578741073608,0.1259305626153946,83.38706970214844,0.7556386590003967,0.7794144749641418,0.7841663956642151,0.023279011249542236,0.09634651243686676,58.934593200683594,0.9585891366004944,0.8408699631690979,0.8466781377792358,0.5021184980869293,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.06471695005893707,0.0722380131483078,"","PRUNED"
52,0.08266103267669678,"2025-05-16 16:22:33.189828","2025-05-16 16:22:34.268105","0 days 00:00:01.078277",112,192.0,"","","",176,"","","","",0.002127002372278123,2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11229555308818817,48.679046630859375,0.9226544499397278,0.8712822198867798,0.8437345027923584,0.30408257246017456,0.2200038880109787,4757.2529296875,0.44860395789146423,0.5466217398643494,0.7756586670875549,-0.07638323307037354,0.12967778742313385,88.13282775878906,0.7777110934257507,0.803605854511261,0.8001847863197327,0.01598072052001953,0.10237470269203186,59.61586380004883,0.9196596741676331,0.8159257173538208,0.8453419208526611,0.4190143942832947,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07725126296281815,0.08266103267669678,"","PRUNED"
53,0.08568097651004791,"2025-05-16 16:22:34.268350","2025-05-16 16:22:34.710411","0 days 00:00:00.442061",80,208.0,"","","",208,"","","","",0.0014020499070622507,2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1280623823404312,56.0802001953125,0.887823224067688,0.7984018921852112,0.8089621663093567,0.16369593143463135,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08568097651004791,"","","PRUNED"
54,0.07152614742517471,"2025-05-16 16:22:34.710663","2025-05-16 16:22:35.784394","0 days 00:00:01.073731",96,128.0,128.0,"","",128,"","","","",0.0038119258740539957,3,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11840642988681793,52.814823150634766,0.9480569362640381,0.8399835228919983,0.8411679267883301,0.2930959463119507,0.19843141734600067,3285.80859375,0.6210412383079529,0.6188201308250427,0.8294361233711243,0.1293473243713379,0.12259378284215927,81.51658630371094,0.7543991208076477,0.780074954032898,0.7844207882881165,0.091289222240448,0.09295736253261566,60.423553466796875,0.9265867471694946,0.8369245529174805,0.8568210601806641,0.552304208278656,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.06689698994159698,0.07152614742517471,"","PRUNED"
55,0.09571436047554016,"2025-05-16 16:22:35.784655","2025-05-16 16:22:36.205395","0 days 00:00:00.420740",128,176.0,"","","",144,"","","","",0.0007508570932865943,2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13860444724559784,56.04804611206055,0.7581649422645569,0.7225884199142456,0.7370691895484924,-0.006219387054443359,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09571436047554016,"","","PRUNED"
56,0.09565585851669312,"2025-05-16 16:22:36.205654","2025-05-16 16:22:36.760200","0 days 00:00:00.554546",112,"","","","",224,240.0,"","","",0.004857138250716682,1,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15742623805999756,62.68628692626953,0.7229449152946472,0.7284395098686218,0.769877016544342,-0.14953994750976562,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09565585851669312,"","","PRUNED"
