"number","value","datetime_start","datetime_complete","duration","params_decoder_layer_width_0","params_decoder_layer_width_1","params_decoder_layer_width_2","params_decoder_layer_width_3","params_decoder_layer_width_4","params_encoder_layer_width_0","params_encoder_layer_width_1","params_encoder_layer_width_2","params_encoder_layer_width_3","params_lr","params_n_decoder_layers","params_n_encoder_layers","params_transformer_dropout","params_transformer_heads","user_attrs_avg_mae","user_attrs_avg_mape","user_attrs_avg_ndcg10","user_attrs_avg_ndcg20","user_attrs_avg_ndcg50","user_attrs_avg_r2","user_attrs_fold10_mae","user_attrs_fold10_mape","user_attrs_fold10_ndcg10","user_attrs_fold10_ndcg20","user_attrs_fold10_ndcg50","user_attrs_fold10_r2","user_attrs_fold11_mae","user_attrs_fold11_mape","user_attrs_fold11_ndcg10","user_attrs_fold11_ndcg20","user_attrs_fold11_ndcg50","user_attrs_fold11_r2","user_attrs_fold12_mae","user_attrs_fold12_mape","user_attrs_fold12_ndcg10","user_attrs_fold12_ndcg20","user_attrs_fold12_ndcg50","user_attrs_fold12_r2","user_attrs_fold13_mae","user_attrs_fold13_mape","user_attrs_fold13_ndcg10","user_attrs_fold13_ndcg20","user_attrs_fold13_ndcg50","user_attrs_fold13_r2","user_attrs_fold14_mae","user_attrs_fold14_mape","user_attrs_fold14_ndcg10","user_attrs_fold14_ndcg20","user_attrs_fold14_ndcg50","user_attrs_fold14_r2","user_attrs_fold15_mae","user_attrs_fold15_mape","user_attrs_fold15_ndcg10","user_attrs_fold15_ndcg20","user_attrs_fold15_ndcg50","user_attrs_fold15_r2","user_attrs_fold16_mae","user_attrs_fold16_mape","user_attrs_fold16_ndcg10","user_attrs_fold16_ndcg20","user_attrs_fold16_ndcg50","user_attrs_fold16_r2","user_attrs_fold17_mae","user_attrs_fold17_mape","user_attrs_fold17_ndcg10","user_attrs_fold17_ndcg20","user_attrs_fold17_ndcg50","user_attrs_fold17_r2","user_attrs_fold1_mae","user_attrs_fold1_mape","user_attrs_fold1_ndcg10","user_attrs_fold1_ndcg20","user_attrs_fold1_ndcg50","user_attrs_fold1_r2","user_attrs_fold2_mae","user_attrs_fold2_mape","user_attrs_fold2_ndcg10","user_attrs_fold2_ndcg20","user_attrs_fold2_ndcg50","user_attrs_fold2_r2","user_attrs_fold3_mae","user_attrs_fold3_mape","user_attrs_fold3_ndcg10","user_attrs_fold3_ndcg20","user_attrs_fold3_ndcg50","user_attrs_fold3_r2","user_attrs_fold4_mae","user_attrs_fold4_mape","user_attrs_fold4_ndcg10","user_attrs_fold4_ndcg20","user_attrs_fold4_ndcg50","user_attrs_fold4_r2","user_attrs_fold5_mae","user_attrs_fold5_mape","user_attrs_fold5_ndcg10","user_attrs_fold5_ndcg20","user_attrs_fold5_ndcg50","user_attrs_fold5_r2","user_attrs_fold6_mae","user_attrs_fold6_mape","user_attrs_fold6_ndcg10","user_attrs_fold6_ndcg20","user_attrs_fold6_ndcg50","user_attrs_fold6_r2","user_attrs_fold7_mae","user_attrs_fold7_mape","user_attrs_fold7_ndcg10","user_attrs_fold7_ndcg20","user_attrs_fold7_ndcg50","user_attrs_fold7_r2","user_attrs_fold8_mae","user_attrs_fold8_mape","user_attrs_fold8_ndcg10","user_attrs_fold8_ndcg20","user_attrs_fold8_ndcg50","user_attrs_fold8_r2","user_attrs_fold9_mae","user_attrs_fold9_mape","user_attrs_fold9_ndcg10","user_attrs_fold9_ndcg20","user_attrs_fold9_ndcg50","user_attrs_fold9_r2","user_attrs_pca_components","system_attrs_completed_rung_0","system_attrs_completed_rung_1","system_attrs_completed_rung_2","state"
0,0.11231452358119628,"2025-05-16 20:57:10.469528","2025-05-16 20:57:16.184277","0 days 00:00:05.714749",64,240.0,224.0,"","",176,"","","",0.0008255243544409131,3,1,0.5,2,0.11231452358119628,1894.2246342827293,0.80871301538804,0.7955837512717527,0.7794352278989904,0.3054252897991854,0.12305011600255966,369.13714599609375,0.5063667893409729,0.44650182127952576,0.5855426788330078,0.10448729991912842,0.08188274502754211,615.69091796875,0.9180051684379578,0.8761603832244873,0.8852395415306091,0.5905978679656982,0.1512419879436493,186.1990509033203,1.0,1.0,0.8269749879837036,0.30720871686935425,0.1235145777463913,58.44969177246094,1.0,1.0,0.8998463749885559,0.4580727815628052,0.09491023421287537,133.45071411132812,1.0,0.8421906232833862,0.7557737827301025,0.3712245225906372,0.08712399005889893,65.41140747070312,0.919695258140564,0.8514806628227234,0.8578370213508606,0.48209041357040405,0.1609160304069519,122.12596130371094,1.0,1.0,0.9655077457427979,0.42772966623306274,0.08233194798231125,105.49644470214844,0.9122193455696106,0.8749030828475952,0.8055403828620911,0.4081903100013733,0.11034712940454483,41.59164047241211,0.7281572222709656,0.765884280204773,0.7824807167053223,0.2574272155761719,0.19941756129264832,2964.713623046875,0.5753659605979919,0.5833534002304077,0.8116255402565002,0.049071550369262695,0.10688842833042145,52.293460845947266,0.8405455350875854,0.8988952040672302,0.8833599090576172,0.3498612642288208,0.11243434995412827,48.68020248413086,0.6702455878257751,0.7744686007499695,0.7678394913673401,0.26825398206710815,0.07776001840829849,25686.109375,0.8256717324256897,0.7473790049552917,0.6756601929664612,0.28893399238586426,0.08982162922620773,470.49139404296875,0.32045990228652954,0.3880196213722229,0.5368178486824036,0.05729407072067261,0.1264229118824005,300.85809326171875,0.8331509828567505,0.7712283730506897,0.7603693604469299,0.2759154438972473,0.0640299990773201,718.2957763671875,0.9917182326316833,0.9741756319999695,0.7888453602790833,0.3124258518218994,0.11725324392318726,262.8238830566406,0.7065195441246033,0.7302830815315247,0.6611379384994507,0.18344497680664062,0.0,"","","","COMPLETE"
1,0.10221219413420733,"2025-05-16 20:57:16.184694","2025-05-16 20:57:26.673630","0 days 00:00:10.488936",16,144.0,"","","",208,"","","",0.002944249158523306,2,1,0.2,5,0.10221219413420733,1596.5140715206371,0.8308774601010716,0.8066596529063057,0.7932195873821483,0.39124951818410086,0.1240551546216011,305.977783203125,0.6009131669998169,0.5624476075172424,0.5677282214164734,0.1404516100883484,0.06602470576763153,462.2511901855469,0.9189135432243347,0.9090437293052673,0.9021884799003601,0.6979423463344574,0.13413919508457184,144.35496520996094,1.0,0.9996713995933533,0.8651012182235718,0.3802294135093689,0.11273165047168732,65.87010192871094,1.0,1.0,0.9188175797462463,0.6098217666149139,0.08600673079490662,102.30049133300781,1.0,0.8661584258079529,0.7885844111442566,0.44223541021347046,0.08080781251192093,65.9390640258789,0.9269378781318665,0.8772315382957458,0.8530623912811279,0.5822974145412445,0.13149787485599518,95.31349182128906,1.0,1.0,0.972987174987793,0.5347293317317963,0.07458991557359695,86.6043701171875,0.9066553711891174,0.8699120879173279,0.8301493525505066,0.514838695526123,0.09921857714653015,43.62489700317383,0.800566554069519,0.818589448928833,0.8323799967765808,0.4406903386116028,0.17914973199367523,1956.8563232421875,0.6301308274269104,0.64995276927948,0.8425623774528503,0.11909663677215576,0.09767764806747437,51.516990661621094,0.8878545761108398,0.8801026940345764,0.8826663494110107,0.5003083646297455,0.10143816471099854,44.37446594238281,0.6327819228172302,0.7302232384681702,0.7306739091873169,0.34479665756225586,0.07696450501680374,22216.345703125,0.8496666550636292,0.7200648784637451,0.647888720035553,0.3355063796043396,0.09071142226457596,352.6471252441406,0.35500863194465637,0.38050907850265503,0.5520487427711487,-0.03765451908111572,0.11314652860164642,240.08514404296875,0.843936026096344,0.7927322387695312,0.7665742635726929,0.3773755431175232,0.0628819391131401,677.6021728515625,0.9908295273780823,0.9215402603149414,0.8120813965797424,0.3457033634185791,0.10656574368476868,229.07493591308594,0.7807221412658691,0.735034704208374,0.7192384004592896,0.322873055934906,0.0,0.07634782046079636,0.07116026431322098,0.07442954927682877,"COMPLETE"
2,0.0858389139175415,"2025-05-16 20:57:26.674052","2025-05-16 20:57:27.727571","0 days 00:00:01.053519",144,48.0,192.0,144.0,160.0,32,96.0,"","",0.02384486691681614,5,2,0.30000000000000004,6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.19156214594841003,66.4148941040039,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.8612804412841797,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0858389139175415,"","","PRUNED"
3,0.10041282325983047,"2025-05-16 20:57:27.727865","2025-05-16 20:57:28.604597","0 days 00:00:00.876732",112,32.0,"","","",192,112.0,64.0,208.0,0.00013231236791189733,2,4,0.5,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12125470489263535,43.4579963684082,0.7116585373878479,0.7588048577308655,0.8094763159751892,0.1665102243423462,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10041282325983047,"","","PRUNED"
4,0.09238293021917343,"2025-05-16 20:57:28.604905","2025-05-16 20:57:29.561058","0 days 00:00:00.956153",16,240.0,80.0,80.0,256.0,80,48.0,112.0,"",0.0002001542118433422,5,3,0.1,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.131765678524971,52.55662155151367,0.7221696376800537,0.7906267642974854,0.8221074938774109,0.1384369134902954,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09238293021917343,"","","PRUNED"
5,0.0828772559762001,"2025-05-16 20:57:29.561337","2025-05-16 20:57:30.416845","0 days 00:00:00.855508",176,256.0,224.0,144.0,48.0,128,"","","",0.00025232353753528396,5,1,0.1,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10190815478563309,42.15226364135742,0.7418820261955261,0.8023903369903564,0.8033633828163147,0.4352261424064636,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0828772559762001,"","","PRUNED"
6,0.12956973910331726,"2025-05-16 20:57:30.417117","2025-05-16 20:57:31.476398","0 days 00:00:01.059281",48,256.0,32.0,240.0,"",80,"","","",0.021002548978070478,4,1,0.2,9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12769143283367157,60.07870864868164,0.787150502204895,0.8117274641990662,0.7860050797462463,0.21818381547927856,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12956973910331726,"","","PRUNED"
7,0.07854464650154114,"2025-05-16 20:57:31.476648","2025-05-16 20:57:32.361616","0 days 00:00:00.884968",96,176.0,48.0,48.0,"",32,128.0,"","",0.007580220045001912,4,2,0.30000000000000004,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11580151319503784,44.17082595825195,0.8709690570831299,0.8389341831207275,0.8327534198760986,0.24559086561203003,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07854464650154114,"","","PRUNED"
8,0.08516547083854675,"2025-05-16 20:57:32.361883","2025-05-16 20:57:33.976000","0 days 00:00:01.614117",96,64.0,48.0,256.0,"",160,"","","",0.020675926044059368,4,1,0.4,8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16660839319229126,53.162723541259766,0.42102912068367004,0.48535290360450745,0.6020191311836243,-0.6142839193344116,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08516547083854675,"","","PRUNED"
9,0.10474242269992828,"2025-05-16 20:57:33.976251","2025-05-16 20:57:34.826596","0 days 00:00:00.850345",112,224.0,128.0,80.0,"",64,"","","",0.00010680554568225918,4,1,0.1,7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1041354313492775,45.22780990600586,0.7505512237548828,0.806854784488678,0.8115748763084412,0.4369322657585144,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10474242269992828,"","","PRUNED"
