"number","value","datetime_start","datetime_complete","duration","params_decoder_layer_width_0","params_decoder_layer_width_1","params_decoder_layer_width_2","params_decoder_layer_width_3","params_decoder_layer_width_4","params_encoder_layer_width_0","params_encoder_layer_width_1","params_encoder_layer_width_2","params_encoder_layer_width_3","params_encoder_layer_width_4","params_gatv2_dropout","params_gatv2_heads","params_lr","params_n_decoder_layers","params_n_encoder_layers","user_attrs_avg_mae","user_attrs_avg_mape","user_attrs_avg_ndcg10","user_attrs_avg_ndcg20","user_attrs_avg_ndcg50","user_attrs_avg_r2","user_attrs_fold10_mae","user_attrs_fold10_mape","user_attrs_fold10_ndcg10","user_attrs_fold10_ndcg20","user_attrs_fold10_ndcg50","user_attrs_fold10_r2","user_attrs_fold11_mae","user_attrs_fold11_mape","user_attrs_fold11_ndcg10","user_attrs_fold11_ndcg20","user_attrs_fold11_ndcg50","user_attrs_fold11_r2","user_attrs_fold12_mae","user_attrs_fold12_mape","user_attrs_fold12_ndcg10","user_attrs_fold12_ndcg20","user_attrs_fold12_ndcg50","user_attrs_fold12_r2","user_attrs_fold13_mae","user_attrs_fold13_mape","user_attrs_fold13_ndcg10","user_attrs_fold13_ndcg20","user_attrs_fold13_ndcg50","user_attrs_fold13_r2","user_attrs_fold14_mae","user_attrs_fold14_mape","user_attrs_fold14_ndcg10","user_attrs_fold14_ndcg20","user_attrs_fold14_ndcg50","user_attrs_fold14_r2","user_attrs_fold15_mae","user_attrs_fold15_mape","user_attrs_fold15_ndcg10","user_attrs_fold15_ndcg20","user_attrs_fold15_ndcg50","user_attrs_fold15_r2","user_attrs_fold1_mae","user_attrs_fold1_mape","user_attrs_fold1_ndcg10","user_attrs_fold1_ndcg20","user_attrs_fold1_ndcg50","user_attrs_fold1_r2","user_attrs_fold2_mae","user_attrs_fold2_mape","user_attrs_fold2_ndcg10","user_attrs_fold2_ndcg20","user_attrs_fold2_ndcg50","user_attrs_fold2_r2","user_attrs_fold3_mae","user_attrs_fold3_mape","user_attrs_fold3_ndcg10","user_attrs_fold3_ndcg20","user_attrs_fold3_ndcg50","user_attrs_fold3_r2","user_attrs_fold4_mae","user_attrs_fold4_mape","user_attrs_fold4_ndcg10","user_attrs_fold4_ndcg20","user_attrs_fold4_ndcg50","user_attrs_fold4_r2","user_attrs_fold5_mae","user_attrs_fold5_mape","user_attrs_fold5_ndcg10","user_attrs_fold5_ndcg20","user_attrs_fold5_ndcg50","user_attrs_fold5_r2","user_attrs_fold6_mae","user_attrs_fold6_mape","user_attrs_fold6_ndcg10","user_attrs_fold6_ndcg20","user_attrs_fold6_ndcg50","user_attrs_fold6_r2","user_attrs_fold7_mae","user_attrs_fold7_mape","user_attrs_fold7_ndcg10","user_attrs_fold7_ndcg20","user_attrs_fold7_ndcg50","user_attrs_fold7_r2","user_attrs_fold8_mae","user_attrs_fold8_mape","user_attrs_fold8_ndcg10","user_attrs_fold8_ndcg20","user_attrs_fold8_ndcg50","user_attrs_fold8_r2","user_attrs_fold9_mae","user_attrs_fold9_mape","user_attrs_fold9_ndcg10","user_attrs_fold9_ndcg20","user_attrs_fold9_ndcg50","user_attrs_fold9_r2","user_attrs_pca_components","system_attrs_completed_rung_0","system_attrs_completed_rung_1","state"
19,0.1144108772277832,"2025-05-16 16:08:19.112288","2025-05-16 16:08:21.216784","0 days 00:00:02.104496",256,208.0,208.0,"","",208,128.0,80.0,32.0,224.0,0.0,3,0.005598208796374413,3,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16544261574745178,52.64165496826172,0.5073835253715515,0.4556226134300232,0.5279168486595154,-0.6359773874282837,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1144108772277832,"","PRUNED"
20,0.13001194596290588,"2025-05-16 16:08:21.217063","2025-05-16 16:08:25.026454","0 days 00:00:03.809391",80,256.0,"","","",112,64.0,208.0,"","",0.2,12,0.0185263433429131,2,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12860341370105743,35.71942901611328,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.31724345684051514,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13001194596290588,"","PRUNED"
21,0.11270079016685486,"2025-05-16 16:08:25.026798","2025-05-16 16:08:26.439322","0 days 00:00:01.412524",64,112.0,224.0,224.0,"",64,"","","","",0.30000000000000004,3,0.004532252041947873,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17275258898735046,80.56941223144531,0.19555719196796417,0.2420622557401657,0.36958661675453186,-0.3152346611022949,0.21329912543296814,2178.12451171875,0.4624347686767578,0.5802345871925354,0.723841667175293,-0.1759507656097412,0.19052238762378693,86.52214050292969,0.31401172280311584,0.43894076347351074,0.5015168786048889,-0.9787760972976685,0.17048323154449463,114.31541442871094,0.16953347623348236,0.22958503663539886,0.4214647114276886,-0.1582862138748169,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11105085164308548,0.11270079016685486,"PRUNED"
22,0.11351051181554794,"2025-05-16 16:08:26.439654","2025-05-16 16:08:27.549018","0 days 00:00:01.109364",16,80.0,208.0,80.0,"",16,176.0,"","","",0.4,5,0.0010166467195198532,4,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15876615047454834,53.64409637451172,0.8129022121429443,0.728990912437439,0.6941007971763611,-0.466105580329895,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11351051181554794,"","PRUNED"
23,0.12191315740346909,"2025-05-16 16:08:27.549306","2025-05-16 16:08:28.089357","0 days 00:00:00.540051",112,176.0,144.0,192.0,144.0,80,"","","","",0.4,1,0.0002243560148739259,5,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1872551143169403,66.91504669189453,0.6968106627464294,0.7129011750221252,0.683370053768158,-0.7233093976974487,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12191315740346909,"","PRUNED"
24,0.11386829614639282,"2025-05-16 16:08:28.089706","2025-05-16 16:08:29.883224","0 days 00:00:01.793518",160,80.0,256.0,80.0,"",48,208.0,"","","",0.30000000000000004,7,0.0012327527745147574,4,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16593731939792633,56.75743865966797,0.7330372929573059,0.6995862126350403,0.6574186682701111,-0.5099506378173828,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11386829614639282,"","PRUNED"
25,0.1150280311703682,"2025-05-16 16:08:29.883504","2025-05-16 16:08:30.726003","0 days 00:00:00.842499",144,128.0,144.0,16.0,16.0,160,"","","","",0.2,4,0.0036553453655611087,5,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15795013308525085,63.03955841064453,0.6915553212165833,0.6861438751220703,0.6695770025253296,-0.27493417263031006,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1150280311703682,"","PRUNED"
26,0.12214416265487671,"2025-05-16 16:08:30.726271","2025-05-16 16:08:32.118412","0 days 00:00:01.392141",64,32.0,208.0,"","",112,256.0,96.0,144.0,"",0.1,2,0.03130992216752168,3,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.20720010995864868,75.65789031982422,0.4612390398979187,0.39836734533309937,0.4465312063694,-1.0385761260986328,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12214416265487671,"","PRUNED"
27,0.1323094367980957,"2025-05-16 16:08:32.118713","2025-05-16 16:08:33.079130","0 days 00:00:00.960417",176,64.0,96.0,"","",32,144.0,"","","",0.2,4,0.08799665444618732,3,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.20116953551769257,72.65827941894531,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.9498382806777954,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1323094367980957,"","PRUNED"
28,0.11683603376150131,"2025-05-16 16:08:33.079414","2025-05-16 16:08:36.061058","0 days 00:00:02.981644",112,144.0,"","","",128,224.0,224.0,"","",0.30000000000000004,6,0.006097618933527057,2,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1445900797843933,48.203609466552734,0.6532455086708069,0.6558470129966736,0.6292989253997803,-0.23430109024047852,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11683603376150131,"","PRUNED"
29,0.1154782623052597,"2025-05-16 16:08:36.061331","2025-05-16 16:08:37.538632","0 days 00:00:01.477301",64,96.0,192.0,112.0,"",80,112.0,160.0,256.0,32.0,0.2,2,0.0003524815398234928,4,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16831061244010925,53.799747467041016,0.403275728225708,0.38693657517433167,0.49701955914497375,-0.6397044658660889,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1154782623052597,"","PRUNED"
30,0.1162431463599205,"2025-05-16 16:08:37.538914","2025-05-16 16:08:38.006052","0 days 00:00:00.467138",16,176.0,"","","",48,"","","","",0.4,5,0.0008499734804340028,2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17538060247898102,65.69529724121094,0.7409820556640625,0.7088502049446106,0.7197538614273071,-0.5226670503616333,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1162431463599205,"","PRUNED"
31,0.11732163280248642,"2025-05-16 16:08:38.006321","2025-05-16 16:08:39.316233","0 days 00:00:01.309912",48,16.0,"","","",48,192.0,16.0,16.0,32.0,0.1,3,0.00045947614039183987,2,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1680184304714203,53.55366897583008,0.3573644757270813,0.3367267847061157,0.4386765658855438,-0.6428123712539673,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11732163280248642,"","PRUNED"
32,0.11671868711709976,"2025-05-16 16:08:39.316518","2025-05-16 16:08:42.993949","0 days 00:00:03.677431",80,"","","","",80,176.0,64.0,96.0,96.0,0.1,9,0.0014102699270619678,1,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15770839154720306,48.76089859008789,0.4693099558353424,0.4245453476905823,0.47758176922798157,-0.5539957284927368,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11671868711709976,"","PRUNED"
33,0.11588388681411743,"2025-05-16 16:08:42.994232","2025-05-16 16:08:45.282757","0 days 00:00:02.288525",32,"","","","",160,192.0,48.0,64.0,"",0.2,6,0.00022617503509707017,1,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.19878651201725006,72.08525848388672,0.3723631799221039,0.33772560954093933,0.5602055191993713,-0.9004063606262207,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11588388681411743,"","PRUNED"
34,0.11529586464166641,"2025-05-16 16:08:45.283032","2025-05-16 16:08:50.956032","0 days 00:00:05.673000",48,16.0,240.0,"","",32,224.0,112.0,176.0,112.0,0.0,4,0.0020535657144489985,3,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12653350830078125,37.16081237792969,0.656571626663208,0.649329662322998,0.6064026355743408,-0.21883666515350342,0.21873554587364197,2123.07666015625,0.16368190944194794,0.3962925672531128,0.5710237622261047,-0.3664865493774414,0.18899181485176086,86.1667251586914,0.4686262011528015,0.5786461234092712,0.5852721929550171,-0.9859277009963989,0.12031739205121994,56.68575668334961,0.7161945104598999,0.7231317162513733,0.7687714695930481,0.14859825372695923,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11048602312803268,0.11529586464166641,"PRUNED"
35,0.11558882892131805,"2025-05-16 16:08:50.956328","2025-05-16 16:08:51.972038","0 days 00:00:01.015710",112,"","","","",96,160.0,144.0,"","",0.1,2,0.0026567468066670563,1,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1627316027879715,54.30824661254883,0.7421822547912598,0.7041271924972534,0.6644315719604492,-0.46245551109313965,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11558882892131805,"","PRUNED"
36,0.11788620799779892,"2025-05-16 16:08:51.972322","2025-05-16 16:08:54.871905","0 days 00:00:02.899583",144,48.0,"","","",224,192.0,"","","",0.0,8,0.00022896681653542317,2,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15593285858631134,54.74930953979492,0.6007838845252991,0.6573900580406189,0.6291095614433289,-0.349676251411438,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11788620799779892,"","PRUNED"
