"number","value","datetime_start","datetime_complete","duration","params_decoder_layer_width_0","params_decoder_layer_width_1","params_decoder_layer_width_2","params_decoder_layer_width_3","params_decoder_layer_width_4","params_encoder_layer_width_0","params_encoder_layer_width_1","params_encoder_layer_width_2","params_encoder_layer_width_3","params_lr","params_n_decoder_layers","params_n_encoder_layers","params_transformer_dropout","params_transformer_heads","user_attrs_avg_mae","user_attrs_avg_mape","user_attrs_avg_ndcg10","user_attrs_avg_ndcg20","user_attrs_avg_ndcg50","user_attrs_avg_r2","user_attrs_fold10_mae","user_attrs_fold10_mape","user_attrs_fold10_ndcg10","user_attrs_fold10_ndcg20","user_attrs_fold10_ndcg50","user_attrs_fold10_r2","user_attrs_fold11_mae","user_attrs_fold11_mape","user_attrs_fold11_ndcg10","user_attrs_fold11_ndcg20","user_attrs_fold11_ndcg50","user_attrs_fold11_r2","user_attrs_fold12_mae","user_attrs_fold12_mape","user_attrs_fold12_ndcg10","user_attrs_fold12_ndcg20","user_attrs_fold12_ndcg50","user_attrs_fold12_r2","user_attrs_fold13_mae","user_attrs_fold13_mape","user_attrs_fold13_ndcg10","user_attrs_fold13_ndcg20","user_attrs_fold13_ndcg50","user_attrs_fold13_r2","user_attrs_fold14_mae","user_attrs_fold14_mape","user_attrs_fold14_ndcg10","user_attrs_fold14_ndcg20","user_attrs_fold14_ndcg50","user_attrs_fold14_r2","user_attrs_fold15_mae","user_attrs_fold15_mape","user_attrs_fold15_ndcg10","user_attrs_fold15_ndcg20","user_attrs_fold15_ndcg50","user_attrs_fold15_r2","user_attrs_fold1_mae","user_attrs_fold1_mape","user_attrs_fold1_ndcg10","user_attrs_fold1_ndcg20","user_attrs_fold1_ndcg50","user_attrs_fold1_r2","user_attrs_fold2_mae","user_attrs_fold2_mape","user_attrs_fold2_ndcg10","user_attrs_fold2_ndcg20","user_attrs_fold2_ndcg50","user_attrs_fold2_r2","user_attrs_fold3_mae","user_attrs_fold3_mape","user_attrs_fold3_ndcg10","user_attrs_fold3_ndcg20","user_attrs_fold3_ndcg50","user_attrs_fold3_r2","user_attrs_fold4_mae","user_attrs_fold4_mape","user_attrs_fold4_ndcg10","user_attrs_fold4_ndcg20","user_attrs_fold4_ndcg50","user_attrs_fold4_r2","user_attrs_fold5_mae","user_attrs_fold5_mape","user_attrs_fold5_ndcg10","user_attrs_fold5_ndcg20","user_attrs_fold5_ndcg50","user_attrs_fold5_r2","user_attrs_fold6_mae","user_attrs_fold6_mape","user_attrs_fold6_ndcg10","user_attrs_fold6_ndcg20","user_attrs_fold6_ndcg50","user_attrs_fold6_r2","user_attrs_fold7_mae","user_attrs_fold7_mape","user_attrs_fold7_ndcg10","user_attrs_fold7_ndcg20","user_attrs_fold7_ndcg50","user_attrs_fold7_r2","user_attrs_fold8_mae","user_attrs_fold8_mape","user_attrs_fold8_ndcg10","user_attrs_fold8_ndcg20","user_attrs_fold8_ndcg50","user_attrs_fold8_r2","user_attrs_fold9_mae","user_attrs_fold9_mape","user_attrs_fold9_ndcg10","user_attrs_fold9_ndcg20","user_attrs_fold9_ndcg50","user_attrs_fold9_r2","user_attrs_pca_components","system_attrs_completed_rung_0","system_attrs_completed_rung_1","state"
22,0.08698321133852005,"2025-05-16 16:13:04.431293","2025-05-16 16:13:06.810036","0 days 00:00:02.378743",224,"","","","",160,128.0,"","",0.0010572875021866207,1,2,0.2,9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11302222311496735,43.99821853637695,0.6944870352745056,0.7560357451438904,0.7995288968086243,0.29286569356918335,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08698321133852005,"","PRUNED"
23,0.08270055800676346,"2025-05-16 16:13:06.810290","2025-05-16 16:13:08.076057","0 days 00:00:01.265767",224,128.0,"","","",176,"","","",0.00041602849230488374,2,1,0.1,8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10136910527944565,43.72075653076172,0.7807000875473022,0.8321738839149475,0.8425320386886597,0.4688056707382202,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08270055800676346,"","PRUNED"
24,0.08113507926464081,"2025-05-16 16:13:08.076320","2025-05-16 16:13:15.079167","0 days 00:00:07.002847",240,112.0,"","","",112,192.0,48.0,"",0.00024162530160453017,2,3,0.2,9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09480583667755127,36.93815231323242,0.7671815156936646,0.7841487526893616,0.8102858662605286,0.4022138714790344,0.17024436593055725,2138.364501953125,0.6520388126373291,0.5988556146621704,0.8493292331695557,0.09941750764846802,0.08509889990091324,46.50901794433594,0.8997591733932495,0.8646860122680664,0.8600964546203613,0.5137172043323517,0.09758957475423813,44.90481185913086,0.6821471452713013,0.7360478639602661,0.7910981178283691,0.4258055090904236,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07987748831510544,0.08113507926464081,"PRUNED"
25,0.0854823887348175,"2025-05-16 16:13:15.079443","2025-05-16 16:13:16.144636","0 days 00:00:01.065193",192,"","","","",144,144.0,"","",0.0009340587535706696,1,2,0.30000000000000004,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11000770330429077,43.79698181152344,0.7494261860847473,0.7362760305404663,0.7950413823127747,0.27773112058639526,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0854823887348175,"","PRUNED"
26,0.08070219308137894,"2025-05-16 16:13:16.144896","2025-05-16 16:13:19.183111","0 days 00:00:03.038215",160,48.0,192.0,208.0,"",208,96.0,144.0,160.0,0.00017809210610509552,4,4,0.1,6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09784861654043198,41.29961013793945,0.7419900894165039,0.7473723292350769,0.8007084131240845,0.39518409967422485,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08070219308137894,"","PRUNED"
27,0.08463303744792938,"2025-05-16 16:13:19.183400","2025-05-16 16:13:19.934304","0 days 00:00:00.750904",112,224.0,"","","",96,"","","",0.00039946420294312485,2,1,0.2,8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10230713337659836,43.227596282958984,0.7472522258758545,0.8050342798233032,0.8328381776809692,0.44231754541397095,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08463303744792938,"","PRUNED"
28,0.08622950315475464,"2025-05-16 16:13:19.934559","2025-05-16 16:13:23.579124","0 days 00:00:03.644565",16,"","","","",128,176.0,96.0,"",0.0007199581099275722,1,3,0.0,10,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10407871752977371,40.25698471069336,0.7116585373878479,0.7516278624534607,0.784949541091919,0.353182315826416,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08622950315475464,"","PRUNED"
29,0.09160277247428894,"2025-05-16 16:13:23.579432","2025-05-16 16:13:24.120002","0 days 00:00:00.540570",144,144.0,96.0,"","",160,16.0,"","",0.036093646432343425,3,2,0.30000000000000004,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1812719702720642,59.727783203125,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.7712347507476807,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09160277247428894,"","PRUNED"
30,0.08396846055984497,"2025-05-16 16:13:24.120279","2025-05-16 16:13:26.223176","0 days 00:00:02.102897",80,96.0,"","","",80,192.0,32.0,80.0,0.00033566094814432466,2,4,0.4,7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09701601415872574,37.049415588378906,0.7427001595497131,0.7814721465110779,0.8143401145935059,0.3534197211265564,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08396846055984497,"","PRUNED"
31,0.14080284535884857,"2025-05-16 16:13:26.223499","2025-05-16 16:13:26.855001","0 days 00:00:00.631502",128,192.0,16.0,112.0,256.0,176,16.0,"","",0.07919623866752339,5,2,0.30000000000000004,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.23083913326263428,164.71353149414062,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.508323073387146,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14080284535884857,"","PRUNED"
32,0.13013018667697906,"2025-05-16 16:13:26.855294","2025-05-16 16:13:27.365428","0 days 00:00:00.510134",96,208.0,96.0,112.0,192.0,160,"","","",0.08453417741866733,5,1,0.30000000000000004,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17741505801677704,61.18292999267578,0.2939135730266571,0.30714401602745056,0.3774140179157257,-0.7262722253799438,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13013018667697906,"","PRUNED"
33,0.09816044569015503,"2025-05-16 16:13:27.365697","2025-05-16 16:13:28.051153","0 days 00:00:00.685456",160,160.0,96.0,"","",192,"","","",0.02711038578953253,3,1,0.1,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16270442306995392,72.66924285888672,0.6101500988006592,0.593199610710144,0.6603285074234009,-0.2269742488861084,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09816044569015503,"","PRUNED"
34,0.08224878460168839,"2025-05-16 16:13:28.051418","2025-05-16 16:13:28.685294","0 days 00:00:00.633876",192,128.0,48.0,80.0,"",144,32.0,"","",0.005016484288713757,4,2,0.4,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10489218682050705,40.14644241333008,0.7018100619316101,0.777993381023407,0.8217851519584656,0.35543227195739746,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08224878460168839,"","PRUNED"
35,0.0818096175789833,"2025-05-16 16:13:28.685569","2025-05-16 16:13:29.423015","0 days 00:00:00.737446",208,176.0,112.0,176.0,"",176,"","","",0.008188806705438033,4,1,0.2,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09760426729917526,40.96965026855469,0.707457959651947,0.7800273299217224,0.8183727264404297,0.49104589223861694,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0818096175789833,"","PRUNED"
36,0.12224176526069641,"2025-05-16 16:13:29.423285","2025-05-16 16:13:30.059242","0 days 00:00:00.635957",128,80.0,192.0,64.0,16.0,192,80.0,"","",0.00016349531117774803,5,2,0.30000000000000004,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17883047461509705,63.10408020019531,0.6132332682609558,0.6512059569358826,0.7398714423179626,-0.6261774301528931,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12224176526069641,"","PRUNED"
37,0.08453497290611267,"2025-05-16 16:13:30.059564","2025-05-16 16:13:33.117689","0 days 00:00:03.058125",160,112.0,16.0,"","",32,112.0,176.0,"",0.001727337711709708,3,3,0.4,10,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11734666675329208,44.7376708984375,0.7679400444030762,0.8283427953720093,0.8097174763679504,0.23025262355804443,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08453497290611267,"","PRUNED"
38,0.08337690681219101,"2025-05-16 16:13:33.117968","2025-05-16 16:13:34.262761","0 days 00:00:01.144793",96,144.0,176.0,"","",128,64.0,112.0,160.0,0.0006758774310139917,3,4,0.2,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09669160097837448,40.10483169555664,0.7419900894165039,0.7798989415168762,0.8000770211219788,0.37848085165023804,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08337690681219101,"","PRUNED"
39,0.08358609676361084,"2025-05-16 16:13:34.263111","2025-05-16 16:13:35.013781","0 days 00:00:00.750670",176,208.0,128.0,256.0,"",112,"","","",0.020063745158379873,4,1,0.1,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1314820796251297,67.23989868164062,0.7806491851806641,0.8204501867294312,0.8267537355422974,0.3378913402557373,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08358609676361084,"","PRUNED"
40,0.08525325357913971,"2025-05-16 16:13:35.014059","2025-05-16 16:13:35.944701","0 days 00:00:00.930642",208,"","","","",160,144.0,144.0,"",0.0034286022918966932,1,3,0.5,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1034332737326622,36.9477653503418,0.7646190524101257,0.7933518886566162,0.80921870470047,0.28456777334213257,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08525325357913971,"","PRUNED"
41,0.13008321821689606,"2025-05-16 16:13:35.945014","2025-05-16 16:13:43.079125","0 days 00:00:07.134111",112,160.0,48.0,160.0,"",176,160.0,192.0,160.0,0.049974455248682305,4,4,0.0,10,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1653425544500351,52.20819854736328,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.618718147277832,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13008321821689606,"","PRUNED"
42,0.13861389458179474,"2025-05-16 16:13:43.079420","2025-05-16 16:13:49.188190","0 days 00:00:06.108770",80,160.0,32.0,"","",144,144.0,192.0,192.0,0.06871079268187756,3,4,0.1,9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17215631902217865,55.383087158203125,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.6822526454925537,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13861389458179474,"","PRUNED"
43,4.234082221984863,"2025-05-16 16:13:49.188494","2025-05-16 16:13:55.618990","0 days 00:00:06.430496",112,176.0,"","","",192,192.0,176.0,144.0,0.05677752670600141,2,4,0.0,9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",9.701436042785645,5399.98974609375,0.5349336266517639,0.5680727958679199,0.6538993120193481,-6061.162109375,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4.234082221984863,"","PRUNED"
44,0.08375987410545349,"2025-05-16 16:13:55.619276","2025-05-16 16:14:00.188578","0 days 00:00:04.569302",144,"","","","",128,48.0,208.0,128.0,0.00010240659131425679,1,4,0.2,10,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09821736067533493,38.49444580078125,0.7116585373878479,0.7574204206466675,0.8062487244606018,0.3787662386894226,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08375987410545349,"","PRUNED"
45,0.13047833740711212,"2025-05-16 16:14:00.188862","2025-05-16 16:14:04.688397","0 days 00:00:04.499535",48,240.0,"","","",144,160.0,160.0,"",0.04000534073629722,2,3,0.1,10,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1780281662940979,58.11910629272461,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.7394945621490479,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13047833740711212,"","PRUNED"
46,0.12709300220012665,"2025-05-16 16:14:04.688663","2025-05-16 16:14:07.921035","0 days 00:00:03.232372",80,80.0,64.0,80.0,128.0,64,192.0,192.0,64.0,0.019858007067208864,5,4,0.0,7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09719888865947723,40.356388092041016,0.7314608097076416,0.7684616446495056,0.8306241035461426,0.45286744832992554,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12709300220012665,"","PRUNED"
47,0.10087902645270029,"2025-05-16 16:14:07.921323","2025-05-16 16:14:31.012626","0 days 00:00:23.091303",240,128.0,80.0,"","",48,208.0,160.0,"",0.0003261314136103531,3,3,0.1,8,0.10087902645270029,291.96703033447267,0.7998534123102824,0.7896112243334452,0.7731517553329468,0.33526332179705304,0.1442365199327469,130.739013671875,1.0,1.0,0.8322350382804871,0.19972950220108032,0.10086259245872498,53.01451873779297,1.0,1.0,0.9090743660926819,0.5939903557300568,0.09214162081480026,99.02454376220703,1.0,0.8397557735443115,0.7569780349731445,0.32426929473876953,0.08120846003293991,63.36040496826172,0.9191439151763916,0.8540616035461426,0.7926582098007202,0.5173002481460571,0.13674940168857574,88.29763793945312,1.0,1.0,0.9628441333770752,0.4714536666870117,0.07275483757257462,78.28890228271484,0.8921757340431213,0.8400640487670898,0.7952572703361511,0.45734846591949463,0.09783069789409637,38.72418212890625,0.7379530668258667,0.7554631233215332,0.7922846674919128,0.3646663427352905,0.17076748609542847,1971.0673828125,0.6777278184890747,0.6125438213348389,0.8459408283233643,0.04714322090148926,0.08022788912057877,47.0146484375,0.8533626198768616,0.8789702653884888,0.8641063570976257,0.5475515425205231,0.09773494303226471,44.017845153808594,0.6722822189331055,0.7585080862045288,0.7940921187400818,0.40350812673568726,0.0945606678724289,489.34375,0.3204320967197418,0.3931102454662323,0.4506152272224426,-0.028255343437194824,0.0499110221862793,213.505859375,1.0,1.0,0.8270131349563599,0.39214926958084106,0.11500388383865356,228.7727813720703,0.5559629201889038,0.5975264310836792,0.5731924772262573,0.04325306415557861,0.10826057940721512,257.1246337890625,0.45616814494132996,0.4900430738925934,0.5279250741004944,0.07480108737945557,0.07093479484319687,577.2093505859375,0.9125926494598389,0.82412189245224,0.8730593919754028,0.6200409829616547,10.0,0.07893477380275726,0.07933207601308823,"COMPLETE"
48,0.10090385600924492,"2025-05-16 16:14:31.013333","2025-05-16 16:14:52.881214","0 days 00:00:21.867881",240,96.0,80.0,"","",48,208.0,144.0,"",0.00029562219767192256,3,3,0.1,8,0.10090385600924492,283.1687660217285,0.801037585735321,0.7865744352340698,0.7741347551345825,0.3346643030643463,0.14503487944602966,116.98138427734375,1.0,1.0,0.825954258441925,0.18499362468719482,0.10018201172351837,54.02674865722656,1.0,1.0,0.9090659022331238,0.5979949831962585,0.09199323505163193,101.78673553466797,1.0,0.8397557735443115,0.7572827935218811,0.3312276601791382,0.08189602196216583,61.696590423583984,0.9191439151763916,0.8530052304267883,0.8074169754981995,0.5039219260215759,0.13533924520015717,84.7844009399414,1.0,1.0,0.9628441333770752,0.4657507538795471,0.07337247580289841,70.38111877441406,0.8921757340431213,0.8405999541282654,0.7948139309883118,0.42901545763015747,0.1007523462176323,38.48883056640625,0.739427924156189,0.7569354176521301,0.7873055338859558,0.32866787910461426,0.16593794524669647,1826.02685546875,0.6767438054084778,0.6185278296470642,0.8434865474700928,0.07206279039382935,0.08449983596801758,47.00767517089844,0.8508955240249634,0.869320809841156,0.8580188751220703,0.5161094963550568,0.09816670417785645,46.71891784667969,0.6699030995368958,0.7081370949745178,0.7876740097999573,0.40153539180755615,0.0931691825389862,488.5379638671875,0.3447430729866028,0.3941149115562439,0.45992857217788696,0.0005083084106445312,0.04934167489409447,216.38038635253906,1.0,1.0,0.8243237137794495,0.3976292014122009,0.11308345198631287,253.94956970214844,0.555184006690979,0.6081957817077637,0.6190973520278931,0.10009968280792236,0.1102745532989502,286.9458312988281,0.4547540545463562,0.4859018325805664,0.5154526829719543,0.06538063287734985,0.07051427662372589,553.8184814453125,0.9125926494598389,0.82412189245224,0.8593560457229614,0.6250667572021484,10.0,0.0799405425786972,0.07927931100130081,"COMPLETE"
49,0.08091913908720016,"2025-05-16 16:14:52.881681","2025-05-16 16:15:00.561262","0 days 00:00:07.679581",240,112.0,128.0,"","",48,208.0,144.0,"",0.00015470615972050416,3,3,0.1,8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09798704087734222,39.775733947753906,0.7452681064605713,0.7845295071601868,0.7819324135780334,0.3831702470779419,0.1639319509267807,1601.7662353515625,0.696406364440918,0.6567863821983337,0.8481523394584656,0.07628393173217773,0.08129904419183731,45.90626525878906,0.8508955240249634,0.8688061237335205,0.8672926425933838,0.5377906858921051,0.09780801832675934,41.85495376586914,0.6264196634292603,0.6975075602531433,0.7866735458374023,0.3239783048629761,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08128320425748825,0.08091913908720016,"PRUNED"
50,0.08045970648527145,"2025-05-16 16:15:00.561604","2025-05-16 16:15:06.955388","0 days 00:00:06.393784",240,96.0,"","","",32,208.0,112.0,"",0.0002985671462611057,2,3,0.1,8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09507923573255539,38.052608489990234,0.6939114928245544,0.7834142446517944,0.7991453409194946,0.40551555156707764,0.16772101819515228,2006.258056640625,0.6803448796272278,0.6590520143508911,0.8517141342163086,0.08854997158050537,0.08263377100229263,47.102195739746094,0.8590125441551208,0.8725926280021667,0.8557969331741333,0.5442349016666412,0.09664476662874222,43.39261245727539,0.7158171534538269,0.7382217049598694,0.795896589756012,0.41415780782699585,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07916165888309479,0.08045970648527145,"PRUNED"
51,0.08077777922153473,"2025-05-16 16:15:06.955664","2025-05-16 16:15:09.929618","0 days 00:00:02.973954",256,128.0,80.0,48.0,"",64,208.0,160.0,"",0.00054410985236727,4,3,0.2,7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10737138986587524,42.16590118408203,0.7469261288642883,0.7545875906944275,0.7932132482528687,0.2813591957092285,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08077777922153473,"","PRUNED"
52,0.0837058573961258,"2025-05-16 16:15:09.929903","2025-05-16 16:15:12.306368","0 days 00:00:02.376465",240,"","","","",16,176.0,128.0,"",0.00021459451329007955,1,3,0.30000000000000004,8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10704673081636429,42.35647201538086,0.737526535987854,0.7546753883361816,0.7933692336082458,0.32223987579345703,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0837058573961258,"","PRUNED"
53,0.0822845846414566,"2025-05-16 16:15:12.306644","2025-05-16 16:15:17.531889","0 days 00:00:05.225245",224,64.0,80.0,"","",48,192.0,96.0,"",0.00013879540785584913,3,3,0.0,7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09833675622940063,38.48749542236328,0.7419900894165039,0.7818455100059509,0.8054004311561584,0.3805973529815674,0.16264328360557556,1900.809814453125,0.696406364440918,0.6223676204681396,0.8452873826026917,0.11651593446731567,0.0880427360534668,48.81908416748047,0.8766089677810669,0.8829506039619446,0.8811424970626831,0.5304696559906006,0.09862784296274185,39.988712310791016,0.6397994756698608,0.6767929792404175,0.7803429365158081,0.3131678104400635,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08004020154476166,0.0822845846414566,"PRUNED"
54,0.0850696861743927,"2025-05-16 16:15:17.532175","2025-05-16 16:15:19.581552","0 days 00:00:02.049377",256,"","","","",32,208.0,"","",0.0003349832819959215,1,2,0.2,9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11829444766044617,47.93085479736328,0.7145124077796936,0.765747606754303,0.7986811995506287,0.27614301443099976,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0850696861743927,"","PRUNED"
55,0.08116411417722702,"2025-05-16 16:15:19.581844","2025-05-16 16:15:22.713806","0 days 00:00:03.131962",176,80.0,"","","",64,32.0,128.0,"",0.0013625020373117178,2,3,0.1,6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09519855678081512,37.0890007019043,0.7432423830032349,0.7971310019493103,0.8117120265960693,0.4247586727142334,0.16752280294895172,1993.0609130859375,0.6520388126373291,0.647919774055481,0.8497427701950073,0.09636890888214111,0.08170752972364426,51.31245422363281,0.8767703175544739,0.8991551995277405,0.8864267468452454,0.595538467168808,0.09748542308807373,45.812137603759766,0.7034006118774414,0.7473173141479492,0.8121651411056519,0.46907883882522583,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.079205721616745,0.08116411417722702,"PRUNED"
56,0.08309594541788101,"2025-05-16 16:15:22.714081","2025-05-16 16:15:24.436631","0 days 00:00:01.722550",208,96.0,"","","",80,176.0,"","",0.0006537022461353293,2,2,0.2,7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09846090525388718,38.85915756225586,0.7427001595497131,0.773556649684906,0.8128761649131775,0.3994462490081787,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08309594541788101,"","PRUNED"
57,0.10037630697091421,"2025-05-16 16:15:24.436896","2025-05-16 16:15:38.771944","0 days 00:00:14.335048",240,144.0,112.0,"","",96,192.0,144.0,"",0.00023333871068912334,3,3,0.0,5,0.10037630697091421,279.7253593444824,0.79928986231486,0.7837842305501302,0.7749382098515828,0.3413086493810018,0.1440727710723877,138.85043334960938,1.0,1.0,0.8259819746017456,0.2175413966178894,0.09981239587068558,51.34434127807617,1.0,1.0,0.9090743660926819,0.5978053510189056,0.0918494164943695,100.19762420654297,1.0,0.8397557735443115,0.7584152817726135,0.32809215784072876,0.08198773115873337,72.43387603759766,0.9191439151763916,0.853254497051239,0.823543131351471,0.5419527292251587,0.1339040845632553,90.9459457397461,1.0,1.0,0.9628344774246216,0.4709274172782898,0.07309279590845108,78.39775085449219,0.8921757340431213,0.8403826355934143,0.8051230907440186,0.4522392749786377,0.09800448268651962,39.88616180419922,0.7419900894165039,0.7803481221199036,0.7897975444793701,0.38593631982803345,0.16731084883213043,1778.5057373046875,0.6795506477355957,0.6204661130905151,0.84792160987854,0.057972490787506104,0.08117739111185074,46.916988372802734,0.8533626198768616,0.8691843748092651,0.8616471290588379,0.5480659008026123,0.0973595455288887,41.71303939819336,0.6290361285209656,0.7308666706085205,0.7827067971229553,0.37195706367492676,0.09017432481050491,378.43328857421875,0.35034894943237305,0.40179213881492615,0.4980534315109253,-0.013365030288696289,0.05215387046337128,369.1898498535156,1.0,1.0,0.8089808225631714,0.4031807780265808,0.11527925729751587,253.56082153320312,0.5565822124481201,0.5462691783905029,0.569707453250885,0.07813620567321777,0.10990896075963974,254.07383728027344,0.44092249870300293,0.4797588884830475,0.5284268260002136,0.06461125612258911,0.06955672800540924,501.4306945800781,0.9262351393699646,0.7946850657463074,0.8518592119216919,0.6145764291286469,10.0,0.07891562581062317,0.07847472280263901,"COMPLETE"
