"number","value","datetime_start","datetime_complete","duration","params_decoder_layer_width_0","params_decoder_layer_width_1","params_decoder_layer_width_2","params_decoder_layer_width_3","params_decoder_layer_width_4","params_encoder_layer_width_0","params_encoder_layer_width_1","params_encoder_layer_width_2","params_encoder_layer_width_3","params_encoder_layer_width_4","params_graphsage_aggregator","params_lr","params_n_decoder_layers","params_n_encoder_layers","user_attrs_avg_mae","user_attrs_avg_mape","user_attrs_avg_ndcg10","user_attrs_avg_ndcg20","user_attrs_avg_ndcg50","user_attrs_avg_r2","user_attrs_fold10_mae","user_attrs_fold10_mape","user_attrs_fold10_ndcg10","user_attrs_fold10_ndcg20","user_attrs_fold10_ndcg50","user_attrs_fold10_r2","user_attrs_fold11_mae","user_attrs_fold11_mape","user_attrs_fold11_ndcg10","user_attrs_fold11_ndcg20","user_attrs_fold11_ndcg50","user_attrs_fold11_r2","user_attrs_fold12_mae","user_attrs_fold12_mape","user_attrs_fold12_ndcg10","user_attrs_fold12_ndcg20","user_attrs_fold12_ndcg50","user_attrs_fold12_r2","user_attrs_fold13_mae","user_attrs_fold13_mape","user_attrs_fold13_ndcg10","user_attrs_fold13_ndcg20","user_attrs_fold13_ndcg50","user_attrs_fold13_r2","user_attrs_fold14_mae","user_attrs_fold14_mape","user_attrs_fold14_ndcg10","user_attrs_fold14_ndcg20","user_attrs_fold14_ndcg50","user_attrs_fold14_r2","user_attrs_fold15_mae","user_attrs_fold15_mape","user_attrs_fold15_ndcg10","user_attrs_fold15_ndcg20","user_attrs_fold15_ndcg50","user_attrs_fold15_r2","user_attrs_fold1_mae","user_attrs_fold1_mape","user_attrs_fold1_ndcg10","user_attrs_fold1_ndcg20","user_attrs_fold1_ndcg50","user_attrs_fold1_r2","user_attrs_fold2_mae","user_attrs_fold2_mape","user_attrs_fold2_ndcg10","user_attrs_fold2_ndcg20","user_attrs_fold2_ndcg50","user_attrs_fold2_r2","user_attrs_fold3_mae","user_attrs_fold3_mape","user_attrs_fold3_ndcg10","user_attrs_fold3_ndcg20","user_attrs_fold3_ndcg50","user_attrs_fold3_r2","user_attrs_fold4_mae","user_attrs_fold4_mape","user_attrs_fold4_ndcg10","user_attrs_fold4_ndcg20","user_attrs_fold4_ndcg50","user_attrs_fold4_r2","user_attrs_fold5_mae","user_attrs_fold5_mape","user_attrs_fold5_ndcg10","user_attrs_fold5_ndcg20","user_attrs_fold5_ndcg50","user_attrs_fold5_r2","user_attrs_fold6_mae","user_attrs_fold6_mape","user_attrs_fold6_ndcg10","user_attrs_fold6_ndcg20","user_attrs_fold6_ndcg50","user_attrs_fold6_r2","user_attrs_fold7_mae","user_attrs_fold7_mape","user_attrs_fold7_ndcg10","user_attrs_fold7_ndcg20","user_attrs_fold7_ndcg50","user_attrs_fold7_r2","user_attrs_fold8_mae","user_attrs_fold8_mape","user_attrs_fold8_ndcg10","user_attrs_fold8_ndcg20","user_attrs_fold8_ndcg50","user_attrs_fold8_r2","user_attrs_fold9_mae","user_attrs_fold9_mape","user_attrs_fold9_ndcg10","user_attrs_fold9_ndcg20","user_attrs_fold9_ndcg50","user_attrs_fold9_r2","user_attrs_pca_components","system_attrs_completed_rung_0","system_attrs_completed_rung_1","state"
10,0.1739736795425415,"2025-05-16 16:04:51.972916","2025-05-16 16:04:52.354430","0 days 00:00:00.381514",256,80.0,96.0,16.0,256.0,16,"","","","","add",0.08652072226121363,5,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.19900278747081757,71.25019836425781,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.9294874668121338,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1739736795425415,"","PRUNED"
11,0.0993393063545227,"2025-05-16 16:04:52.354706","2025-05-16 16:04:53.054381","0 days 00:00:00.699675",80,112.0,"","","",128,"","","","","add",0.004466893098732474,2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13274472951889038,61.089908599853516,0.6065917611122131,0.7019149661064148,0.6986666321754456,0.1395564079284668,0.2271278351545334,4548.78759765625,0.5403297543525696,0.508069634437561,0.7809105515480042,-0.17364585399627686,0.12949199974536896,62.88648223876953,0.5174933075904846,0.5936408638954163,0.6512337923049927,-0.0800703763961792,0.12227987498044968,64.63239288330078,0.4571567475795746,0.5846092104911804,0.6781193614006042,0.20782244205474854,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10322769731283188,0.0993393063545227,"PRUNED"
12,0.09934502840042114,"2025-05-16 16:04:53.054646","2025-05-16 16:04:53.977275","0 days 00:00:00.922629",96,176.0,"","","",80,144.0,"","","","add",0.0024638308190032925,2,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14306823909282684,52.288883209228516,0.7902120351791382,0.8281646370887756,0.8223075866699219,-0.014214634895324707,0.19313716888427734,3706.222900390625,0.6447194814682007,0.6136391758918762,0.8395618200302124,0.17730098962783813,0.10071010142564774,62.11812973022461,0.9135793447494507,0.8553214073181152,0.8800154328346252,0.45402443408966064,0.10012498497962952,50.04982376098633,0.7267700433731079,0.7715178728103638,0.8048669695854187,0.42858994007110596,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09317213296890259,0.09934502840042114,"PRUNED"
13,0.13004516065120697,"2025-05-16 16:04:53.977597","2025-05-16 16:04:54.369883","0 days 00:00:00.392286",16,48.0,"","","",256,192.0,"","","","max",0.008581459542700938,2,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13500858843326569,50.10417175292969,0.7416810393333435,0.7364985942840576,0.7784498333930969,-0.015221238136291504,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13004516065120697,"","PRUNED"
14,0.1059843897819519,"2025-05-16 16:04:54.370168","2025-05-16 16:04:54.903715","0 days 00:00:00.533547",112,96.0,"","","",160,80.0,256.0,256.0,"","mean",0.0010754305721881762,2,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1561604142189026,54.97847366333008,0.7404504418373108,0.7169082760810852,0.7357011437416077,-0.2854294776916504,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1059843897819519,"","PRUNED"
15,0.10484276711940765,"2025-05-16 16:04:54.903992","2025-05-16 16:04:55.288561","0 days 00:00:00.384569",208,160.0,256.0,16.0,"",64,"","","","","max",0.0047224522466646785,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11850398778915405,50.046043395996094,0.655360996723175,0.7270126938819885,0.7637432813644409,0.2200884222984314,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10484276711940765,"","PRUNED"
16,0.12786786258220673,"2025-05-16 16:04:55.288835","2025-05-16 16:04:55.803938","0 days 00:00:00.515103",160,208.0,128.0,"","",192,176.0,112.0,16.0,"","add",0.018423564849765914,3,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.127301424741745,47.45117950439453,0.761737585067749,0.7978624701499939,0.8383039832115173,0.16112273931503296,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12786786258220673,"","PRUNED"
17,0.10787469893693924,"2025-05-16 16:04:55.804264","2025-05-16 16:04:56.158069","0 days 00:00:00.353805",64,"","","","",144,96.0,"","","","max",0.0019665059881770436,1,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14342689514160156,48.10640335083008,0.7388755083084106,0.6967296600341797,0.7401009798049927,-0.21359407901763916,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10787469893693924,"","PRUNED"
18,0.10418398678302765,"2025-05-16 16:04:56.158343","2025-05-16 16:04:56.837544","0 days 00:00:00.679201",112,144.0,"","","",32,"","","","","add",0.000842598748276162,2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14000213146209717,51.977867126464844,0.4963665306568146,0.4709574580192566,0.6346004605293274,-0.1560455560684204,0.22037480771541595,4023.553955078125,0.4650372266769409,0.46941107511520386,0.7289690971374512,-0.12051165103912354,0.1437402218580246,63.524349212646484,0.378946453332901,0.48021429777145386,0.6168402433395386,-0.389650821685791,0.13577529788017273,73.37640380859375,0.42643365263938904,0.41430455446243286,0.662493884563446,0.04278409481048584,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10275784134864807,0.10418398678302765,"PRUNED"
19,0.12891818583011627,"2025-05-16 16:04:56.837841","2025-05-16 16:04:57.353197","0 days 00:00:00.515356",32,64.0,208.0,144.0,"",96,208.0,208.0,"","","mean",0.06901285916695085,4,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1962866187095642,85.50489807128906,0.6555114388465881,0.6026747822761536,0.7002946138381958,-0.5615663528442383,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12891818583011627,"","PRUNED"
20,0.11690835654735565,"2025-05-16 16:04:57.353495","2025-05-16 16:04:58.285635","0 days 00:00:00.932140",128,208.0,"","","",256,112.0,"","","","add",0.007401016070643808,2,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1742873191833496,57.51530075073242,0.5634099245071411,0.6233854293823242,0.7739714980125427,-0.6609174013137817,0.1555035263299942,1755.05810546875,0.6870618462562561,0.6685788631439209,0.8646188974380493,0.20873767137527466,0.18107128143310547,83.82792663574219,0.8486545085906982,0.7469732761383057,0.8135436773300171,-0.7246781587600708,0.1426176279783249,50.89070129394531,0.533277153968811,0.5735930800437927,0.6551597714424133,-0.31329381465911865,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09913874417543411,0.11690835654735565,"PRUNED"
21,0.11149802803993225,"2025-05-16 16:04:58.285912","2025-05-16 16:04:59.044129","0 days 00:00:00.758217",160,240.0,224.0,"","",128,224.0,256.0,240.0,48.0,"max",0.00011010808104823068,3,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17503027617931366,62.732643127441406,0.7493970990180969,0.6721729040145874,0.7477999329566956,-0.5500364303588867,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11149802803993225,"","PRUNED"
