"number","value","datetime_start","datetime_complete","duration","params_decoder_layer_width_0","params_decoder_layer_width_1","params_decoder_layer_width_2","params_decoder_layer_width_3","params_decoder_layer_width_4","params_lr","params_n_decoder_layers","user_attrs_avg_mae","user_attrs_avg_mape","user_attrs_avg_ndcg10","user_attrs_avg_ndcg20","user_attrs_avg_ndcg50","user_attrs_avg_r2","user_attrs_fold10_mae","user_attrs_fold10_mape","user_attrs_fold10_ndcg10","user_attrs_fold10_ndcg20","user_attrs_fold10_ndcg50","user_attrs_fold10_r2","user_attrs_fold11_mae","user_attrs_fold11_mape","user_attrs_fold11_ndcg10","user_attrs_fold11_ndcg20","user_attrs_fold11_ndcg50","user_attrs_fold11_r2","user_attrs_fold12_mae","user_attrs_fold12_mape","user_attrs_fold12_ndcg10","user_attrs_fold12_ndcg20","user_attrs_fold12_ndcg50","user_attrs_fold12_r2","user_attrs_fold13_mae","user_attrs_fold13_mape","user_attrs_fold13_ndcg10","user_attrs_fold13_ndcg20","user_attrs_fold13_ndcg50","user_attrs_fold13_r2","user_attrs_fold14_mae","user_attrs_fold14_mape","user_attrs_fold14_ndcg10","user_attrs_fold14_ndcg20","user_attrs_fold14_ndcg50","user_attrs_fold14_r2","user_attrs_fold15_mae","user_attrs_fold15_mape","user_attrs_fold15_ndcg10","user_attrs_fold15_ndcg20","user_attrs_fold15_ndcg50","user_attrs_fold15_r2","user_attrs_fold1_mae","user_attrs_fold1_mape","user_attrs_fold1_ndcg10","user_attrs_fold1_ndcg20","user_attrs_fold1_ndcg50","user_attrs_fold1_r2","user_attrs_fold2_mae","user_attrs_fold2_mape","user_attrs_fold2_ndcg10","user_attrs_fold2_ndcg20","user_attrs_fold2_ndcg50","user_attrs_fold2_r2","user_attrs_fold3_mae","user_attrs_fold3_mape","user_attrs_fold3_ndcg10","user_attrs_fold3_ndcg20","user_attrs_fold3_ndcg50","user_attrs_fold3_r2","user_attrs_fold4_mae","user_attrs_fold4_mape","user_attrs_fold4_ndcg10","user_attrs_fold4_ndcg20","user_attrs_fold4_ndcg50","user_attrs_fold4_r2","user_attrs_fold5_mae","user_attrs_fold5_mape","user_attrs_fold5_ndcg10","user_attrs_fold5_ndcg20","user_attrs_fold5_ndcg50","user_attrs_fold5_r2","user_attrs_fold6_mae","user_attrs_fold6_mape","user_attrs_fold6_ndcg10","user_attrs_fold6_ndcg20","user_attrs_fold6_ndcg50","user_attrs_fold6_r2","user_attrs_fold7_mae","user_attrs_fold7_mape","user_attrs_fold7_ndcg10","user_attrs_fold7_ndcg20","user_attrs_fold7_ndcg50","user_attrs_fold7_r2","user_attrs_fold8_mae","user_attrs_fold8_mape","user_attrs_fold8_ndcg10","user_attrs_fold8_ndcg20","user_attrs_fold8_ndcg50","user_attrs_fold8_r2","user_attrs_fold9_mae","user_attrs_fold9_mape","user_attrs_fold9_ndcg10","user_attrs_fold9_ndcg20","user_attrs_fold9_ndcg50","user_attrs_fold9_r2","user_attrs_pca_components","system_attrs_completed_rung_0","system_attrs_completed_rung_1","state"
20,0.110793836414814,"2025-05-16 16:20:42.550796","2025-05-16 16:20:42.798901","0 days 00:00:00.248105",224,208.0,"","","",0.0037916706099477542,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1501702070236206,54.618431091308594,0.5618942379951477,0.6501217484474182,0.7117106914520264,-0.20552492141723633,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.110793836414814,"","PRUNED"
21,0.11316198855638504,"2025-05-16 16:20:42.799127","2025-05-16 16:20:43.049632","0 days 00:00:00.250505",80,208.0,96.0,"","",0.010940209038864102,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1612638533115387,60.95511245727539,0.5649808049201965,0.5648462772369385,0.6184029579162598,-0.3212161064147949,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11316198855638504,"","PRUNED"
22,0.1299925148487091,"2025-05-16 16:20:43.049872","2025-05-16 16:20:43.330131","0 days 00:00:00.280259",48,224.0,192.0,16.0,"",0.027290764913802504,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1684805005788803,65.6624526977539,0.3879566490650177,0.38836681842803955,0.47035104036331177,-0.4648216962814331,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1299925148487091,"","PRUNED"
23,0.1097370982170105,"2025-05-16 16:20:43.330367","2025-05-16 16:20:43.559131","0 days 00:00:00.228764",80,144.0,128.0,"","",0.00266065999692573,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15736114978790283,56.93851852416992,0.49529901146888733,0.6315429210662842,0.6270526051521301,-0.31582486629486084,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1097370982170105,"","PRUNED"
24,0.11519645899534225,"2025-05-16 16:20:43.559364","2025-05-16 16:20:44.090001","0 days 00:00:00.530637",128,176.0,"","","",0.00894281688542378,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16646435856819153,62.756683349609375,0.42276182770729065,0.5294742584228516,0.6342893838882446,-0.40686047077178955,0.2237570732831955,2660.8349609375,0.5349123477935791,0.6055715084075928,0.8044775724411011,-0.21495461463928223,0.14142005145549774,67.72509002685547,0.3289549946784973,0.5257569551467896,0.6108955144882202,-0.29476189613342285,0.14514076709747314,77.2449951171875,0.5069518685340881,0.6175428032875061,0.6437841653823853,0.00508493185043335,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10638349503278732,0.11519645899534225,"PRUNED"
25,0.15752728780110678,"2025-05-16 16:20:44.090244","2025-05-16 16:20:45.376209","0 days 00:00:01.285965",112,"","","","",0.04197910799460677,1,0.15752728780110678,693.8333094278971,0.3143776794274648,0.34175800705949466,0.4011015276114146,-0.20466055870056152,0.19673675298690796,274.6451721191406,0.2323192059993744,0.26753532886505127,0.2975091338157654,-0.09271752834320068,0.2085152268409729,108.39567565917969,0.2328595370054245,0.18539023399353027,0.17529095709323883,-0.57816481590271,0.12662361562252045,235.87744140625,0.2686749994754791,0.2859882414340973,0.30119994282722473,-0.05103015899658203,0.12029459327459335,99.271484375,0.2373691201210022,0.27062562108039856,0.3010501265525818,-0.14436638355255127,0.24197696149349213,204.21304321289062,0.6423928141593933,0.5440044403076172,0.3803448975086212,-0.319644570350647,0.11419697850942612,158.49366760253906,0.2926783263683319,0.285075306892395,0.30780133605003357,-0.21503758430480957,0.16213718056678772,60.67546081542969,0.34834015369415283,0.40729400515556335,0.5478498339653015,-0.3858611583709717,0.2278999537229538,3232.6875,0.5418459177017212,0.5681185126304626,0.7573381066322327,-0.18243801593780518,0.15387891232967377,92.79608917236328,0.27077439427375793,0.2996700704097748,0.427665650844574,-0.5699516534805298,0.15193916857242584,72.19502258300781,0.3472284972667694,0.3793797194957733,0.5467427372932434,-0.25054681301116943,0.1214190125465393,919.3007202148438,0.35885176062583923,0.35821226239204407,0.38435840606689453,-0.375624418258667,0.11085200309753418,1615.746337890625,0.04594750702381134,0.0374838151037693,0.09572194516658783,-0.06885290145874023,0.15580889582633972,438.11968994140625,0.19565033912658691,0.17062503099441528,0.3863823115825653,-0.13893485069274902,0.14091907441616058,558.0586547851562,0.13846048712730408,0.4068293869495392,0.40370818972587585,-0.00832664966583252,0.12971098721027374,2337.023681640625,0.5622721314430237,0.6601381301879883,0.7035593390464783,0.3115891218185425,10.0,0.10558174550533295,0.10844098776578903,"COMPLETE"
26,0.13004547357559204,"2025-05-16 16:20:45.376553","2025-05-16 16:20:45.714567","0 days 00:00:00.338014",144,240.0,96.0,144.0,"",0.016452820910733572,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15058781206607819,64.52058410644531,0.5876836776733398,0.6898841261863708,0.7004939317703247,-0.03779482841491699,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13004547357559204,"","PRUNED"
27,0.11541314423084259,"2025-05-16 16:20:45.714801","2025-05-16 16:20:45.924848","0 days 00:00:00.210047",80,144.0,"","","",0.09581779210380448,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1776682436466217,59.24626541137695,0.2603304982185364,0.3355964422225952,0.4343254566192627,-0.770855188369751,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11541314423084259,"","PRUNED"
28,0.12939561903476715,"2025-05-16 16:20:45.925076","2025-05-16 16:20:46.170425","0 days 00:00:00.245349",48,192.0,96.0,"","",0.02291264284631279,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17357145249843597,60.863677978515625,0.6860877871513367,0.6000210046768188,0.6137313842773438,-0.586801290512085,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12939561903476715,"","PRUNED"
29,0.12671267986297607,"2025-05-16 16:20:46.170650","2025-05-16 16:20:46.352210","0 days 00:00:00.181560",96,"","","","",0.00011723033191382643,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.18240173161029816,67.40567016601562,0.2421255260705948,0.24821466207504272,0.37991347908973694,-0.770919919013977,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12671267986297607,"","PRUNED"
30,0.11141353845596313,"2025-05-16 16:20:46.352431","2025-05-16 16:20:46.568463","0 days 00:00:00.216032",96,80.0,"","","",0.004387500748086701,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1437510997056961,52.72566604614258,0.48323699831962585,0.5840380191802979,0.655764102935791,-0.15879333019256592,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11141353845596313,"","PRUNED"
31,0.16082942187786103,"2025-05-16 16:20:46.568691","2025-05-16 16:20:47.870443","0 days 00:00:01.301752",112,"","","","",0.041398826751758606,1,0.16082942187786103,649.7052861531575,0.2853642205397288,0.3007461532950401,0.3583078682422638,-0.25270763238271077,0.19752949476242065,249.62606811523438,0.4417504370212555,0.4952772855758667,0.34751754999160767,-0.17154955863952637,0.21214227378368378,114.79447937011719,0.141057088971138,0.1820075660943985,0.17038117349147797,-0.6374472379684448,0.13029855489730835,234.0542755126953,0.2368295043706894,0.25424206256866455,0.22277498245239258,-0.11812901496887207,0.13394220173358917,108.50534057617188,0.22378630936145782,0.1988442987203598,0.21306100487709045,-0.36572062969207764,0.23841048777103424,196.9683837890625,0.21976318955421448,0.20049269497394562,0.25465765595436096,-0.29672038555145264,0.11560986936092377,170.8458709716797,0.2615939974784851,0.254147469997406,0.2862510681152344,-0.22569406032562256,0.16142044961452484,66.37751770019531,0.4602157771587372,0.548249363899231,0.600028932094574,-0.22737526893615723,0.21379396319389343,2519.69970703125,0.6653897166252136,0.6225180625915527,0.8231747150421143,0.007445573806762695,0.15588505566120148,83.4202880859375,0.3189372420310974,0.4106534719467163,0.46647992730140686,-0.6686807870864868,0.14951902627944946,75.43134307861328,0.4107273519039154,0.440915584564209,0.5814242959022522,-0.12043070793151855,0.12092858552932739,709.3950805664062,0.30868151783943176,0.36118894815444946,0.39091557264328003,-0.3989896774291992,0.1156364232301712,1768.9981689453125,0.03938671573996544,0.034074053168296814,0.17150740325450897,-0.04686093330383301,0.1631045937538147,485.062255859375,0.18438376486301422,0.1715037077665329,0.3700425326824188,-0.31711018085479736,0.13418088853359222,569.9310302734375,0.3295373320579529,0.28962257504463196,0.34183332324028015,0.0543978214263916,0.17003946006298065,2392.469482421875,0.038423363119363785,0.04745515435934067,0.13456788659095764,-0.25774943828582764,10.0,0.10650721937417984,0.10545893013477325,"COMPLETE"
32,0.10876451432704926,"2025-05-16 16:20:47.870922","2025-05-16 16:20:48.067738","0 days 00:00:00.196816",112,"","","","",0.04932924431262265,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17674456536769867,73.51123809814453,0.30943483114242554,0.2904578447341919,0.48496708273887634,-0.5303391218185425,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10876451432704926,"","PRUNED"
33,0.10964614152908325,"2025-05-16 16:20:48.067965","2025-05-16 16:20:48.269878","0 days 00:00:00.201913",160,"","","","",0.007808828801951401,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15964336693286896,60.39832305908203,0.36183062195777893,0.46531349420547485,0.5910000801086426,-0.3083277940750122,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10964614152908325,"","PRUNED"
34,0.11302658915519714,"2025-05-16 16:20:48.270105","2025-05-16 16:20:48.467569","0 days 00:00:00.197464",96,"","","","",0.002190799653381621,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17475740611553192,62.70940399169922,0.5822175145149231,0.5283653140068054,0.5995404124259949,-0.5559014081954956,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11302658915519714,"","PRUNED"
35,0.11687073856592178,"2025-05-16 16:20:48.467802","2025-05-16 16:20:48.705553","0 days 00:00:00.237751",64,128.0,"","","",0.030968196114654567,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16599087417125702,61.430633544921875,0.6306740045547485,0.6696344017982483,0.6153343319892883,-0.4054274559020996,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11687073856592178,"","PRUNED"
36,0.11254972964525223,"2025-05-16 16:20:48.705789","2025-05-16 16:20:49.175920","0 days 00:00:00.470131",128,"","","","",0.012720723909402692,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16418734192848206,60.903953552246094,0.6017155647277832,0.6034700870513916,0.6733022928237915,-0.35226762294769287,0.22157390415668488,2933.889404296875,0.6019067764282227,0.6306366324424744,0.8076964020729065,-0.06524884700775146,0.14825372397899628,73.09297180175781,0.24890102446079254,0.3401283919811249,0.4468565881252289,-0.4969806671142578,0.1453658491373062,66.140869140625,0.37629425525665283,0.5512445569038391,0.6238675713539124,-0.13802456855773926,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10808034986257553,0.11254972964525223,"PRUNED"
37,0.11078139394521713,"2025-05-16 16:20:49.176148","2025-05-16 16:20:49.362132","0 days 00:00:00.185984",16,"","","","",0.058288311085073666,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1716146320104599,61.99386215209961,0.3248423933982849,0.37106794118881226,0.450391560792923,-0.5495383739471436,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11078139394521713,"","PRUNED"
38,0.11395622789859772,"2025-05-16 16:20:49.362350","2025-05-16 16:20:49.751489","0 days 00:00:00.389139",160,224.0,192.0,112.0,"",0.0002606607538600078,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1768474280834198,63.65113830566406,0.6304146647453308,0.6728403568267822,0.6913138628005981,-0.5596981048583984,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11395622789859772,"","PRUNED"
39,0.10949978232383728,"2025-05-16 16:20:49.751729","2025-05-16 16:20:49.933827","0 days 00:00:00.182098",96,"","","","",0.006354363918585752,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15828527510166168,56.24327087402344,0.40471601486206055,0.4445720314979553,0.5980546474456787,-0.38928961753845215,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10949978232383728,"","PRUNED"
40,0.11785619705915451,"2025-05-16 16:20:49.934052","2025-05-16 16:20:50.197904","0 days 00:00:00.263852",240,160.0,64.0,"","",0.019826012665495826,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1490115076303482,57.5164794921875,0.6012112498283386,0.6339823007583618,0.668192982673645,-0.12656736373901367,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11785619705915451,"","PRUNED"
41,0.15555773178736368,"2025-05-16 16:20:50.198224","2025-05-16 16:20:51.507379","0 days 00:00:01.309155",112,"","","","",0.03638410690592527,1,0.15555773178736368,582.0140029907227,0.3137035598357519,0.318089093764623,0.3815023442109426,-0.18373299837112428,0.2001388818025589,266.08966064453125,0.4547511637210846,0.37153691053390503,0.23412315547466278,-0.16127216815948486,0.20262275636196136,93.4555435180664,0.19917578995227814,0.1839437037706375,0.16924384236335754,-0.5283486843109131,0.1382073312997818,256.044921875,0.29706332087516785,0.2955700159072876,0.26173314452171326,-0.16314458847045898,0.12420975416898727,91.206787109375,0.2041461020708084,0.19955888390541077,0.20560070872306824,-0.20083796977996826,0.2360771745443344,177.6177978515625,0.1989106684923172,0.20325887203216553,0.3182593286037445,-0.30477094650268555,0.11090880632400513,164.62306213378906,0.28348204493522644,0.26803091168403625,0.27639827132225037,-0.10863733291625977,0.17243310809135437,67.26129913330078,0.2947831153869629,0.2607169449329376,0.48444417119026184,-0.4767657518386841,0.22347280383110046,2409.66357421875,0.5153578519821167,0.6015399694442749,0.7673072814941406,-0.26087963581085205,0.1379406899213791,77.2714614868164,0.41652339696884155,0.5436087846755981,0.6040085554122925,-0.192297101020813,0.15299798548221588,77.62861633300781,0.4904593825340271,0.48209989070892334,0.6095654368400574,-0.05964779853820801,0.11857546120882034,972.0252685546875,0.13405007123947144,0.21161487698554993,0.32074442505836487,-0.32736659049987793,0.1094631478190422,1565.059326171875,0.16290199756622314,0.15409894287586212,0.1223965585231781,-0.045351386070251465,0.14633971452713013,329.9045104980469,0.08821123838424683,0.11086231470108032,0.23088552057743073,-0.22024154663085938,0.1381710022687912,626.0661010742188,0.31681928038597107,0.27995848655700684,0.3882993161678314,-0.029692411422729492,0.12180735915899277,1556.2921142578125,0.6489179730415344,0.6049368977546692,0.7295254468917847,0.3232589364051819,10.0,0.10656088590621948,0.10775662213563919,"COMPLETE"
42,0.10939161479473114,"2025-05-16 16:20:51.507763","2025-05-16 16:20:51.988626","0 days 00:00:00.480863",112,"","","","",0.06928048052500098,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.19296929240226746,87.68873596191406,0.285820871591568,0.261554479598999,0.443591445684433,-0.848122239112854,0.23125021159648895,1467.4571533203125,0.5412265658378601,0.5544736385345459,0.7244822978973389,-0.36781179904937744,0.1808907389640808,109.93531036376953,0.3421110510826111,0.4068906009197235,0.4502604305744171,-1.794673204421997,0.1676620990037918,90.83950805664062,0.3557400703430176,0.34519875049591064,0.56380695104599,-0.3106412887573242,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10684125125408173,0.10939161479473114,"PRUNED"
43,0.10847466439008713,"2025-05-16 16:20:51.988852","2025-05-16 16:20:52.448944","0 days 00:00:00.460092",128,"","","","",0.036398294120231565,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1635250300168991,62.38037872314453,0.519210159778595,0.431704044342041,0.5319669246673584,-0.36124658584594727,0.22266902029514313,2479.179931640625,0.5969412922859192,0.5994905233383179,0.806468665599823,-0.15284264087677002,0.14823965728282928,98.3326187133789,0.3543519079685211,0.44574904441833496,0.6153414249420166,-0.3287816047668457,0.1371462643146515,61.006134033203125,0.4905807673931122,0.5096729397773743,0.6589853763580322,-0.060352444648742676,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10441829264163971,0.10847466439008713,"PRUNED"
44,0.12994350492954254,"2025-05-16 16:20:52.449167","2025-05-16 16:20:52.714291","0 days 00:00:00.265124",176,192.0,"","","",0.020186852582146305,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1681869477033615,56.80515670776367,0.495932936668396,0.44824647903442383,0.5650513172149658,-0.5609668493270874,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12994350492954254,"","PRUNED"
45,0.11067287623882294,"2025-05-16 16:20:52.714524","2025-05-16 16:20:52.973974","0 days 00:00:00.259450",80,240.0,"","","",0.07224725600568911,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.19135113060474396,72.13299560546875,0.12860676646232605,0.20743529498577118,0.4358409345149994,-0.7615188360214233,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11067287623882294,"","PRUNED"
46,0.12999124825000763,"2025-05-16 16:20:52.974205","2025-05-16 16:20:53.311864","0 days 00:00:00.337659",112,112.0,176.0,176.0,128.0,0.031294560687094554,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.187970370054245,64.08076477050781,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.8292855024337769,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12999124825000763,"","PRUNED"
47,0.10828211158514023,"2025-05-16 16:20:53.312117","2025-05-16 16:20:53.494304","0 days 00:00:00.182187",144,"","","","",0.00878101442931974,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1490214765071869,54.015785217285156,0.5017361640930176,0.5392194986343384,0.5692222714424133,-0.2450166940689087,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10828211158514023,"","PRUNED"
48,0.11328496783971786,"2025-05-16 16:20:53.494533","2025-05-16 16:20:53.706528","0 days 00:00:00.211995",48,128.0,"","","",0.01540593626828759,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16555464267730713,64.05624389648438,0.6783835291862488,0.663390576839447,0.6527516841888428,-0.317981481552124,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11328496783971786,"","PRUNED"
49,0.11187744140625,"2025-05-16 16:20:53.706751","2025-05-16 16:20:53.897633","0 days 00:00:00.190882",192,"","","","",0.0015528852803394007,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17570844292640686,66.22132873535156,0.515591025352478,0.5924099087715149,0.6919546723365784,-0.5114936828613281,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11187744140625,"","PRUNED"
50,0.11892896145582199,"2025-05-16 16:20:53.897864","2025-05-16 16:20:54.126437","0 days 00:00:00.228573",64,48.0,128.0,"","",0.06067031931516374,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1763799786567688,57.341552734375,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.7236829996109009,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11892896145582199,"","PRUNED"
51,0.1619888186454773,"2025-05-16 16:20:54.126674","2025-05-16 16:20:55.415391","0 days 00:00:01.288717",112,"","","","",0.04305183269331108,1,0.1619888186454773,727.824442799886,0.2878811291108529,0.29115063361823557,0.3700183326999346,-0.25670636097590127,0.2078850418329239,314.0548095703125,0.17380598187446594,0.2190256118774414,0.17504936456680298,-0.16359257698059082,0.21273937821388245,110.8816146850586,0.2369680404663086,0.18770983815193176,0.1764519065618515,-0.6683269739151001,0.12860815227031708,237.01768493652344,0.3207731246948242,0.3110315799713135,0.2994658946990967,-0.054065823554992676,0.11745291948318481,85.2471694946289,0.2181243598461151,0.2091098129749298,0.3098970651626587,-0.1398228406906128,0.2482013702392578,201.5338897705078,0.35964587330818176,0.3253151774406433,0.3352370858192444,-0.36183440685272217,0.10260511934757233,140.20034790039062,0.2284846007823944,0.2196246087551117,0.29125306010246277,-0.04349648952484131,0.16777744889259338,68.60890197753906,0.37243586778640747,0.3880961239337921,0.5569177269935608,-0.35886120796203613,0.23523160815238953,2979.227294921875,0.2710808217525482,0.3620010316371918,0.5945422649383545,-0.3633817434310913,0.15613792836666107,84.29600524902344,0.5053181052207947,0.5169423222541809,0.6178458333015442,-0.3980900049209595,0.14245641231536865,63.999332427978516,0.4639277160167694,0.5078386068344116,0.6245734691619873,-0.04371845722198486,0.12570269405841827,1166.8072509765625,0.189943328499794,0.21396321058273315,0.2747010290622711,-0.52076256275177,0.15034237504005432,2647.42529296875,0.01049615629017353,0.01745222695171833,0.042786069214344025,-0.4098021984100342,0.15873652696609497,425.9740905761719,0.20521244406700134,0.1783353090286255,0.26238733530044556,-0.4025336503982544,0.1321364939212799,386.59197998046875,0.582295835018158,0.517947256565094,0.5100954174995422,-0.028568744659423828,0.14381881058216095,2005.5009765625,0.1797046810388565,0.19286678731441498,0.4790714681148529,0.10626226663589478,10.0,0.10627878457307816,0.10646355152130127,"COMPLETE"
52,0.15269711365302405,"2025-05-16 16:20:55.415755","2025-05-16 16:20:56.790981","0 days 00:00:01.375226",96,"","","","",0.03537445550640923,1,0.15269711365302405,627.2015240987142,0.3097448065876961,0.33194006184736885,0.40130412876605986,-0.17759122848510742,0.20058713853359222,257.58514404296875,0.20243552327156067,0.18646955490112305,0.14580979943275452,-0.1861346960067749,0.21084347367286682,108.91259002685547,0.11295758932828903,0.16951806843280792,0.17008313536643982,-0.6379687786102295,0.1186148151755333,206.02455139160156,0.30003923177719116,0.30318546295166016,0.3001762926578522,-0.024338722229003906,0.1224450170993805,82.8374252319336,0.2129812389612198,0.19760079681873322,0.2526565492153168,-0.23662400245666504,0.24424700438976288,202.6507568359375,0.29306426644325256,0.26708802580833435,0.21916311979293823,-0.3549755811691284,0.10104648768901825,130.56703186035156,0.2093634158372879,0.23120567202568054,0.2559608519077301,-0.05994236469268799,0.1586940586566925,55.26081466674805,0.34354615211486816,0.4103906452655792,0.5355479717254639,-0.4196286201477051,0.22084195911884308,3290.878662109375,0.4923824369907379,0.594318151473999,0.7962684631347656,-0.15634334087371826,0.159284308552742,99.02357482910156,0.26678353548049927,0.3173808455467224,0.5201698541641235,-0.4848337173461914,0.15317685902118683,70.90880584716797,0.31327512860298157,0.3813757598400116,0.57197105884552,-0.23750388622283936,0.10512842237949371,809.5034790039062,0.28072795271873474,0.3433755040168762,0.446687787771225,-0.09112906455993652,0.10425494611263275,1405.57373046875,0.1826372742652893,0.1643444448709488,0.14211054146289825,-0.04988241195678711,0.14018748700618744,373.7919616699219,0.19204241037368774,0.2710602283477783,0.38824138045310974,-0.08959424495697021,0.1273915320634842,486.32379150390625,0.6778271198272705,0.6084213256835938,0.6127662658691406,0.0740044116973877,0.12371319532394409,1828.1805419921875,0.5661088228225708,0.5333664417266846,0.6619488596916199,0.29102659225463867,10.0,0.10683181881904602,0.10787339508533478,"COMPLETE"
53,0.10933470726013184,"2025-05-16 16:20:56.791347","2025-05-16 16:20:56.992622","0 days 00:00:00.201275",96,"","","","",0.021962481620736166,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15459907054901123,57.6945915222168,0.6262851357460022,0.6483285427093506,0.65549635887146,-0.22616171836853027,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10933470726013184,"","PRUNED"
