"number","value","datetime_start","datetime_complete","duration","params_decoder_layer_width_0","params_decoder_layer_width_1","params_decoder_layer_width_2","params_decoder_layer_width_3","params_decoder_layer_width_4","params_encoder_layer_width_0","params_encoder_layer_width_1","params_encoder_layer_width_2","params_encoder_layer_width_3","params_encoder_layer_width_4","params_lr","params_n_decoder_layers","params_n_encoder_layers","user_attrs_avg_mae","user_attrs_avg_mape","user_attrs_avg_ndcg10","user_attrs_avg_ndcg20","user_attrs_avg_ndcg50","user_attrs_avg_r2","user_attrs_fold10_mae","user_attrs_fold10_mape","user_attrs_fold10_ndcg10","user_attrs_fold10_ndcg20","user_attrs_fold10_ndcg50","user_attrs_fold10_r2","user_attrs_fold11_mae","user_attrs_fold11_mape","user_attrs_fold11_ndcg10","user_attrs_fold11_ndcg20","user_attrs_fold11_ndcg50","user_attrs_fold11_r2","user_attrs_fold12_mae","user_attrs_fold12_mape","user_attrs_fold12_ndcg10","user_attrs_fold12_ndcg20","user_attrs_fold12_ndcg50","user_attrs_fold12_r2","user_attrs_fold13_mae","user_attrs_fold13_mape","user_attrs_fold13_ndcg10","user_attrs_fold13_ndcg20","user_attrs_fold13_ndcg50","user_attrs_fold13_r2","user_attrs_fold14_mae","user_attrs_fold14_mape","user_attrs_fold14_ndcg10","user_attrs_fold14_ndcg20","user_attrs_fold14_ndcg50","user_attrs_fold14_r2","user_attrs_fold15_mae","user_attrs_fold15_mape","user_attrs_fold15_ndcg10","user_attrs_fold15_ndcg20","user_attrs_fold15_ndcg50","user_attrs_fold15_r2","user_attrs_fold1_mae","user_attrs_fold1_mape","user_attrs_fold1_ndcg10","user_attrs_fold1_ndcg20","user_attrs_fold1_ndcg50","user_attrs_fold1_r2","user_attrs_fold2_mae","user_attrs_fold2_mape","user_attrs_fold2_ndcg10","user_attrs_fold2_ndcg20","user_attrs_fold2_ndcg50","user_attrs_fold2_r2","user_attrs_fold3_mae","user_attrs_fold3_mape","user_attrs_fold3_ndcg10","user_attrs_fold3_ndcg20","user_attrs_fold3_ndcg50","user_attrs_fold3_r2","user_attrs_fold4_mae","user_attrs_fold4_mape","user_attrs_fold4_ndcg10","user_attrs_fold4_ndcg20","user_attrs_fold4_ndcg50","user_attrs_fold4_r2","user_attrs_fold5_mae","user_attrs_fold5_mape","user_attrs_fold5_ndcg10","user_attrs_fold5_ndcg20","user_attrs_fold5_ndcg50","user_attrs_fold5_r2","user_attrs_fold6_mae","user_attrs_fold6_mape","user_attrs_fold6_ndcg10","user_attrs_fold6_ndcg20","user_attrs_fold6_ndcg50","user_attrs_fold6_r2","user_attrs_fold7_mae","user_attrs_fold7_mape","user_attrs_fold7_ndcg10","user_attrs_fold7_ndcg20","user_attrs_fold7_ndcg50","user_attrs_fold7_r2","user_attrs_fold8_mae","user_attrs_fold8_mape","user_attrs_fold8_ndcg10","user_attrs_fold8_ndcg20","user_attrs_fold8_ndcg50","user_attrs_fold8_r2","user_attrs_fold9_mae","user_attrs_fold9_mape","user_attrs_fold9_ndcg10","user_attrs_fold9_ndcg20","user_attrs_fold9_ndcg50","user_attrs_fold9_r2","user_attrs_pca_components","system_attrs_completed_rung_0","system_attrs_completed_rung_1","state"
24,0.11109785735607147,"2025-05-16 16:02:30.927604","2025-05-16 16:02:32.311792","0 days 00:00:01.384188",80,240.0,"","","",80,192.0,"","","",0.0014165579382562205,2,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15898923575878143,57.19609832763672,0.7590152621269226,0.6713262796401978,0.720613956451416,-0.3216819763183594,0.20529456436634064,2246.830810546875,0.45935961604118347,0.5418768525123596,0.7548498511314392,-0.1476132869720459,0.1546638011932373,76.4412612915039,0.806843101978302,0.7917735576629639,0.7692711353302002,-0.24933934211730957,0.1266826093196869,59.34294509887695,0.9146237969398499,0.7697912454605103,0.822359561920166,0.18705981969833374,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11042135208845139,0.11109785735607147,"PRUNED"
25,0.1121479719877243,"2025-05-16 16:02:32.312052","2025-05-16 16:02:33.993496","0 days 00:00:01.681444",32,208.0,"","","",128,256.0,160.0,"","",0.0029705376376694135,2,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1530241072177887,54.5966911315918,0.7400236129760742,0.6863514184951782,0.6807245016098022,-0.2997579574584961,0.2359471321105957,2326.287353515625,0.2986401617527008,0.4000428318977356,0.6336363554000854,-0.379422664642334,0.15010885894298553,63.675838470458984,0.7856239080429077,0.7754692435264587,0.766967236995697,-0.34146976470947266,0.11912373453378677,55.19540786743164,0.8565618991851807,0.7497081756591797,0.7969822287559509,0.18458044528961182,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10836409032344818,0.1121479719877243,"PRUNED"
26,0.11568694561719894,"2025-05-16 16:02:33.993790","2025-05-16 16:02:34.527179","0 days 00:00:00.533389",96,"","","","",144,160.0,"","","",0.0005123722195289123,1,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15110644698143005,53.30708694458008,0.8041419386863708,0.7090299725532532,0.7445515394210815,-0.2449502944946289,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11568694561719894,"","PRUNED"
27,0.11491744220256805,"2025-05-16 16:02:34.527425","2025-05-16 16:02:35.275689","0 days 00:00:00.748264",208,160.0,"","","",80,224.0,224.0,"","",0.00011148949967560812,2,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1601678878068924,53.07611846923828,0.4881286025047302,0.5952785015106201,0.6093766093254089,-0.45954394340515137,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11491744220256805,"","PRUNED"
28,0.1132781133055687,"2025-05-16 16:02:35.275969","2025-05-16 16:02:35.759460","0 days 00:00:00.483491",64,"","","","",112,192.0,"","","",0.0009072003564611485,1,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16504740715026855,58.9822998046875,0.39451348781585693,0.4623391330242157,0.6009714603424072,-0.4405442476272583,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1132781133055687,"","PRUNED"
29,0.11626775562763214,"2025-05-16 16:02:35.759728","2025-05-16 16:02:36.450864","0 days 00:00:00.691136",32,256.0,48.0,144.0,"",16,128.0,160.0,"","",0.00037423847789349115,4,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15246650576591492,49.24910354614258,0.3547171652317047,0.48240357637405396,0.6293769478797913,-0.41687965393066406,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11626775562763214,"","PRUNED"
30,0.11349858343601227,"2025-05-16 16:02:36.451128","2025-05-16 16:02:37.814753","0 days 00:00:01.363625",16,176.0,256.0,"","",96,160.0,"","","",0.0017674867724875103,3,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1484304666519165,51.283050537109375,0.5937587022781372,0.6199041604995728,0.7069337368011475,-0.2543708086013794,0.20551487803459167,1687.895751953125,0.5185998678207397,0.5882813930511475,0.7403945326805115,-0.006738781929016113,0.1652996987104416,73.21968078613281,0.6560372114181519,0.6325479745864868,0.6963247060775757,-0.5773084163665771,0.12174783647060394,67.5002212524414,0.8394184112548828,0.7311745882034302,0.773270308971405,0.25196951627731323,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10992942005395889,0.11349858343601227,"PRUNED"
31,0.11286643147468567,"2025-05-16 16:02:37.815008","2025-05-16 16:02:38.615827","0 days 00:00:00.800819",48,208.0,"","","",176,176.0,96.0,80.0,"",0.004890278592188548,2,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13969828188419342,42.23813247680664,0.4128338098526001,0.3774143159389496,0.5365843176841736,-0.3515036106109619,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11286643147468567,"","PRUNED"
32,0.11396249383687973,"2025-05-16 16:02:38.616080","2025-05-16 16:02:39.361863","0 days 00:00:00.745783",48,240.0,192.0,128.0,"",160,208.0,144.0,"","",0.007127688880905625,4,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1766098439693451,63.163089752197266,0.8039348125457764,0.7230384349822998,0.7001929879188538,-0.5584625005722046,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11396249383687973,"","PRUNED"
33,0.11215049028396606,"2025-05-16 16:02:39.362121","2025-05-16 16:02:40.183051","0 days 00:00:00.820930",80,208.0,128.0,"","",128,176.0,16.0,176.0,"",0.00308626865570649,3,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.137923926115036,40.64781188964844,0.6066708564758301,0.6131901741027832,0.6305989623069763,-0.34161102771759033,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11215049028396606,"","PRUNED"
34,0.13029298186302185,"2025-05-16 16:02:40.183353","2025-05-16 16:02:40.916060","0 days 00:00:00.732707",96,240.0,80.0,64.0,16.0,64,16.0,224.0,"","",0.0003246134787429756,5,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16446919739246368,53.092498779296875,0.3549497127532959,0.4498571455478668,0.6035027503967285,-0.5531582832336426,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13029298186302185,"","PRUNED"
35,0.11468254029750824,"2025-05-16 16:02:40.916319","2025-05-16 16:02:41.704714","0 days 00:00:00.788395",32,224.0,"","","",112,192.0,64.0,64.0,"",0.0008626167700982947,2,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13846367597579956,47.03741455078125,0.7600526213645935,0.6795732378959656,0.6948060393333435,-0.17420709133148193,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11468254029750824,"","PRUNED"
36,0.11700630933046341,"2025-05-16 16:02:41.705014","2025-05-16 16:02:42.591653","0 days 00:00:00.886639",64,176.0,"","","",160,144.0,176.0,160.0,"",0.0001686751897680505,2,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15206801891326904,47.972782135009766,0.7073274254798889,0.6543464064598083,0.6769765615463257,-0.4241464138031006,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11700630933046341,"","PRUNED"
37,0.15836412360270818,"2025-05-16 16:02:42.591910","2025-05-16 16:02:47.212694","0 days 00:00:04.620784",112,208.0,224.0,"","",208,240.0,"","","",0.0014443918190561636,3,2,0.15836412360270818,933.9252978006999,0.43105184733867646,0.452615362405777,0.483364083369573,-0.14107645750045777,0.20209166407585144,304.88995361328125,0.44657620787620544,0.35383909940719604,0.27042412757873535,-0.13061952590942383,0.18431109189987183,66.67236328125,0.2795034348964691,0.2362593114376068,0.27985939383506775,-0.42614781856536865,0.11628913879394531,183.11923217773438,0.11686380952596664,0.1433032751083374,0.20475448668003082,-0.055449724197387695,0.12203476577997208,95.39636993408203,0.11624033004045486,0.15984366834163666,0.22082184255123138,-0.1985079050064087,0.23463650047779083,149.94204711914062,0.6679223775863647,0.6632725596427917,0.5064913034439087,-0.33678722381591797,0.11029663681983948,189.7897186279297,0.25367632508277893,0.2410246878862381,0.28294166922569275,0.010471999645233154,0.15740878880023956,58.359718322753906,0.40227389335632324,0.5278993248939514,0.6269147396087646,-0.2993776798248291,0.20393437147140503,2140.032470703125,0.5215284824371338,0.5960918664932251,0.783261775970459,-0.1604607105255127,0.1425740271806717,74.0968017578125,0.8107404112815857,0.7667948007583618,0.7992247343063354,-0.01751577854156494,0.12567371129989624,57.10459518432617,0.8552120327949524,0.7395434975624084,0.7412042617797852,0.22628504037857056,0.10467161983251572,616.5116577148438,0.19302786886692047,0.33266764879226685,0.378028005361557,-0.14322280883789062,0.10979685932397842,1841.557861328125,0.39069387316703796,0.37379342317581177,0.38788270950317383,-0.045178771018981934,0.12600895762443542,585.5517578125,0.4818072021007538,0.6063299775123596,0.6151210069656372,0.25577861070632935,0.13730789721012115,697.2665405273438,0.28072333335876465,0.4838135838508606,0.5431341528892517,0.13656377792358398,0.2984258234500885,6948.58837890625,0.6489881277084351,0.5647537112236023,0.6103970408439636,-0.9319783449172974,10.0,0.1084224283695221,0.10739146918058395,"COMPLETE"
38,0.11651162058115005,"2025-05-16 16:02:47.213109","2025-05-16 16:02:48.746517","0 days 00:00:01.533408",16,"","","","",32,176.0,128.0,"","",0.019980995991663062,1,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17027097940444946,56.336063385009766,0.5035561919212341,0.4640582203865051,0.5490283966064453,-0.6479512453079224,0.20808614790439606,2314.82275390625,0.48296865820884705,0.4586789608001709,0.7072361707687378,-0.16446435451507568,0.22599674761295319,116.35054016113281,0.2318917214870453,0.2679908573627472,0.3980921506881714,-1.5386021137237549,0.13740964233875275,59.02378463745117,0.33807700872421265,0.3696090579032898,0.6237889528274536,-0.09583914279937744,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11191986501216888,0.11651162058115005,"PRUNED"
39,0.11364414542913437,"2025-05-16 16:02:48.746799","2025-05-16 16:02:49.506815","0 days 00:00:00.760016",256,240.0,160.0,48.0,"",64,96.0,208.0,"","",0.0003987368941892334,4,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1444379836320877,52.119232177734375,0.6185839176177979,0.6213398575782776,0.6656298041343689,-0.20843839645385742,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11364414542913437,"","PRUNED"
40,0.1174248680472374,"2025-05-16 16:02:49.507118","2025-05-16 16:02:50.489513","0 days 00:00:00.982395",144,176.0,128.0,"","",144,208.0,144.0,48.0,256.0,0.00022115289646900386,3,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14878590404987335,45.781742095947266,0.36697059869766235,0.36202719807624817,0.5600159168243408,-0.4314495325088501,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1174248680472374,"","PRUNED"
41,0.1539539913336436,"2025-05-16 16:02:50.489788","2025-05-16 16:02:53.765055","0 days 00:00:03.275267",112,208.0,224.0,"","",224,"","","","",0.0014118081706910837,3,1,0.1539539913336436,918.5868492126465,0.5565372164050738,0.5132376790046692,0.5120896031459172,-0.12360643148422241,0.19443517923355103,266.34271240234375,0.5182823538780212,0.36982372403144836,0.4343584477901459,-0.08039295673370361,0.19673912227153778,79.64604949951172,0.11080590635538101,0.1329106092453003,0.1976885050535202,-0.4982321262359619,0.12179563194513321,221.28848266601562,0.18392035365104675,0.2738927900791168,0.28410935401916504,-0.022187232971191406,0.11966122686862946,78.87168884277344,0.23268194496631622,0.25767630338668823,0.2655041217803955,-0.23140966892242432,0.23732970654964447,222.85169982910156,0.766116201877594,0.5976390838623047,0.4801464080810547,-0.22453570365905762,0.10440067201852798,150.2020721435547,0.2708694040775299,0.274759441614151,0.2946718633174896,-0.06229209899902344,0.15022435784339905,62.45134353637695,0.7606915831565857,0.6602725982666016,0.7012438178062439,-0.08323216438293457,0.17886443436145782,2090.60888671875,0.7255488634109497,0.7000454068183899,0.8391664028167725,0.25089138746261597,0.1522665172815323,89.92363739013672,0.7661094069480896,0.7234506607055664,0.7134132385253906,-0.09510171413421631,0.13391073048114777,72.90782165527344,0.7877509593963623,0.7052769660949707,0.7334475517272949,0.1728159785270691,0.10266091674566269,547.0595092773438,0.27275756001472473,0.2789185345172882,0.2987839877605438,-0.1121593713760376,0.10059497505426407,1442.358642578125,0.6502442359924316,0.4953215718269348,0.3514062166213989,0.0137101411819458,0.12259179353713989,297.0899353027344,0.99369877576828,0.8516284227371216,0.770854651927948,0.18250304460525513,0.12496824562549591,464.01470947265625,0.6017134189605713,0.6656268835067749,0.6210576295852661,0.15453898906707764,0.2688663601875305,7693.185546875,0.7068672776222229,0.7113221883773804,0.6954918503761292,-1.219012975692749,10.0,0.10088589787483215,0.100904181599617,"COMPLETE"
42,0.11213945597410202,"2025-05-16 16:02:53.765469","2025-05-16 16:02:54.902670","0 days 00:00:01.137201",64,192.0,240.0,"","",240,"","","","",0.0007761838222478975,3,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14019621908664703,57.98954391479492,0.8118485808372498,0.7216079831123352,0.7499715685844421,0.02974843978881836,0.19442041218280792,1950.224853515625,0.5557530522346497,0.6572004556655884,0.8197624683380127,0.03846925497055054,0.17007121443748474,71.90325927734375,0.7709475755691528,0.7406277656555176,0.701705813407898,-0.6935317516326904,0.12795789539813995,64.05657958984375,0.8250463008880615,0.6914162635803223,0.7324419021606445,0.20652323961257935,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10896921157836914,0.11213945597410202,"PRUNED"
43,0.15848475992679595,"2025-05-16 16:02:54.902964","2025-05-16 16:02:58.145115","0 days 00:00:03.242151",128,128.0,192.0,"","",240,"","","","",0.007300352564753133,3,1,0.15848475992679595,774.3859044392904,0.3937836190064748,0.4036459739009539,0.4518154298265775,-0.1413614312807719,0.19854871928691864,186.340576171875,0.2372443974018097,0.2935263216495514,0.3010323941707611,-0.2524607181549072,0.19782961905002594,86.44345092773438,0.11946375668048859,0.1584605574607849,0.26666662096977234,-0.492218017578125,0.115287646651268,151.4432373046875,0.11172210425138474,0.20603862404823303,0.26247185468673706,-0.047358155250549316,0.14684897661209106,171.2079315185547,0.13528810441493988,0.13144893944263458,0.1923305243253708,-0.35814642906188965,0.2471466362476349,166.0786590576172,0.04103664308786392,0.0891231968998909,0.10841541737318039,-0.4139305353164673,0.13259881734848022,255.9571075439453,0.29391634464263916,0.2885040044784546,0.35335320234298706,-0.1455899477005005,0.14972609281539917,59.07892608642578,0.8512136936187744,0.7198901176452637,0.706570565700531,-0.09355342388153076,0.2228425145149231,3359.142333984375,0.403301864862442,0.5328860878944397,0.7309079766273499,-0.2290654182434082,0.1628420352935791,97.1467056274414,0.8340058922767639,0.742773175239563,0.7778791785240173,-0.13673865795135498,0.1331241875886917,70.9203109741211,0.7926521301269531,0.6819982528686523,0.7390440106391907,0.19006061553955078,0.11215180158615112,309.49481201171875,0.2340552806854248,0.21402153372764587,0.23597492277622223,-0.4284921884536743,0.11536112427711487,1704.143310546875,0.25564098358154297,0.2690292000770569,0.25661253929138184,-0.16878557205200195,0.13200582563877106,420.5002746582031,0.5061370134353638,0.5652039051055908,0.6635839939117432,0.2249305248260498,0.12710219621658325,508.96929931640625,0.7529221177101135,0.7282112240791321,0.6790518760681152,0.20229822397232056,0.18385520577430725,4068.921630859375,0.3381539583206177,0.43357446789741516,0.5033363699913025,0.028628230094909668,10.0,0.1001960039138794,0.1010238453745842,"COMPLETE"
44,0.1506306792298953,"2025-05-16 16:02:58.145519","2025-05-16 16:03:01.699394","0 days 00:00:03.553875",80,224.0,176.0,160.0,"",256,"","","","",0.0012423726664795283,4,1,0.1506306792298953,705.9891344706217,0.4968313862880071,0.48870601058006286,0.5101226657629013,-0.0779767394065857,0.19420094788074493,235.16802978515625,0.30474919080734253,0.3726572096347809,0.37882688641548157,-0.1474928855895996,0.19662617146968842,76.47462463378906,0.15582944452762604,0.13099585473537445,0.19488827884197235,-0.5317405462265015,0.11811748147010803,202.60350036621094,0.09637923538684845,0.14478109776973724,0.26862168312072754,-0.006826281547546387,0.1187921017408371,91.30901336669922,0.2694976031780243,0.2257082164287567,0.2505377531051636,-0.17643368244171143,0.23870165646076202,181.3544158935547,0.5809323191642761,0.4863690435886383,0.3538397550582886,-0.3255041837692261,0.1034398227930069,151.19705200195312,0.18245680630207062,0.1814556121826172,0.3300011456012726,-0.018027186393737793,0.15818177163600922,59.47113037109375,0.6563373804092407,0.6360561847686768,0.6975718140602112,-0.27424705028533936,0.19227148592472076,1549.773193359375,0.6410240530967712,0.707443356513977,0.8194046020507812,0.07920414209365845,0.15223374962806702,90.2030258178711,0.8072765469551086,0.723345935344696,0.7335675954818726,-0.05629622936248779,0.13280098140239716,61.79044723510742,0.6561591625213623,0.6643025875091553,0.704402506351471,0.09153056144714355,0.10209659487009048,418.3569030761719,0.33660760521888733,0.32764899730682373,0.3320053219795227,-0.16799652576446533,0.11575847119092941,1917.473388671875,0.44819653034210205,0.38989385962486267,0.4114425480365753,-0.07650744915008545,0.1217806339263916,380.15911865234375,0.9910899996757507,0.864128589630127,0.7636327743530273,0.22773194313049316,0.12120421975851059,524.317138671875,0.38222524523735046,0.6053538918495178,0.5929147601127625,0.1382196545600891,0.19325409829616547,4650.18603515625,0.943709671497345,0.8704497218132019,0.8201825618743896,0.074734628200531,10.0,0.10407131910324097,0.10481377691030502,"COMPLETE"
45,0.11283209174871445,"2025-05-16 16:03:01.699812","2025-05-16 16:03:02.326066","0 days 00:00:00.626254",48,256.0,144.0,160.0,128.0,96,240.0,"","","",0.002769804437267017,5,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1639121025800705,62.905662536621094,0.5442067980766296,0.5988283753395081,0.6818751096725464,-0.3441861867904663,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11283209174871445,"","PRUNED"
46,0.10897320508956909,"2025-05-16 16:03:02.326405","2025-05-16 16:03:04.052498","0 days 00:00:01.726093",32,224.0,176.0,240.0,"",256,112.0,112.0,"","",0.0020728196961162736,4,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17837025225162506,65.21768188476562,0.6297154426574707,0.6502118110656738,0.6964079141616821,-0.5666073560714722,0.20842768251895905,2278.72705078125,0.3936155140399933,0.48739343881607056,0.6943429112434387,-0.1132117509841919,0.1335824579000473,78.51356506347656,0.8054257035255432,0.7522428631782532,0.7817682027816772,0.037699222564697266,0.12935695052146912,90.91680908203125,0.8656273484230042,0.7644783854484558,0.8045241236686707,0.3533707857131958,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11049481481313705,0.10897320508956909,"PRUNED"
47,0.1136285662651062,"2025-05-16 16:03:04.052793","2025-05-16 16:03:04.842343","0 days 00:00:00.789550",64,96.0,144.0,192.0,"",112,160.0,176.0,112.0,"",0.004219114519760895,4,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12694472074508667,57.565860748291016,0.7659375667572021,0.6933753490447998,0.7304323315620422,0.1145055890083313,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1136285662651062,"","PRUNED"
48,0.11454597860574722,"2025-05-16 16:03:04.842650","2025-05-16 16:03:05.800192","0 days 00:00:00.957542",80,240.0,112.0,112.0,128.0,176,224.0,112.0,16.0,144.0,0.001129596890487545,5,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14959226548671722,45.17890930175781,0.4181486964225769,0.3730345368385315,0.5656282901763916,-0.46644461154937744,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11454597860574722,"","PRUNED"
49,0.12229926139116287,"2025-05-16 16:03:05.800471","2025-05-16 16:03:06.206655","0 days 00:00:00.406184",16,192.0,96.0,160.0,"",48,"","","","",0.00044107204803634794,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1733861118555069,62.10920715332031,0.7259260416030884,0.6136663556098938,0.7290569543838501,-0.5419026613235474,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12229926139116287,"","PRUNED"
50,0.11272835731506348,"2025-05-16 16:03:06.206902","2025-05-16 16:03:06.791521","0 days 00:00:00.584619",48,144.0,128.0,80.0,176.0,208,176.0,"","","",0.01446462407697772,5,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16495825350284576,61.14059066772461,0.6635081171989441,0.6547475457191467,0.673632800579071,-0.37366151809692383,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11272835731506348,"","PRUNED"
51,0.11248160898685455,"2025-05-16 16:03:06.791796","2025-05-16 16:03:07.270441","0 days 00:00:00.478645",112,208.0,224.0,"","",240,"","","","",0.0007182355810635674,3,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14685547351837158,60.12913131713867,0.8580741882324219,0.7217338681221008,0.7498601675033569,-0.01825106143951416,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11248160898685455,"","PRUNED"
52,0.1495949313044548,"2025-05-16 16:03:07.270690","2025-05-16 16:03:10.767656","0 days 00:00:03.496966",96,224.0,208.0,"","",256,"","","","",0.001147822077764361,3,1,0.1495949313044548,721.1885874430338,0.46268834521373114,0.46594345817963284,0.4828420490026474,-0.0671432097752889,0.19771263003349304,255.87985229492188,0.2981281280517578,0.5137833952903748,0.3536401689052582,-0.1676236391067505,0.19102834165096283,80.04984283447266,0.11070767790079117,0.11999299377202988,0.18160949647426605,-0.42342305183410645,0.11770924180746078,181.393798828125,0.05165013670921326,0.08516128361225128,0.2498973309993744,-0.056882262229919434,0.12292227149009705,98.37832641601562,0.2606266736984253,0.24108821153640747,0.2515976130962372,-0.21243512630462646,0.23587612807750702,167.24989318847656,0.9110119342803955,0.7690633535385132,0.5547088384628296,-0.31363606452941895,0.10885560512542725,181.52407836914062,0.24775388836860657,0.24513453245162964,0.30887478590011597,-0.01733708381652832,0.14091762900352478,56.437469482421875,0.7952943444252014,0.7187355756759644,0.7193483114242554,0.027653157711029053,0.21180038154125214,2361.212158203125,0.5344007611274719,0.5705072283744812,0.7980682253837585,-0.11715579032897949,0.1541595160961151,86.98922729492188,0.7736837267875671,0.7274076342582703,0.7279672026634216,-0.11572098731994629,0.135020449757576,75.61827850341797,0.7895055413246155,0.6963101029396057,0.7421094179153442,0.17900437116622925,0.10107345134019852,520.7998046875,0.33961930871009827,0.3591505289077759,0.41269588470458984,-0.060765743255615234,0.11017043143510818,1740.979248046875,0.6504031419754028,0.4815339744091034,0.3207763135433197,-0.0036001205444335938,0.12391636520624161,351.863525390625,0.489656537771225,0.5085009932518005,0.578192412853241,0.08137631416320801,0.1214192733168602,487.79315185546875,0.3721150755882263,0.4741460680961609,0.5621412396430969,0.1139986515045166,0.17134225368499756,4171.66015625,0.315768301486969,0.4786359965801239,0.4810034930706024,0.0793992280960083,10.0,0.11049710959196091,0.10338990390300751,"COMPLETE"
