"number","value","datetime_start","datetime_complete","duration","params_decoder_layer_width_0","params_decoder_layer_width_1","params_decoder_layer_width_2","params_decoder_layer_width_3","params_decoder_layer_width_4","params_encoder_layer_width_0","params_encoder_layer_width_1","params_encoder_layer_width_2","params_encoder_layer_width_3","params_lr","params_n_decoder_layers","params_n_encoder_layers","params_transformer_dropout","params_transformer_heads","user_attrs_avg_mae","user_attrs_avg_mape","user_attrs_avg_ndcg10","user_attrs_avg_ndcg20","user_attrs_avg_ndcg50","user_attrs_avg_r2","user_attrs_fold10_mae","user_attrs_fold10_mape","user_attrs_fold10_ndcg10","user_attrs_fold10_ndcg20","user_attrs_fold10_ndcg50","user_attrs_fold10_r2","user_attrs_fold11_mae","user_attrs_fold11_mape","user_attrs_fold11_ndcg10","user_attrs_fold11_ndcg20","user_attrs_fold11_ndcg50","user_attrs_fold11_r2","user_attrs_fold12_mae","user_attrs_fold12_mape","user_attrs_fold12_ndcg10","user_attrs_fold12_ndcg20","user_attrs_fold12_ndcg50","user_attrs_fold12_r2","user_attrs_fold13_mae","user_attrs_fold13_mape","user_attrs_fold13_ndcg10","user_attrs_fold13_ndcg20","user_attrs_fold13_ndcg50","user_attrs_fold13_r2","user_attrs_fold14_mae","user_attrs_fold14_mape","user_attrs_fold14_ndcg10","user_attrs_fold14_ndcg20","user_attrs_fold14_ndcg50","user_attrs_fold14_r2","user_attrs_fold15_mae","user_attrs_fold15_mape","user_attrs_fold15_ndcg10","user_attrs_fold15_ndcg20","user_attrs_fold15_ndcg50","user_attrs_fold15_r2","user_attrs_fold16_mae","user_attrs_fold16_mape","user_attrs_fold16_ndcg10","user_attrs_fold16_ndcg20","user_attrs_fold16_ndcg50","user_attrs_fold16_r2","user_attrs_fold17_mae","user_attrs_fold17_mape","user_attrs_fold17_ndcg10","user_attrs_fold17_ndcg20","user_attrs_fold17_ndcg50","user_attrs_fold17_r2","user_attrs_fold1_mae","user_attrs_fold1_mape","user_attrs_fold1_ndcg10","user_attrs_fold1_ndcg20","user_attrs_fold1_ndcg50","user_attrs_fold1_r2","user_attrs_fold2_mae","user_attrs_fold2_mape","user_attrs_fold2_ndcg10","user_attrs_fold2_ndcg20","user_attrs_fold2_ndcg50","user_attrs_fold2_r2","user_attrs_fold3_mae","user_attrs_fold3_mape","user_attrs_fold3_ndcg10","user_attrs_fold3_ndcg20","user_attrs_fold3_ndcg50","user_attrs_fold3_r2","user_attrs_fold4_mae","user_attrs_fold4_mape","user_attrs_fold4_ndcg10","user_attrs_fold4_ndcg20","user_attrs_fold4_ndcg50","user_attrs_fold4_r2","user_attrs_fold5_mae","user_attrs_fold5_mape","user_attrs_fold5_ndcg10","user_attrs_fold5_ndcg20","user_attrs_fold5_ndcg50","user_attrs_fold5_r2","user_attrs_fold6_mae","user_attrs_fold6_mape","user_attrs_fold6_ndcg10","user_attrs_fold6_ndcg20","user_attrs_fold6_ndcg50","user_attrs_fold6_r2","user_attrs_fold7_mae","user_attrs_fold7_mape","user_attrs_fold7_ndcg10","user_attrs_fold7_ndcg20","user_attrs_fold7_ndcg50","user_attrs_fold7_r2","user_attrs_fold8_mae","user_attrs_fold8_mape","user_attrs_fold8_ndcg10","user_attrs_fold8_ndcg20","user_attrs_fold8_ndcg50","user_attrs_fold8_r2","user_attrs_fold9_mae","user_attrs_fold9_mape","user_attrs_fold9_ndcg10","user_attrs_fold9_ndcg20","user_attrs_fold9_ndcg50","user_attrs_fold9_r2","user_attrs_pca_components","system_attrs_completed_rung_0","system_attrs_completed_rung_1","system_attrs_completed_rung_2","state"
25,0.11326604336500168,"2025-05-16 21:41:39.721852","2025-05-16 21:41:40.433027","0 days 00:00:00.711175",112,"","","","",128,160.0,"","",0.009020117705339677,1,2,0.30000000000000004,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10836952179670334,39.06621170043945,0.7794337868690491,0.7736098766326904,0.8054973483085632,0.2599828243255615,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11326604336500168,"","","PRUNED"
26,0.09285347908735275,"2025-05-16 21:41:40.433327","2025-05-16 21:41:41.122413","0 days 00:00:00.689086",48,128.0,"","","",96,"","","",0.00010881404708264783,2,1,0.1,7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1190262883901596,49.08449172973633,0.7539687752723694,0.7603199481964111,0.7829387187957764,0.2905985713005066,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09285347908735275,"","","PRUNED"
27,0.08535221219062805,"2025-05-16 21:41:41.122672","2025-05-16 21:41:42.550848","0 days 00:00:01.428176",80,"","","","",176,112.0,"","",0.0022898367246859497,1,2,0.2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10003252327442169,39.064273834228516,0.7597666382789612,0.7928507328033447,0.8045363426208496,0.37175214290618896,0.17398521304130554,2217.707275390625,0.6769203543663025,0.6034647822380066,0.8392271399497986,0.05898642539978027,0.09287547320127487,43.965877532958984,0.8487599492073059,0.885395348072052,0.8721293210983276,0.41880542039871216,0.09977235645055771,43.35573959350586,0.6491954922676086,0.7907940745353699,0.7923621535301208,0.36362403631210327,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08196430653333664,0.08535221219062805,"","PRUNED"
28,0.09534664452075958,"2025-05-16 21:41:42.551124","2025-05-16 21:41:44.178298","0 days 00:00:01.627174",192,224.0,176.0,"","",112,32.0,64.0,"",0.01648671435151603,3,3,0.4,9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11898849159479141,42.807586669921875,0.7134508490562439,0.7633334994316101,0.8166397213935852,0.21461087465286255,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09534664452075958,"","","PRUNED"
29,0.0868278220295906,"2025-05-16 21:41:44.178586","2025-05-16 21:41:45.508655","0 days 00:00:01.330069",224,48.0,112.0,192.0,144.0,144,80.0,"","",0.00418361532839115,5,2,0.5,6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10097159445285797,40.15073013305664,0.7946292757987976,0.7851200103759766,0.8135009407997131,0.38645923137664795,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0868278220295906,"","","PRUNED"
30,0.08911591023206711,"2025-05-16 21:41:45.508945","2025-05-16 21:41:45.984045","0 days 00:00:00.475100",160,96.0,80.0,96.0,"",64,"","","",0.0011940075388978506,4,1,0.5,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11242352426052094,45.919288635253906,0.7467063665390015,0.807899534702301,0.8239336609840393,0.3556848168373108,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08911591023206711,"","","PRUNED"
31,0.08201853930950165,"2025-05-16 21:41:45.984339","2025-05-16 21:41:52.603362","0 days 00:00:06.619023",48,80.0,160.0,160.0,256.0,16,48.0,32.0,"",0.0034812233691930874,5,3,0.1,4,"","","","","","",0.1168830394744873,306.9247741699219,0.46039217710494995,0.45698490738868713,0.5661947131156921,0.08876711130142212,0.07381812483072281,569.1700439453125,0.9125926494598389,0.8141837120056152,0.8840444087982178,0.636615663766861,0.14465636014938354,141.19911193847656,1.0,0.9996656179428101,0.8322321772575378,0.23290163278579712,0.10278425365686417,53.313331604003906,1.0,1.0,0.9157792329788208,0.6020610630512238,0.09261805564165115,94.42901611328125,1.0,0.8397557735443115,0.7600871324539185,0.30964887142181396,0.08342204988002777,75.28154754638672,0.9191439151763916,0.8526073694229126,0.806818962097168,0.5329462587833405,0.13688093423843384,89.04090118408203,1.0,1.0,0.962844729423523,0.47460269927978516,"","","","","","",0.10049593448638916,39.23891067504883,0.7465848922729492,0.7931494116783142,0.7920141816139221,0.3615877032279968,0.17473194003105164,2307.959228515625,0.6757481694221497,0.644044041633606,0.8377849459648132,0.02545541524887085,0.08732756227254868,45.6156120300293,0.8997591733932495,0.8797487616539001,0.863183856010437,0.4914172887802124,0.10036526620388031,45.13564682006836,0.6696376204490662,0.7283698916435242,0.8025673031806946,0.4097890257835388,0.0731111690402031,15446.353515625,0.7936953902244568,0.7449341416358948,0.6608079671859741,0.31161975860595703,0.09579013288021088,312.5054931640625,0.31519556045532227,0.3905329406261444,0.46511310338974,-0.15686142444610596,0.10844776034355164,267.2112121582031,0.841418445110321,0.8009086847305298,0.7352331876754761,0.38919419050216675,0.05254196748137474,376.4657287597656,1.0,0.995047390460968,0.8476799726486206,0.45424193143844604,0.1128489300608635,248.39041137695312,0.6049326062202454,0.7122132182121277,0.6708391904830933,0.1840704083442688,"",0.07950036227703094,0.08105919510126114,0.08201853930950165,"PRUNED"
32,0.08136716485023499,"2025-05-16 21:41:52.603698","2025-05-16 21:41:55.198612","0 days 00:00:02.594914",32,64.0,192.0,192.0,192.0,16,48.0,16.0,48.0,0.0026212208009343996,5,4,0.1,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09868473559617996,39.28091049194336,0.7044777870178223,0.7777926921844482,0.7822436094284058,0.35981905460357666,0.16263173520565033,1644.762939453125,0.696406364440918,0.6825734376907349,0.8558123111724854,0.09371668100357056,0.07895693182945251,48.3931884765625,0.9011214971542358,0.8751516938209534,0.8847180604934692,0.5825998187065125,0.09904679656028748,46.724735260009766,0.6805846691131592,0.7282724976539612,0.7867581248283386,0.43063050508499146,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08255046606063843,0.08136716485023499,"","PRUNED"
33,0.10242701979244456,"2025-05-16 21:41:55.198925","2025-05-16 21:42:03.222248","0 days 00:00:08.023323",80,112.0,16.0,96.0,"",32,16.0,144.0,"",0.006489020108686837,4,3,0.0,4,0.10242701979244456,1016.8985467798569,0.8097459183019751,0.791567697244532,0.7823631395311916,0.3618639392011306,0.11232700198888779,298.37890625,0.4326220154762268,0.4759662449359894,0.5564708113670349,0.1025574803352356,0.07594262808561325,880.9962158203125,0.9189135432243347,0.8981890082359314,0.8988177180290222,0.6502686738967896,0.14632578194141388,144.29913330078125,1.0,1.0,0.8331130146980286,0.27191537618637085,0.10286113619804382,59.080421447753906,1.0,1.0,0.9090058207511902,0.6212045252323151,0.09208273887634277,123.57323455810547,1.0,0.8399519324302673,0.7639762759208679,0.3847362995147705,0.0844382718205452,60.245849609375,0.9191439151763916,0.8663579225540161,0.8232026100158691,0.5249561965465546,0.13750600814819336,102.40738677978516,1.0,1.0,0.962844729423523,0.48678815364837646,0.07340728491544724,88.54135131835938,0.8921757340431213,0.8413479924201965,0.8119288086891174,0.480365514755249,0.10336370021104813,39.63762283325195,0.7629257440567017,0.7765380144119263,0.8233617544174194,0.366485595703125,0.1794278770685196,2701.274169921875,0.6344853043556213,0.5937687754631042,0.8360833525657654,0.056471943855285645,0.08178728073835373,52.59474563598633,0.8766089677810669,0.8838616609573364,0.894348680973053,0.6071959733963013,0.09802050143480301,44.89742660522461,0.7318628430366516,0.800783634185791,0.8252370953559875,0.47648781538009644,0.07264406234025955,11279.4990234375,0.8397100567817688,0.7312435507774353,0.6799694895744324,0.3227136731147766,0.09625986963510513,362.36175537109375,0.29199540615081787,0.3492497503757477,0.46026572585105896,-0.13629662990570068,0.11134608834981918,252.4119110107422,0.8178084492683411,0.7821031212806702,0.749524712562561,0.37083548307418823,0.057315535843372345,538.0648803710938,1.0,1.0,0.8162077069282532,0.4323776960372925,0.11620356887578964,259.0112609863281,0.6474286317825317,0.6172892451286316,0.655815064907074,0.13262319564819336,10.0,0.08076496422290802,0.07998629659414291,0.08091267943382263,"COMPLETE"
34,0.08290933072566986,"2025-05-16 21:42:03.222720","2025-05-16 21:42:05.481791","0 days 00:00:02.259071",80,144.0,16.0,80.0,"",48,16.0,160.0,"",0.008621000905553466,4,3,0.0,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10065905749797821,43.83173751831055,0.7452681064605713,0.7428585886955261,0.7997667193412781,0.44080281257629395,0.15688277781009674,1285.571044921875,0.696406364440918,0.6908995509147644,0.8617281317710876,0.11941879987716675,0.08187124133110046,57.47917938232422,0.9118452072143555,0.8758293986320496,0.8706582188606262,0.5858771800994873,0.09887401759624481,40.807769775390625,0.6244835257530212,0.6701852083206177,0.7929258346557617,0.3487507104873657,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08060792833566666,0.08290933072566986,"","PRUNED"
35,0.08438541740179062,"2025-05-16 21:42:05.482126","2025-05-16 21:42:06.370521","0 days 00:00:00.888395",128,112.0,16.0,96.0,"",96,32.0,"","",0.0063556065510252426,4,2,0.0,7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11694005131721497,48.654598236083984,0.7389826774597168,0.7260218262672424,0.7854943871498108,0.29701507091522217,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08438541740179062,"","","PRUNED"
36,0.08430948853492737,"2025-05-16 21:42:06.370800","2025-05-16 21:42:07.059844","0 days 00:00:00.689044",144,160.0,64.0,192.0,"",80,16.0,"","",0.0005627368936547309,4,2,0.30000000000000004,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1019563153386116,42.41889572143555,0.7116585373878479,0.7551607489585876,0.8055081367492676,0.43686747550964355,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08430948853492737,"","","PRUNED"
37,0.09182054549455643,"2025-05-16 21:42:07.060144","2025-05-16 21:42:08.439718","0 days 00:00:01.379574",112,48.0,256.0,112.0,64.0,32,"","","",0.02472822777716766,5,1,0.0,6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11469463258981705,47.236595153808594,0.7073694467544556,0.7693077325820923,0.8309231996536255,0.3482653498649597,0.20424042642116547,3471.3671875,0.5905895829200745,0.6214458346366882,0.8240917921066284,-0.033335208892822266,0.10573112219572067,61.03472137451172,0.8751177191734314,0.851768434047699,0.8475822806358337,0.4399045705795288,0.1066865548491478,57.52314758300781,0.8525605201721191,0.8072840571403503,0.8329375982284546,0.4950495958328247,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08112451434135437,0.09182054549455643,"","PRUNED"
38,0.0989921770113356,"2025-05-16 21:42:08.440048","2025-05-16 21:42:17.297914","0 days 00:00:08.857866",80,"","","","",128,64.0,160.0,208.0,0.0012754336166285298,1,4,0.0,2,0.0989921770113356,1334.3983300152947,0.8060396909713745,0.7885348130674923,0.7748230555478264,0.3384198949617498,0.10884978622198105,169.15835571289062,0.46285316348075867,0.4550779163837433,0.5134060978889465,-0.012970447540283203,0.07483530789613724,831.521484375,0.9120548367500305,0.8828524947166443,0.9023791551589966,0.6593791544437408,0.1436595916748047,127.27684020996094,1.0,1.0,0.826162576675415,0.16740256547927856,0.1003226786851883,54.030479431152344,1.0,1.0,0.9090379476547241,0.5877435505390167,0.09197481721639633,102.07866668701172,1.0,0.8322353363037109,0.7331345677375793,0.3091896176338196,0.08147142827510834,66.68763732910156,0.9191439151763916,0.852961003780365,0.8069050908088684,0.5262764990329742,0.13357359170913696,91.0030746459961,1.0,1.0,0.9628441333770752,0.4750460386276245,0.07326623797416687,82.74210357666016,0.8921757340431213,0.827648401260376,0.7890888452529907,0.43441110849380493,0.10169758647680283,41.454010009765625,0.7120990753173828,0.7810206413269043,0.7925440669059753,0.3650994896888733,0.16194526851177216,1453.7608642578125,0.6935995817184448,0.6717336773872375,0.8535317182540894,0.07358109951019287,0.08119611442089081,44.8377685546875,0.8692741394042969,0.8760057091712952,0.8690577745437622,0.5270780324935913,0.09882737696170807,41.37337112426758,0.6652191281318665,0.708274245262146,0.8013084530830383,0.329900860786438,0.07218971103429794,18278.603515625,0.8435449600219727,0.7361670732498169,0.6658902168273926,0.3213179111480713,0.09038258343935013,479.7066345214844,0.3465562164783478,0.39258989691734314,0.5158398151397705,0.04368788003921509,0.10833907872438431,277.20941162109375,0.8313987851142883,0.7877897024154663,0.7289214134216309,0.36961299180984497,0.049456920474767685,280.5206298828125,1.0,0.9870511293411255,0.8227635622024536,0.4395463466644287,0.11087892949581146,262.8067626953125,0.5547552108764648,0.6136845946311951,0.6791765093803406,0.136835515499115,10.0,0.07993563264608383,0.08074285089969635,0.08051858097314835,"COMPLETE"
39,0.08120952546596527,"2025-05-16 21:42:17.298363","2025-05-16 21:42:26.814092","0 days 00:00:09.515729",64,"","","","",128,64.0,160.0,208.0,0.001225019334460623,1,4,0.0,2,"","","","","","",0.1095331460237503,254.54518127441406,0.45887070894241333,0.4506438970565796,0.5084470510482788,0.04506188631057739,0.07043235749006271,600.3781127929688,0.9120548367500305,0.8675765991210938,0.9008000493049622,0.6404737830162048,0.14335039258003235,130.23635864257812,1.0,1.0,0.8325541019439697,0.18748199939727783,0.09896891564130783,52.15085220336914,1.0,1.0,0.909106433391571,0.5884366929531097,0.0927642434835434,101.70484924316406,1.0,0.8320705890655518,0.7454823851585388,0.3185523748397827,0.08174490928649902,64.16777801513672,0.9191439151763916,0.8530777096748352,0.8015021681785583,0.49724477529525757,0.13545462489128113,102.59185791015625,1.0,1.0,0.9628344774246216,0.4395826458930969,"","","","","","",0.10045386850833893,39.59407043457031,0.6853148937225342,0.7272967100143433,0.7906672358512878,0.3110421895980835,0.16302430629730225,1717.4044189453125,0.6795506477355957,0.6801034808158875,0.8547283411026001,0.08480113744735718,0.08209618926048279,49.4754638671875,0.8696932792663574,0.8712617754936218,0.8551124334335327,0.53611621260643,0.09681563824415207,41.34004211425781,0.6856365203857422,0.7442928552627563,0.8200979232788086,0.3875356912612915,0.07177668064832687,14307.3076171875,0.8515766263008118,0.7478530406951904,0.6593522429466248,0.30564069747924805,0.09104380011558533,408.8811340332031,0.3475330173969269,0.40014973282814026,0.4992770552635193,-0.01116490364074707,0.1086186096072197,267.9460144042969,0.8178084492683411,0.7695539593696594,0.7450063824653625,0.3750755190849304,0.0546887069940567,340.71478271484375,1.0,1.0,0.829413652420044,0.37575483322143555,0.11040091514587402,265.4062194824219,0.5118285417556763,0.6054667234420776,0.6605226397514343,0.13305515050888062,"",0.0798114761710167,0.08082973212003708,0.08120952546596527,"PRUNED"
40,0.08374492824077606,"2025-05-16 21:42:26.814455","2025-05-16 21:42:27.941973","0 days 00:00:01.127518",96,32.0,112.0,"","",80,80.0,144.0,128.0,0.00021484292946510658,3,4,0.0,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10158129781484604,40.19794845581055,0.7156695127487183,0.7741648554801941,0.8127341270446777,0.39795464277267456,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08374492824077606,"","","PRUNED"
41,0.0813199058175087,"2025-05-16 21:42:27.942255","2025-05-16 21:42:38.690546","0 days 00:00:10.748291",80,"","","","",144,96.0,128.0,128.0,0.0018020747744654268,1,4,0.0,3,"","","","","","",0.11099368333816528,253.9027862548828,0.4621870219707489,0.4513598084449768,0.45840781927108765,-0.009164571762084961,0.0753144770860672,761.2373046875,0.9267730116844177,0.8288211226463318,0.8507538437843323,0.5998598337173462,0.14383476972579956,136.308837890625,1.0,1.0,0.826031506061554,0.2233530879020691,0.10154994577169418,60.82355880737305,1.0,1.0,0.9157311320304871,0.6221816837787628,0.09093990921974182,111.60621643066406,1.0,0.8311116695404053,0.7619326114654541,0.35887134075164795,0.08133313059806824,68.10247039794922,0.9191439151763916,0.8677431344985962,0.822721540927887,0.5458544790744781,0.13342386484146118,96.6626968383789,1.0,1.0,0.9628441333770752,0.486339807510376,"","","","","","",0.10160864889621735,39.41257858276367,0.7124608755111694,0.7819576263427734,0.793550968170166,0.33063822984695435,0.1612449437379837,1779.5804443359375,0.6935995817184448,0.6791699528694153,0.8524824976921082,0.11461710929870605,0.0796448290348053,47.578880310058594,0.8590125441551208,0.8770645260810852,0.8596333861351013,0.552987277507782,0.09991627186536789,39.75627899169922,0.6248799562454224,0.6968779563903809,0.7938877940177917,0.2914584279060364,0.07163895666599274,17570.2109375,0.7273600101470947,0.7150503993034363,0.6661289930343628,0.30981117486953735,0.09004855155944824,395.02276611328125,0.40865445137023926,0.4276452362537384,0.534092366695404,0.00386887788772583,0.10773634910583496,244.08409118652344,0.8178084492683411,0.7750257253646851,0.7313121557235718,0.35382920503616333,0.05125422775745392,250.69866943359375,1.0,0.995047390460968,0.8267858028411865,0.3992351293563843,0.11175412684679031,270.6341857910156,0.507925808429718,0.534606397151947,0.5817350149154663,0.08836919069290161,"",0.08065950125455856,0.07941170036792755,0.0813199058175087,"PRUNED"
42,0.08493384718894958,"2025-05-16 21:42:38.690870","2025-05-16 21:42:39.448577","0 days 00:00:00.757707",128,"","","","",112,32.0,192.0,"",0.0005123154681359262,1,3,0.1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10379742830991745,41.29214096069336,0.7036582827568054,0.7710000276565552,0.8190438747406006,0.4034022092819214,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08493384718894958,"","","PRUNED"
43,0.08166246861219406,"2025-05-16 21:42:39.449005","2025-05-16 21:42:42.971190","0 days 00:00:03.522185",112,112.0,"","","",128,112.0,80.0,208.0,0.0056394637580862985,2,4,0.0,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09982724487781525,37.76655197143555,0.7419900894165039,0.7273975610733032,0.793501615524292,0.31232815980911255,0.15797339379787445,1282.47900390625,0.69193035364151,0.6849521994590759,0.8561965823173523,0.10926061868667603,0.0829637348651886,48.73512268066406,0.8766089677810669,0.8728964328765869,0.8799276947975159,0.5590915083885193,0.10229791700839996,43.99406433105469,0.6381669044494629,0.6703076362609863,0.7539916634559631,0.2962343692779541,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08071556687355042,0.08166246861219406,"","PRUNED"
44,0.0822487473487854,"2025-05-16 21:42:42.971476","2025-05-16 21:42:43.878576","0 days 00:00:00.907100",144,"","","","",192,64.0,"","",0.0003650497523273815,1,2,0.1,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10628215223550797,42.00043487548828,0.7145124077796936,0.7602389454841614,0.798001766204834,0.352699339389801,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0822487473487854,"","","PRUNED"
45,0.08348704874515533,"2025-05-16 21:42:43.878883","2025-05-16 21:42:44.897390","0 days 00:00:01.018507",80,80.0,32.0,64.0,"",160,96.0,176.0,"",0.001096748256935038,4,3,0.30000000000000004,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0988626480102539,41.25242233276367,0.738477885723114,0.7970899939537048,0.79751056432724,0.40062880516052246,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08348704874515533,"","","PRUNED"
46,0.08302373439073563,"2025-05-16 21:42:44.897692","2025-05-16 21:42:45.479277","0 days 00:00:00.581585",64,256.0,"","","",96,32.0,"","",0.01409378366388143,2,2,0.0,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10583667457103729,42.992042541503906,0.7213735580444336,0.7810160517692566,0.8217970728874207,0.38798797130584717,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08302373439073563,"","","PRUNED"
47,0.08369562774896622,"2025-05-16 21:42:45.479554","2025-05-16 21:42:48.405746","0 days 00:00:02.926192",96,"","","","",64,16.0,128.0,80.0,0.0017548584632208907,1,4,0.1,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09906080365180969,40.3869514465332,0.7211286425590515,0.7564154267311096,0.7975063920021057,0.36772918701171875,0.1648758351802826,1751.749755859375,0.7447673678398132,0.6845148205757141,0.857698380947113,0.1057855486869812,0.08194480836391449,49.86457061767578,0.8668070435523987,0.872134804725647,0.8802537322044373,0.5657102465629578,0.10391166061162949,42.723880767822266,0.5959174633026123,0.7128322720527649,0.795167088508606,0.3270561695098877,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08156488835811615,0.08369562774896622,"","PRUNED"
48,0.0824032872915268,"2025-05-16 21:42:48.406055","2025-05-16 21:42:50.940626","0 days 00:00:02.534571",112,160.0,224.0,"","",112,80.0,112.0,"",0.0006707458834397624,3,3,0.2,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10008545219898224,40.1566047668457,0.7427001595497131,0.7545025944709778,0.8003414869308472,0.38401252031326294,0.17153319716453552,2026.9520263671875,0.6767438054084778,0.646007776260376,0.842978298664093,0.06053096055984497,0.08365797996520996,46.69514846801758,0.9011214971542358,0.8834658265113831,0.8780710697174072,0.5444226562976837,0.09852034598588943,46.28803634643555,0.6295602917671204,0.7064011693000793,0.7796969413757324,0.3637377619743347,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08060890436172485,0.0824032872915268,"","PRUNED"
49,0.0867970809340477,"2025-05-16 21:42:50.940974","2025-05-16 21:42:51.590786","0 days 00:00:00.649812",128,32.0,"","","",192,144.0,"","",0.0028749333514802027,2,2,0.5,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10571283102035522,38.09909439086914,0.7827863097190857,0.787702739238739,0.7979986667633057,0.2725059986114502,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0867970809340477,"","","PRUNED"
50,0.1355036199092865,"2025-05-16 21:42:51.591072","2025-05-16 21:42:52.647363","0 days 00:00:01.056291",160,144.0,80.0,"","",144,32.0,176.0,"",0.05345124862213319,3,3,0.0,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15406812727451324,47.490055084228516,0.8633618354797363,0.7017269730567932,0.6945314407348633,-0.46248841285705566,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1355036199092865,"","","PRUNED"
