"number","value","datetime_start","datetime_complete","duration","params_decoder_layer_width_0","params_decoder_layer_width_1","params_decoder_layer_width_2","params_decoder_layer_width_3","params_decoder_layer_width_4","params_encoder_layer_width_0","params_encoder_layer_width_1","params_encoder_layer_width_2","params_encoder_layer_width_3","params_encoder_layer_width_4","params_gatv2_dropout","params_gatv2_heads","params_lr","params_n_decoder_layers","params_n_encoder_layers","user_attrs_avg_mae","user_attrs_avg_mape","user_attrs_avg_ndcg10","user_attrs_avg_ndcg20","user_attrs_avg_ndcg50","user_attrs_avg_r2","user_attrs_fold10_mae","user_attrs_fold10_mape","user_attrs_fold10_ndcg10","user_attrs_fold10_ndcg20","user_attrs_fold10_ndcg50","user_attrs_fold10_r2","user_attrs_fold11_mae","user_attrs_fold11_mape","user_attrs_fold11_ndcg10","user_attrs_fold11_ndcg20","user_attrs_fold11_ndcg50","user_attrs_fold11_r2","user_attrs_fold12_mae","user_attrs_fold12_mape","user_attrs_fold12_ndcg10","user_attrs_fold12_ndcg20","user_attrs_fold12_ndcg50","user_attrs_fold12_r2","user_attrs_fold13_mae","user_attrs_fold13_mape","user_attrs_fold13_ndcg10","user_attrs_fold13_ndcg20","user_attrs_fold13_ndcg50","user_attrs_fold13_r2","user_attrs_fold14_mae","user_attrs_fold14_mape","user_attrs_fold14_ndcg10","user_attrs_fold14_ndcg20","user_attrs_fold14_ndcg50","user_attrs_fold14_r2","user_attrs_fold15_mae","user_attrs_fold15_mape","user_attrs_fold15_ndcg10","user_attrs_fold15_ndcg20","user_attrs_fold15_ndcg50","user_attrs_fold15_r2","user_attrs_fold16_mae","user_attrs_fold16_mape","user_attrs_fold16_ndcg10","user_attrs_fold16_ndcg20","user_attrs_fold16_ndcg50","user_attrs_fold16_r2","user_attrs_fold17_mae","user_attrs_fold17_mape","user_attrs_fold17_ndcg10","user_attrs_fold17_ndcg20","user_attrs_fold17_ndcg50","user_attrs_fold17_r2","user_attrs_fold1_mae","user_attrs_fold1_mape","user_attrs_fold1_ndcg10","user_attrs_fold1_ndcg20","user_attrs_fold1_ndcg50","user_attrs_fold1_r2","user_attrs_fold2_mae","user_attrs_fold2_mape","user_attrs_fold2_ndcg10","user_attrs_fold2_ndcg20","user_attrs_fold2_ndcg50","user_attrs_fold2_r2","user_attrs_fold3_mae","user_attrs_fold3_mape","user_attrs_fold3_ndcg10","user_attrs_fold3_ndcg20","user_attrs_fold3_ndcg50","user_attrs_fold3_r2","user_attrs_fold4_mae","user_attrs_fold4_mape","user_attrs_fold4_ndcg10","user_attrs_fold4_ndcg20","user_attrs_fold4_ndcg50","user_attrs_fold4_r2","user_attrs_fold5_mae","user_attrs_fold5_mape","user_attrs_fold5_ndcg10","user_attrs_fold5_ndcg20","user_attrs_fold5_ndcg50","user_attrs_fold5_r2","user_attrs_fold6_mae","user_attrs_fold6_mape","user_attrs_fold6_ndcg10","user_attrs_fold6_ndcg20","user_attrs_fold6_ndcg50","user_attrs_fold6_r2","user_attrs_fold7_mae","user_attrs_fold7_mape","user_attrs_fold7_ndcg10","user_attrs_fold7_ndcg20","user_attrs_fold7_ndcg50","user_attrs_fold7_r2","user_attrs_fold8_mae","user_attrs_fold8_mape","user_attrs_fold8_ndcg10","user_attrs_fold8_ndcg20","user_attrs_fold8_ndcg50","user_attrs_fold8_r2","user_attrs_fold9_mae","user_attrs_fold9_mape","user_attrs_fold9_ndcg10","user_attrs_fold9_ndcg20","user_attrs_fold9_ndcg50","user_attrs_fold9_r2","user_attrs_pca_components","system_attrs_completed_rung_0","system_attrs_completed_rung_1","system_attrs_completed_rung_2","state"
10,0.11921572685241699,"2025-05-16 21:35:41.771406","2025-05-16 21:35:49.249460","0 days 00:00:07.478054",112,"","","","",16,256.0,32.0,"","",0.4,13,0.006813121234318101,1,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17483727633953094,60.790000915527344,0.7489422559738159,0.7147215008735657,0.6977515816688538,-0.5953630208969116,0.21115295588970184,1554.0914306640625,0.19801928102970123,0.3736851215362549,0.585067629814148,-0.3059343099594116,0.23877109587192535,130.49217224121094,0.2010151892900467,0.3678171634674072,0.538862407207489,-1.5668795108795166,0.1510774940252304,53.952537536621094,0.6973572969436646,0.7202200889587402,0.7649207711219788,-0.3152439594268799,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11619715392589569,0.11921572685241699,"","PRUNED"
11,0.11696845293045044,"2025-05-16 21:35:49.249739","2025-05-16 21:35:50.176564","0 days 00:00:00.926825",80,16.0,48.0,256.0,240.0,112,160.0,"","","",0.5,2,0.0005752562802348215,5,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17242802679538727,60.95477294921875,0.2564184367656708,0.3013263940811157,0.5013633370399475,-0.5691730976104736,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11696845293045044,"","","PRUNED"
12,0.12366417795419693,"2025-05-16 21:35:50.176869","2025-05-16 21:35:50.987184","0 days 00:00:00.810315",48,144.0,80.0,16.0,192.0,112,208.0,"","","",0.4,1,0.00012610408656148802,5,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1822694092988968,61.055912017822266,0.626142144203186,0.6834322214126587,0.6501404047012329,-0.7589502334594727,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12366417795419693,"","","PRUNED"
13,0.14962223741938085,"2025-05-16 21:35:50.987463","2025-05-16 21:36:02.319376","0 days 00:00:11.331913",16,16.0,80.0,192.0,"",64,208.0,64.0,"","",0.5,4,0.0032206644117927586,4,3,0.14962223741938085,545.1760862013873,0.3760226623100393,0.38672693862634544,0.4178274878684212,-0.27111084320965934,0.12808281183242798,442.2037048339844,0.2619808614253998,0.3111889958381653,0.3745989501476288,-0.044629454612731934,0.11405110359191895,462.8334045410156,0.952742338180542,0.9192355871200562,0.8224694728851318,-0.028087377548217773,0.1970815360546112,256.8833923339844,0.236555278301239,0.1947326958179474,0.23726612329483032,-0.15638995170593262,0.17860636115074158,101.40287780761719,0.26731768250465393,0.2722456753253937,0.25229331851005554,-0.19638466835021973,0.15141332149505615,349.57537841796875,0.1568479984998703,0.1529587358236313,0.21066690981388092,-0.1661301851272583,0.12314344942569733,93.1456069946289,0.164659321308136,0.1761857271194458,0.22372451424598694,-0.24644291400909424,0.2524484097957611,156.14236450195312,0.22786690294742584,0.23728716373443604,0.2761061489582062,-0.547099232673645,0.11024313420057297,186.42832946777344,0.2626759707927704,0.24917182326316833,0.27441129088401794,-0.03542625904083252,0.1919027864933014,71.11204528808594,0.7183139324188232,0.6821953058242798,0.6640967130661011,-0.7620096206665039,0.21272794902324677,2000.687255859375,0.35875049233436584,0.41390305757522583,0.6436711549758911,-0.2256690263748169,0.1885005682706833,86.90721130371094,0.7985216975212097,0.7611917853355408,0.7928979396820068,-0.9279438257217407,0.1357506960630417,52.338321685791016,0.2182382047176361,0.21097049117088318,0.32194212079048157,-0.25457048416137695,0.09164559096097946,3443.654296875,0.5297194719314575,0.5671517848968506,0.5484171509742737,-0.29682648181915283,0.1048613116145134,200.7637481689453,0.2687656283378601,0.35438284277915955,0.4615124762058258,-0.3993051052093506,0.1521904319524765,390.6033020019531,0.43763381242752075,0.4446360766887665,0.4541054368019104,-0.06140637397766113,0.08022309839725494,830.4494018554688,0.31532853841781616,0.3997451066970825,0.24411535263061523,-0.020245075225830078,0.13070547580718994,142.86282348632812,0.21646712720394135,0.22717510163784027,0.30077221989631653,-0.24031829833984375,10.0,0.11442816257476807,0.11540400981903076,0.11569150537252426,"COMPLETE"
14,0.11577518284320831,"2025-05-16 21:36:02.319876","2025-05-16 21:36:13.180151","0 days 00:00:10.860275",96,16.0,16.0,208.0,"",48,208.0,64.0,"","",0.4,4,0.0023923042525684484,4,3,"","","","","","",0.15404851734638214,760.7335815429688,0.2944968342781067,0.31428590416908264,0.3728265166282654,-0.0009919404983520508,0.11833616346120834,1047.2789306640625,0.9439924955368042,0.8128830790519714,0.8263893127441406,-0.010785698890686035,0.19763685762882233,265.6538391113281,0.10623135417699814,0.12340433150529861,0.22204089164733887,-0.1447075605392456,0.1861078441143036,62.73012924194336,0.2780594825744629,0.33356085419654846,0.35589760541915894,-0.4626704454421997,0.12074366956949234,226.15554809570312,0.11408688127994537,0.10624529421329498,0.17217864096164703,-0.017551183700561523,0.12395938485860825,114.44973754882812,0.15966127812862396,0.14944399893283844,0.1680385172367096,-0.2148371934890747,0.23782877624034882,188.99179077148438,0.3604571223258972,0.3889406621456146,0.4721938967704773,-0.3240222930908203,"","","","","","",0.16888198256492615,58.978431701660156,0.3674233853816986,0.415323942899704,0.5622097253799438,-0.5340721607208252,0.21071796119213104,2323.274658203125,0.5713626146316528,0.6271780729293823,0.7715613842010498,-0.17319416999816895,0.19825853407382965,94.7558364868164,0.8437974452972412,0.8263795971870422,0.8321357369422913,-1.0698387622833252,0.13648919761180878,63.48714828491211,0.2671927809715271,0.25801050662994385,0.34270671010017395,-0.18645262718200684,0.08806857466697693,6471.12060546875,0.6213558316230774,0.5482515096664429,0.49920669198036194,-0.22994041442871094,0.1130579486489296,92.8248291015625,0.26271313428878784,0.2522958517074585,0.39060261845588684,-0.5649937391281128,0.16149546205997467,541.3143920898438,0.3103543817996979,0.3353899419307709,0.3749784529209137,0.004124939441680908,0.10090017318725586,1432.0306396484375,0.46219807863235474,0.4543345272541046,0.30967363715171814,-0.014950752258300781,0.14068378508090973,589.0806274414062,0.35013461112976074,0.2909789979457855,0.37485837936401367,-0.005557894706726074,"",0.11438319832086563,0.1146535724401474,0.11577518284320831,"PRUNED"
15,0.11657658964395523,"2025-05-16 21:36:13.180481","2025-05-16 21:36:20.330612","0 days 00:00:07.150131",16,112.0,64.0,160.0,"",64,256.0,96.0,"","",0.5,8,0.0070724181677734805,4,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16930077970027924,56.85617446899414,0.53517746925354,0.5907198786735535,0.6087697744369507,-0.6083507537841797,0.20917147397994995,1955.314697265625,0.25260376930236816,0.34061089158058167,0.6248802542686462,-0.2476818561553955,0.21862660348415375,112.9918441772461,0.5012435913085938,0.5718106627464294,0.6141157746315002,-1.2856323719024658,0.16582967340946198,55.524288177490234,0.14052796363830566,0.1728532761335373,0.4216603934764862,-0.565838098526001,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11434265971183777,0.11657658964395523,"","PRUNED"
16,0.1308596134185791,"2025-05-16 21:36:20.330942","2025-05-16 21:36:28.026823","0 days 00:00:07.695881",80,176.0,128.0,"","",112,176.0,96.0,"","",0.30000000000000004,9,0.014373259589583387,3,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17970362305641174,66.59916687011719,0.7176194190979004,0.7031769752502441,0.7327563166618347,-0.5515763759613037,0.23671750724315643,2227.99462890625,0.27932217717170715,0.3679031431674957,0.6539130806922913,-0.5397953987121582,0.1972159743309021,94.11767578125,0.8204355835914612,0.8079866170883179,0.7943974733352661,-1.0507230758666992,0.15229883790016174,106.8796615600586,0.6675423979759216,0.7235422730445862,0.7098703980445862,-0.010899662971496582,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1137392520904541,0.1308596134185791,"","PRUNED"
17,0.11594507098197937,"2025-05-16 21:36:28.027133","2025-05-16 21:36:31.237412","0 days 00:00:03.210279",48,"","","","",16,128.0,16.0,128.0,"",0.4,14,0.002760198398952069,1,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1522558629512787,46.369178771972656,0.2903607487678528,0.3058924674987793,0.5362629294395447,-0.49324357509613037,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11594507098197937,"","","PRUNED"
18,0.11584887653589249,"2025-05-16 21:36:31.237716","2025-05-16 21:36:42.638226","0 days 00:00:11.400510",144,256.0,48.0,160.0,"",80,224.0,"","","",0.2,4,0.0007175907561703528,4,2,"","","","","","",0.13843010365962982,585.89599609375,0.28052961826324463,0.2658959925174713,0.31601423025131226,0.0030719637870788574,0.1373112052679062,2066.72607421875,0.9513977766036987,0.8815874457359314,0.8258614540100098,0.07089817523956299,0.19690535962581635,231.03732299804688,0.23615910112857819,0.23391030728816986,0.23270457983016968,-0.20565664768218994,0.18493153154850006,61.702789306640625,0.321098655462265,0.3339225947856903,0.32623162865638733,-0.44772446155548096,0.10948780924081802,136.1090087890625,0.7474186420440674,0.7071758508682251,0.6177008748054504,-0.006095409393310547,0.12229651212692261,79.31602478027344,0.274305135011673,0.24773108959197998,0.24695047736167908,-0.28075361251831055,0.23733483254909515,180.79678344726562,0.2915462851524353,0.439951092004776,0.3051433563232422,-0.31620121002197266,"","","","","","",0.1553531140089035,68.36160278320312,0.36538568139076233,0.34885671734809875,0.44146713614463806,-0.13918077945709229,0.20943762362003326,2003.68798828125,0.21910446882247925,0.33267730474472046,0.5922777652740479,-0.20224475860595703,0.19508308172225952,92.95860290527344,0.7985216975212097,0.7624884843826294,0.7928564548492432,-1.0021355152130127,0.13078925013542175,58.67131805419922,0.7898663878440857,0.7183615565299988,0.7422847151756287,-0.027240991592407227,0.08551142364740372,4124.8515625,0.6337915658950806,0.5571897625923157,0.49428197741508484,-0.11703729629516602,0.11140402406454086,102.2867431640625,0.2972313463687897,0.29281437397003174,0.2704246938228607,-0.5360120534896851,0.14544664323329926,293.36834716796875,0.48692166805267334,0.5090774893760681,0.45430803298950195,-0.06072795391082764,0.08433454483747482,977.9588012695312,0.23289312422275543,0.24120335280895233,0.18953265249729156,-0.0036925077438354492,0.12202201783657074,178.4264373779297,0.7219157814979553,0.6841509938240051,0.644388735294342,-0.04635739326477051,"",0.11351025104522705,0.11385273188352585,0.11584887653589249,"PRUNED"
19,0.11607765406370163,"2025-05-16 21:36:42.638551","2025-05-16 21:36:45.251666","0 days 00:00:02.613115",208,48.0,"","","",48,192.0,112.0,"","",0.5,8,0.0014341443407077416,2,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.2047855257987976,77.13117218017578,0.7561253309249878,0.6888376474380493,0.6815128922462463,-0.9204908609390259,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11607765406370163,"","","PRUNED"
20,0.11979611217975616,"2025-05-16 21:36:45.251962","2025-05-16 21:36:50.276293","0 days 00:00:05.024331",64,112.0,208.0,224.0,"",128,128.0,64.0,32.0,"",0.30000000000000004,16,0.015802699612601712,4,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.19693079590797424,70.8267822265625,0.3573644757270813,0.34352317452430725,0.5428814888000488,-0.8900556564331055,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11979611217975616,"","","PRUNED"
21,0.1266966462135315,"2025-05-16 21:36:50.276586","2025-05-16 21:36:50.811955","0 days 00:00:00.535369",16,48.0,96.0,16.0,16.0,96,"","","","",0.5,3,0.0005874053769912525,5,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1253218948841095,49.70376205444336,0.8220481276512146,0.697177529335022,0.6854361891746521,0.04759114980697632,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1266966462135315,"","","PRUNED"
22,0.11494775861501694,"2025-05-16 21:36:50.812238","2025-05-16 21:36:51.542417","0 days 00:00:00.730179",48,32.0,96.0,96.0,112.0,144,240.0,"","","",0.5,1,0.0003349600466216665,5,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.20804311335086823,77.56745147705078,0.5581215620040894,0.6227136850357056,0.6292394399642944,-0.999967098236084,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11494775861501694,"","","PRUNED"
23,0.14495444385444417,"2025-05-16 21:36:51.542695","2025-05-16 21:36:56.984110","0 days 00:00:05.441415",32,64.0,64.0,128.0,256.0,144,"","","","",0.4,3,0.004116439984814647,5,1,0.14495444385444417,1111.7659674251781,0.45208612303523454,0.44453352996531653,0.5075069258318228,-0.14904048863579245,0.13274309039115906,587.0134887695312,0.7216904163360596,0.5961767435073853,0.6098803877830505,0.11221045255661011,0.12455248087644577,1694.0732421875,0.6603490710258484,0.7491660118103027,0.7132130265235901,0.2060915231704712,0.17784592509269714,255.6741943359375,0.9977991580963135,0.8587092757225037,0.7497327327728271,0.18057328462600708,0.17478018999099731,60.389984130859375,0.4064841568470001,0.4056311845779419,0.3947634994983673,-0.27856504917144775,0.11482545733451843,181.0805206298828,0.12949638068675995,0.12143472582101822,0.1413857340812683,-0.045461416244506836,0.11996656656265259,116.25849151611328,0.47338634729385376,0.4196605980396271,0.41757386922836304,-0.0523524284362793,0.22800379991531372,137.5429229736328,0.900686502456665,0.8340579271316528,0.8045850992202759,-0.2583451271057129,0.09799159318208694,83.54605102539062,0.8701850175857544,0.7226203680038452,0.7207152843475342,0.06529104709625244,0.16449898481369019,57.17650604248047,0.24633122980594635,0.24807019531726837,0.43709537386894226,-0.529731273651123,0.2162514179944992,2309.485595703125,0.10619526356458664,0.21777686476707458,0.5409573912620544,-0.27061522006988525,0.1553431898355484,61.62165832519531,0.6680266857147217,0.6929868459701538,0.7194935083389282,-0.5738987922668457,0.17981597781181335,135.618896484375,0.2555580735206604,0.2677510380744934,0.42043712735176086,-0.2164381742477417,0.08283938467502594,11375.9775390625,0.6218464374542236,0.5805150866508484,0.6156473755836487,-0.06661093235015869,0.10461097955703735,194.9552001953125,0.25329187512397766,0.3429272770881653,0.39072126150131226,-0.3359948396682739,0.14801079034805298,265.2392883300781,0.12563128769397736,0.21695725619792938,0.3935977816581726,-0.0981595516204834,0.09628906846046448,1293.9254150390625,0.08416850864887238,0.07828390598297119,0.08738135546445847,0.03764903545379639,0.14585664868354797,90.44245147705078,0.16433767974376678,0.2043447047472,0.4704369306564331,-0.4093308448791504,10.0,0.11359304934740067,0.11222068220376968,0.11071531474590302,"COMPLETE"
24,0.11651958525180817,"2025-05-16 21:36:56.984585","2025-05-16 21:37:00.243641","0 days 00:00:03.259056",16,80.0,48.0,144.0,"",48,96.0,64.0,"","",0.4,6,0.004880936449720232,4,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1494804471731186,50.6793327331543,0.6993468999862671,0.6954368948936462,0.6533838510513306,-0.31712162494659424,0.2117990255355835,2457.340087890625,0.4448998272418976,0.5628495216369629,0.7046814560890198,-0.09241175651550293,0.20179197192192078,98.39864349365234,0.7939360737800598,0.7606054544448853,0.7711805701255798,-1.0801184177398682,0.12505429983139038,49.54262924194336,0.5704004764556885,0.6266571283340454,0.7041131854057312,-0.07134461402893066,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11391692608594894,0.11651958525180817,"","PRUNED"
25,0.11495796591043472,"2025-05-16 21:37:00.243966","2025-05-16 21:37:03.316677","0 days 00:00:03.072711",80,64.0,32.0,192.0,144.0,80,192.0,"","","",0.4,4,0.0014998383815625527,5,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16886340081691742,64.3708267211914,0.4676578938961029,0.46292781829833984,0.565894365310669,-0.42027926445007324,0.1992875039577484,1367.5509033203125,0.42968815565109253,0.5292516946792603,0.7104080319404602,-0.19292306900024414,0.1858202964067459,85.18330383300781,0.8757515549659729,0.7781312465667725,0.832414448261261,-0.895344614982605,0.1506444364786148,100.03504943847656,0.5984195470809937,0.6092100739479065,0.6825041174888611,0.15479415655136108,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11287494003772736,0.11495796591043472,"","PRUNED"
26,0.11371653527021408,"2025-05-16 21:37:03.316967","2025-05-16 21:37:10.125313","0 days 00:00:06.808346",32,112.0,64.0,"","",128,"","","","",0.30000000000000004,6,0.004345917630250749,3,1,"","","","","","",0.12538202106952667,367.3006896972656,0.1828792840242386,0.3335283100605011,0.44394153356552124,0.013986706733703613,0.11590401083230972,1108.0462646484375,0.5368751287460327,0.5303755402565002,0.6359355449676514,0.09837716817855835,0.19926738739013672,271.6235046386719,0.23578965663909912,0.28558778762817383,0.23872506618499756,-0.1587693691253662,0.1877877116203308,64.61357879638672,0.27865004539489746,0.24223217368125916,0.26181870698928833,-0.49186229705810547,0.11541743576526642,188.55223083496094,0.6142838001251221,0.4881766438484192,0.44210344552993774,-0.03132748603820801,0.11514660716056824,98.00996398925781,0.5037308931350708,0.4931756854057312,0.5083919167518616,-0.060501933097839355,0.2361912578344345,156.98178100585938,0.6959708333015442,0.6399118900299072,0.6898003220558167,-0.3332209587097168,"","","","","","",0.15894635021686554,67.71775817871094,0.3551795780658722,0.45488134026527405,0.5867278575897217,-0.21295738220214844,0.2090691477060318,1683.096923828125,0.32275843620300293,0.5241358876228333,0.6886885166168213,-0.2522832155227661,0.16765062510967255,70.60804748535156,0.4197331964969635,0.4171973168849945,0.5416960716247559,-0.7259511947631836,0.13696643710136414,64.42363739013672,0.803471565246582,0.7192672491073608,0.7102388143539429,0.009304463863372803,0.08138026297092438,20445.552734375,0.665957510471344,0.6053817868232727,0.5614710450172424,0.1619747281074524,0.10762439668178558,250.8323974609375,0.25402015447616577,0.22053362429141998,0.27815020084381104,-0.4024221897125244,0.14668382704257965,190.18031311035156,0.4854942858219147,0.393800288438797,0.5057575106620789,-0.18709850311279297,0.0876741036772728,1015.9322509765625,0.17099513113498688,0.12370117008686066,0.09820885956287384,-0.008463263511657715,0.12456481158733368,262.3641357421875,0.19283603131771088,0.19551317393779755,0.3031376600265503,-0.09447872638702393,"",0.11389761418104172,0.11188381910324097,0.11371653527021408,"PRUNED"
27,0.12672202289104462,"2025-05-16 21:37:10.125625","2025-05-16 21:37:12.609947","0 days 00:00:02.484322",64,16.0,144.0,"","",96,256.0,128.0,176.0,256.0,0.2,3,0.01769438281544819,3,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.18810608983039856,64.16911315917969,0.3535335659980774,0.33929643034935,0.3876831829547882,-0.8310326337814331,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12672202289104462,"","","PRUNED"
28,0.11397469788789749,"2025-05-16 21:37:12.610235","2025-05-16 21:37:30.131508","0 days 00:00:17.521273",112,128.0,80.0,112.0,"",64,160.0,"","","",0.4,10,0.002646394857885398,4,2,"","","","","","",0.1333976835012436,572.9970703125,0.19937047362327576,0.32988449931144714,0.49193570017814636,0.024366915225982666,0.11138661950826645,1199.7791748046875,0.9513977766036987,0.8832796216011047,0.8245622515678406,0.19189238548278809,0.19730085134506226,218.34420776367188,0.29914844036102295,0.31714436411857605,0.25558963418006897,-0.23707306385040283,0.19633550941944122,61.198307037353516,0.2536819577217102,0.2665659785270691,0.28897178173065186,-0.5971295833587646,0.11698249727487564,210.62969970703125,0.6812095642089844,0.4878602921962738,0.4662556052207947,0.020564496517181396,0.12306860089302063,83.66950988769531,0.2653292715549469,0.23829476535320282,0.2379842847585678,-0.2892500162124634,0.23857639729976654,178.18264770507812,0.0939212217926979,0.0814816802740097,0.15139952301979065,-0.338101863861084,"","","","","","",0.16663192212581635,59.66083526611328,0.626142144203186,0.6788935661315918,0.6518682241439819,-0.4405331611633301,0.21447673439979553,2954.902099609375,0.4060260057449341,0.4484814405441284,0.7184557914733887,-0.11923050880432129,0.20119793713092804,97.29631805419922,0.7112699747085571,0.6655661463737488,0.7078595161437988,-1.09307861328125,0.11322153359651566,65.28728485107422,0.8665059804916382,0.7622310519218445,0.7893138527870178,0.35219722986221313,0.0899563729763031,4176.1533203125,0.6402450203895569,0.5833807587623596,0.5222960710525513,-0.26439690589904785,0.11727246642112732,125.22453308105469,0.2972313463687897,0.2664054036140442,0.31753358244895935,-0.6046355962753296,0.1417410969734192,228.66690063476562,0.5297026038169861,0.5009157657623291,0.47672390937805176,-0.0826495885848999,0.09927455335855484,1398.2174072265625,0.17421729862689972,0.19320279359817505,0.19241498410701752,0.010592401027679443,0.12234374135732651,272.53399658203125,0.31247758865356445,0.47839415073394775,0.599267840385437,0.043007612228393555,"",0.11319348216056824,0.11160274595022202,0.11397469788789749,"PRUNED"
29,0.12921962141990662,"2025-05-16 21:37:30.131825","2025-05-16 21:37:35.511721","0 days 00:00:05.379896",32,32.0,128.0,"","",144,224.0,32.0,80.0,"",0.4,13,0.009950769237570968,3,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1879819929599762,64.08831787109375,0.31026893854141235,0.45452645421028137,0.45455649495124817,-0.8293881416320801,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12921962141990662,"","","PRUNED"
30,0.11790643632411957,"2025-05-16 21:37:35.512021","2025-05-16 21:37:37.597775","0 days 00:00:02.085754",208,64.0,64.0,192.0,80.0,32,192.0,80.0,"","",0.5,7,0.027764912404787772,5,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.19218309223651886,72.35324096679688,0.38113585114479065,0.49673229455947876,0.6313544511795044,-0.7342804670333862,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11790643632411957,"","","PRUNED"
31,0.1144174188375473,"2025-05-16 21:37:37.598063","2025-05-16 21:37:38.223226","0 days 00:00:00.625163",32,64.0,96.0,48.0,256.0,160,"","","","",0.5,2,0.000423338561299426,5,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1864762157201767,70.20109558105469,0.6842116713523865,0.7051261067390442,0.6761928796768188,-0.6703464984893799,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1144174188375473,"","","PRUNED"
32,0.11596383899450302,"2025-05-16 21:37:38.223496","2025-05-16 21:37:39.766375","0 days 00:00:01.542879",48,96.0,80.0,128.0,208.0,160,"","","","",0.5,2,0.0018533019566409597,5,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17462602257728577,76.6541519165039,0.22391079366207123,0.2664746046066284,0.3651978373527527,-0.4015856981277466,0.21050569415092468,1972.1961669921875,0.6364734172821045,0.6590684652328491,0.8271685838699341,-0.2079845666885376,0.19848252832889557,94.67192840576172,0.7045446038246155,0.6152567863464355,0.6668636798858643,-1.0683202743530273,0.14714881777763367,64.08604431152344,0.18666787445545197,0.26324477791786194,0.5360197424888611,-0.2451763153076172,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11093992739915848,0.11596383899450302,"","PRUNED"
