"number","value","datetime_start","datetime_complete","duration","params_decoder_layer_width_0","params_decoder_layer_width_1","params_decoder_layer_width_2","params_decoder_layer_width_3","params_decoder_layer_width_4","params_lr","params_n_decoder_layers","user_attrs_avg_mae","user_attrs_avg_mape","user_attrs_avg_ndcg10","user_attrs_avg_ndcg20","user_attrs_avg_ndcg50","user_attrs_avg_r2","user_attrs_fold10_mae","user_attrs_fold10_mape","user_attrs_fold10_ndcg10","user_attrs_fold10_ndcg20","user_attrs_fold10_ndcg50","user_attrs_fold10_r2","user_attrs_fold11_mae","user_attrs_fold11_mape","user_attrs_fold11_ndcg10","user_attrs_fold11_ndcg20","user_attrs_fold11_ndcg50","user_attrs_fold11_r2","user_attrs_fold12_mae","user_attrs_fold12_mape","user_attrs_fold12_ndcg10","user_attrs_fold12_ndcg20","user_attrs_fold12_ndcg50","user_attrs_fold12_r2","user_attrs_fold13_mae","user_attrs_fold13_mape","user_attrs_fold13_ndcg10","user_attrs_fold13_ndcg20","user_attrs_fold13_ndcg50","user_attrs_fold13_r2","user_attrs_fold14_mae","user_attrs_fold14_mape","user_attrs_fold14_ndcg10","user_attrs_fold14_ndcg20","user_attrs_fold14_ndcg50","user_attrs_fold14_r2","user_attrs_fold15_mae","user_attrs_fold15_mape","user_attrs_fold15_ndcg10","user_attrs_fold15_ndcg20","user_attrs_fold15_ndcg50","user_attrs_fold15_r2","user_attrs_fold16_mae","user_attrs_fold16_mape","user_attrs_fold16_ndcg10","user_attrs_fold16_ndcg20","user_attrs_fold16_ndcg50","user_attrs_fold16_r2","user_attrs_fold17_mae","user_attrs_fold17_mape","user_attrs_fold17_ndcg10","user_attrs_fold17_ndcg20","user_attrs_fold17_ndcg50","user_attrs_fold17_r2","user_attrs_fold1_mae","user_attrs_fold1_mape","user_attrs_fold1_ndcg10","user_attrs_fold1_ndcg20","user_attrs_fold1_ndcg50","user_attrs_fold1_r2","user_attrs_fold2_mae","user_attrs_fold2_mape","user_attrs_fold2_ndcg10","user_attrs_fold2_ndcg20","user_attrs_fold2_ndcg50","user_attrs_fold2_r2","user_attrs_fold3_mae","user_attrs_fold3_mape","user_attrs_fold3_ndcg10","user_attrs_fold3_ndcg20","user_attrs_fold3_ndcg50","user_attrs_fold3_r2","user_attrs_fold4_mae","user_attrs_fold4_mape","user_attrs_fold4_ndcg10","user_attrs_fold4_ndcg20","user_attrs_fold4_ndcg50","user_attrs_fold4_r2","user_attrs_fold5_mae","user_attrs_fold5_mape","user_attrs_fold5_ndcg10","user_attrs_fold5_ndcg20","user_attrs_fold5_ndcg50","user_attrs_fold5_r2","user_attrs_fold6_mae","user_attrs_fold6_mape","user_attrs_fold6_ndcg10","user_attrs_fold6_ndcg20","user_attrs_fold6_ndcg50","user_attrs_fold6_r2","user_attrs_fold7_mae","user_attrs_fold7_mape","user_attrs_fold7_ndcg10","user_attrs_fold7_ndcg20","user_attrs_fold7_ndcg50","user_attrs_fold7_r2","user_attrs_fold8_mae","user_attrs_fold8_mape","user_attrs_fold8_ndcg10","user_attrs_fold8_ndcg20","user_attrs_fold8_ndcg50","user_attrs_fold8_r2","user_attrs_fold9_mae","user_attrs_fold9_mape","user_attrs_fold9_ndcg10","user_attrs_fold9_ndcg20","user_attrs_fold9_ndcg50","user_attrs_fold9_r2","user_attrs_pca_components","system_attrs_completed_rung_0","system_attrs_completed_rung_1","system_attrs_completed_rung_2","state"
10,0.11310487985610962,"2025-05-16 21:46:05.268757","2025-05-16 21:46:05.960530","0 days 00:00:00.691773",112,144.0,64.0,256.0,"",0.0008743223845694216,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16629764437675476,63.482730865478516,0.6668410897254944,0.6576639413833618,0.704960286617279,-0.3382006883621216,0.21616925299167633,2200.070068359375,0.44724056124687195,0.5939797163009644,0.7684579491615295,-0.2488539218902588,0.1377549171447754,61.80857467651367,0.3158189356327057,0.42790651321411133,0.4852719008922577,-0.38880860805511475,0.14876091480255127,67.49993133544922,0.6227973103523254,0.6056793332099915,0.6258059144020081,-0.05808687210083008,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1078157126903534,0.11310487985610962,"","PRUNED"
11,0.11383543163537979,"2025-05-16 21:46:05.960778","2025-05-16 21:46:06.219283","0 days 00:00:00.258505",16,128.0,64.0,176.0,"",0.0010261672725724092,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16998229920864105,64.37850952148438,0.4808700382709503,0.5861929655075073,0.6449568271636963,-0.373337984085083,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11383543163537979,"","","PRUNED"
12,0.12918682396411896,"2025-05-16 21:46:06.219537","2025-05-16 21:46:06.504847","0 days 00:00:00.285310",80,128.0,32.0,64.0,256.0,0.07495047339369108,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1869664490222931,63.42835998535156,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.820451021194458,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12918682396411896,"","","PRUNED"
13,0.11237218976020813,"2025-05-16 21:46:06.505092","2025-05-16 21:46:06.770544","0 days 00:00:00.265452",160,256.0,128.0,"","",0.0012701250083753314,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14996269345283508,57.47444534301758,0.5427932739257812,0.555286169052124,0.6298862099647522,-0.18231570720672607,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11237218976020813,"","","PRUNED"
14,0.10904579609632492,"2025-05-16 21:46:06.770774","2025-05-16 21:46:07.036881","0 days 00:00:00.266107",64,160.0,256.0,"","",0.006597024065395389,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16483880579471588,60.69975662231445,0.4461379945278168,0.5843256115913391,0.6938287615776062,-0.3765733242034912,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10904579609632492,"","","PRUNED"
15,0.11525917798280716,"2025-05-16 21:46:07.037139","2025-05-16 21:46:07.324766","0 days 00:00:00.287627",160,96.0,128.0,208.0,"",0.000408391221446245,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16572102904319763,56.99706268310547,0.6158649325370789,0.6253953576087952,0.6080251336097717,-0.4772266149520874,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11525917798280716,"","","PRUNED"
16,0.11639965325593948,"2025-05-16 21:46:07.325006","2025-05-16 21:46:07.591396","0 days 00:00:00.266390",96,96.0,16.0,16.0,16.0,0.0018795812307119608,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16753044724464417,57.45528793334961,0.5953477621078491,0.6425328850746155,0.6206158399581909,-0.5297632217407227,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11639965325593948,"","","PRUNED"
17,0.12758885324001312,"2025-05-16 21:46:07.591646","2025-05-16 21:46:07.766676","0 days 00:00:00.175030",48,"","","","",0.0002949659611263653,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16036447882652283,53.49699401855469,0.18320560455322266,0.29624712467193604,0.40663760900497437,-0.508095383644104,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12758885324001312,"","","PRUNED"
18,0.10871562361717224,"2025-05-16 21:46:07.766905","2025-05-16 21:46:08.061978","0 days 00:00:00.295073",160,176.0,192.0,112.0,"",0.008747218095594814,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15180477499961853,59.09771728515625,0.5510814189910889,0.6400498151779175,0.6946764588356018,-0.1666698455810547,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10871562361717224,"","","PRUNED"
19,0.13088303804397583,"2025-05-16 21:46:08.062223","2025-05-16 21:46:08.728560","0 days 00:00:00.666337",224,256.0,96.0,"","",0.028452008492847288,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16095465421676636,56.89775848388672,0.5424624681472778,0.640408992767334,0.5780541300773621,-0.40845346450805664,0.2073666900396347,1760.8065185546875,0.4722161293029785,0.5757706165313721,0.7554156184196472,-0.2632277011871338,0.13704060018062592,59.76950454711914,0.7292261123657227,0.5029165148735046,0.6102913022041321,-0.3530043363571167,0.16636459529399872,91.94009399414062,0.36987370252609253,0.3360435664653778,0.5169357061386108,-0.4202580451965332,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10277190804481506,0.13088303804397583,"","PRUNED"
20,0.14877024380599752,"2025-05-16 21:46:08.728813","2025-05-16 21:46:11.319091","0 days 00:00:02.590278",128,224.0,224.0,208.0,"",0.0020643345928040386,4,0.14877024380599752,4152.468240401324,0.3094960053944412,0.33296659117674127,0.39760225397699017,-0.15215986265855677,0.13658615946769714,623.2781982421875,0.6429925560951233,0.5643545389175415,0.511188268661499,0.03515118360519409,0.11726569384336472,1307.07275390625,0.5896174311637878,0.5253764986991882,0.6844977736473083,0.2359418272972107,0.20300693809986115,298.6600341796875,0.15317292511463165,0.22392797470092773,0.19069188833236694,-0.1324831247329712,0.1844967007637024,95.26508331298828,0.14247559010982513,0.18225088715553284,0.17050126194953918,-0.28848445415496826,0.14112602174282074,291.8413391113281,0.35382938385009766,0.3349689245223999,0.3336350619792938,-0.12799179553985596,0.12151212990283966,97.53275299072266,0.24665461480617523,0.23415328562259674,0.270635724067688,-0.19719886779785156,0.2287900745868683,173.64810180664062,0.4466274678707123,0.5012194514274597,0.43728044629096985,-0.20963764190673828,0.10725466907024384,179.65216064453125,0.27890560030937195,0.254203736782074,0.31135040521621704,-0.01568889617919922,0.15340694785118103,60.47794723510742,0.5632672309875488,0.6043006777763367,0.5898281931877136,-0.19029557704925537,0.23392651975154877,3553.71826171875,0.36854124069213867,0.40065133571624756,0.6842551827430725,-0.34712791442871094,0.145667165517807,72.15377807617188,0.2664693593978882,0.3264712989330292,0.437491774559021,-0.4613168239593506,0.13686953485012054,65.87522888183594,0.48061883449554443,0.6086841225624084,0.6493062376976013,0.04806405305862427,0.1228514164686203,61476.609375,0.04187346622347832,0.04962660372257233,0.15637433528900146,-0.20545172691345215,0.10422569513320923,458.1000671386719,0.2135026454925537,0.26470690965652466,0.3512575030326843,-0.2838982343673706,0.13887450098991394,115.53963470458984,0.3116079568862915,0.42152971029281616,0.5446576476097107,-0.04241633415222168,0.11872633546590805,1455.47802734375,0.013639776967465878,0.023842761293053627,0.033006444573402405,-0.31447577476501465,0.13450764119625092,267.0573425292969,0.14763601124286652,0.1401633322238922,0.4032801687717438,-0.08940756320953369,10.0,0.10211331397294998,0.10403747856616974,0.10703406482934952,"COMPLETE"
21,0.10855744779109955,"2025-05-16 21:46:11.319505","2025-05-16 21:46:14.021316","0 days 00:00:02.701811",144,224.0,224.0,224.0,"",0.002207692611391923,4,"","","","","","",0.13298718631267548,459.5946350097656,0.21803300082683563,0.1944740265607834,0.4336039125919342,-0.031655192375183105,0.1070203110575676,1056.226318359375,0.5076138973236084,0.6878015398979187,0.7184281945228577,0.3837556838989258,0.20340703427791595,297.4264221191406,0.18899588286876678,0.13099436461925507,0.13760539889335632,-0.14583492279052734,0.19462348520755768,84.44832611083984,0.09768860787153244,0.17032137513160706,0.1689235419034958,-0.4606579542160034,0.12234872579574585,213.03707885742188,0.328721284866333,0.35958123207092285,0.3344651162624359,-0.03936922550201416,0.12494298070669174,116.701416015625,0.2223432958126068,0.22593817114830017,0.2990686297416687,-0.17159783840179443,0.22806060314178467,182.49147033691406,0.19868619740009308,0.37109440565109253,0.3270616829395294,-0.1976313591003418,"","","","","","",0.15056170523166656,63.45815658569336,0.5504657030105591,0.5709264874458313,0.6453078985214233,-0.10714900493621826,0.22574691474437714,2363.826904296875,0.4654780626296997,0.566201388835907,0.744472324848175,-0.3780115842819214,0.15689149498939514,74.93425750732422,0.30089619755744934,0.37800490856170654,0.4775133430957794,-0.5684682130813599,0.1418357789516449,76.96524047851562,0.4850001335144043,0.5129849314689636,0.5976316332817078,-0.06816482543945312,0.10049688071012497,49470.41796875,0.16245365142822266,0.21042925119400024,0.3789483606815338,-0.007420539855957031,0.10521364957094193,449.0686950683594,0.27169427275657654,0.31099051237106323,0.33933451771736145,-0.2733292579650879,0.14671947062015533,149.5241241455078,0.25425994396209717,0.2826956510543823,0.4953297972679138,-0.09294795989990234,0.10758165270090103,1430.2366943359375,0.01147666946053505,0.025357192382216454,0.03841950371861458,-0.10397124290466309,0.13649149239063263,327.9931945800781,0.28853216767311096,0.32182577252388,0.38958069682121277,-0.0450282096862793,"",0.09909441322088242,0.10142616182565689,0.10855744779109955,"PRUNED"
