"number","value","datetime_start","datetime_complete","duration","params_decoder_layer_width_0","params_decoder_layer_width_1","params_decoder_layer_width_2","params_decoder_layer_width_3","params_decoder_layer_width_4","params_encoder_layer_width_0","params_encoder_layer_width_1","params_encoder_layer_width_2","params_encoder_layer_width_3","params_lr","params_n_decoder_layers","params_n_encoder_layers","params_transformer_dropout","params_transformer_heads","user_attrs_avg_mae","user_attrs_avg_mape","user_attrs_avg_ndcg10","user_attrs_avg_ndcg20","user_attrs_avg_ndcg50","user_attrs_avg_r2","user_attrs_fold10_mae","user_attrs_fold10_mape","user_attrs_fold10_ndcg10","user_attrs_fold10_ndcg20","user_attrs_fold10_ndcg50","user_attrs_fold10_r2","user_attrs_fold11_mae","user_attrs_fold11_mape","user_attrs_fold11_ndcg10","user_attrs_fold11_ndcg20","user_attrs_fold11_ndcg50","user_attrs_fold11_r2","user_attrs_fold12_mae","user_attrs_fold12_mape","user_attrs_fold12_ndcg10","user_attrs_fold12_ndcg20","user_attrs_fold12_ndcg50","user_attrs_fold12_r2","user_attrs_fold13_mae","user_attrs_fold13_mape","user_attrs_fold13_ndcg10","user_attrs_fold13_ndcg20","user_attrs_fold13_ndcg50","user_attrs_fold13_r2","user_attrs_fold14_mae","user_attrs_fold14_mape","user_attrs_fold14_ndcg10","user_attrs_fold14_ndcg20","user_attrs_fold14_ndcg50","user_attrs_fold14_r2","user_attrs_fold15_mae","user_attrs_fold15_mape","user_attrs_fold15_ndcg10","user_attrs_fold15_ndcg20","user_attrs_fold15_ndcg50","user_attrs_fold15_r2","user_attrs_fold16_mae","user_attrs_fold16_mape","user_attrs_fold16_ndcg10","user_attrs_fold16_ndcg20","user_attrs_fold16_ndcg50","user_attrs_fold16_r2","user_attrs_fold17_mae","user_attrs_fold17_mape","user_attrs_fold17_ndcg10","user_attrs_fold17_ndcg20","user_attrs_fold17_ndcg50","user_attrs_fold17_r2","user_attrs_fold1_mae","user_attrs_fold1_mape","user_attrs_fold1_ndcg10","user_attrs_fold1_ndcg20","user_attrs_fold1_ndcg50","user_attrs_fold1_r2","user_attrs_fold2_mae","user_attrs_fold2_mape","user_attrs_fold2_ndcg10","user_attrs_fold2_ndcg20","user_attrs_fold2_ndcg50","user_attrs_fold2_r2","user_attrs_fold3_mae","user_attrs_fold3_mape","user_attrs_fold3_ndcg10","user_attrs_fold3_ndcg20","user_attrs_fold3_ndcg50","user_attrs_fold3_r2","user_attrs_fold4_mae","user_attrs_fold4_mape","user_attrs_fold4_ndcg10","user_attrs_fold4_ndcg20","user_attrs_fold4_ndcg50","user_attrs_fold4_r2","user_attrs_fold5_mae","user_attrs_fold5_mape","user_attrs_fold5_ndcg10","user_attrs_fold5_ndcg20","user_attrs_fold5_ndcg50","user_attrs_fold5_r2","user_attrs_fold6_mae","user_attrs_fold6_mape","user_attrs_fold6_ndcg10","user_attrs_fold6_ndcg20","user_attrs_fold6_ndcg50","user_attrs_fold6_r2","user_attrs_fold7_mae","user_attrs_fold7_mape","user_attrs_fold7_ndcg10","user_attrs_fold7_ndcg20","user_attrs_fold7_ndcg50","user_attrs_fold7_r2","user_attrs_fold8_mae","user_attrs_fold8_mape","user_attrs_fold8_ndcg10","user_attrs_fold8_ndcg20","user_attrs_fold8_ndcg50","user_attrs_fold8_r2","user_attrs_fold9_mae","user_attrs_fold9_mape","user_attrs_fold9_ndcg10","user_attrs_fold9_ndcg20","user_attrs_fold9_ndcg50","user_attrs_fold9_r2","user_attrs_pca_components","system_attrs_completed_rung_0","system_attrs_completed_rung_1","system_attrs_completed_rung_2","state"
10,0.08572818338871002,"2025-05-16 21:18:27.728273","2025-05-16 21:18:31.009045","0 days 00:00:03.280772",192,128.0,"","","",16,16.0,192.0,80.0,0.007301282173021657,2,4,0.0,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09595050662755966,39.19853973388672,0.7006012797355652,0.7495131492614746,0.80338054895401,0.41634994745254517,0.1677672266960144,2118.150390625,0.6726738810539246,0.6499893069267273,0.839672863483429,0.0713467001914978,0.08775182068347931,48.15348815917969,0.8999922871589661,0.8551903963088989,0.858853280544281,0.48833101987838745,0.10473106056451797,46.94977951049805,0.6410576105117798,0.6593613624572754,0.7716678977012634,0.3640691637992859,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07788626104593277,0.08572818338871002,"","PRUNED"
11,0.11045248061418533,"2025-05-16 21:18:31.009365","2025-05-16 21:18:32.219399","0 days 00:00:01.210034",64,256.0,176.0,112.0,16.0,80,144.0,"","",0.0002211883823490283,5,2,0.5,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12738201022148132,47.238609313964844,0.7649840116500854,0.8042253255844116,0.8155558705329895,0.10387253761291504,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11045248061418533,"","","PRUNED"
12,0.08669833093881607,"2025-05-16 21:18:32.219693","2025-05-16 21:18:33.007269","0 days 00:00:00.787576",192,176.0,80.0,64.0,48.0,96,"","","",0.0015643354570070093,5,1,0.5,6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10095765441656113,44.05843734741211,0.7467063665390015,0.8114423751831055,0.8152527809143066,0.47708064317703247,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08669833093881607,"","","PRUNED"
13,0.08390092104673386,"2025-05-16 21:18:33.007569","2025-05-16 21:18:35.178512","0 days 00:00:02.170943",80,224.0,256.0,"","",16,144.0,"","",0.007197841038459599,3,2,0.1,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09888355433940887,44.34635543823242,0.7422798275947571,0.7969467043876648,0.7985603213310242,0.46579819917678833,0.17068159580230713,2109.022705078125,0.678942859172821,0.6215673089027405,0.8383426666259766,0.06341326236724854,0.09980414062738419,50.58274841308594,0.8575601577758789,0.8476329445838928,0.8623725175857544,0.3973352909088135,0.10386347025632858,41.90163040161133,0.6265901923179626,0.7299299240112305,0.7834073901176453,0.2710629105567932,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08230095356702805,0.08390092104673386,"","PRUNED"
14,0.08383943140506744,"2025-05-16 21:18:35.178805","2025-05-16 21:18:38.113460","0 days 00:00:02.934655",192,128.0,16.0,176.0,96.0,160,112.0,16.0,192.0,0.0006512179804822244,5,4,0.30000000000000004,7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10812567919492722,42.82958984375,0.7186846137046814,0.7354481816291809,0.7904319763183594,0.2817996144294739,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08383943140506744,"","","PRUNED"
15,0.08400681614875793,"2025-05-16 21:18:38.113762","2025-05-16 21:18:39.284400","0 days 00:00:01.170638",160,192.0,176.0,80.0,128.0,64,176.0,"","",0.00010374648996910371,5,2,0.1,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10577023774385452,45.13667678833008,0.6929258108139038,0.7938551902770996,0.824763298034668,0.3974100351333618,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08400681614875793,"","","PRUNED"
16,0.09064993262290955,"2025-05-16 21:18:39.284723","2025-05-16 21:18:39.975483","0 days 00:00:00.690760",80,240.0,"","","",96,"","","",0.003524177912414967,2,1,0.4,6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10728910565376282,45.366825103759766,0.7018967270851135,0.7820842266082764,0.8133409023284912,0.4064318537712097,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09064993262290955,"","","PRUNED"
17,0.08380939811468124,"2025-05-16 21:18:39.975752","2025-05-16 21:18:40.929675","0 days 00:00:00.953923",224,160.0,80.0,"","",48,96.0,"","",0.0002782590249118766,3,2,0.30000000000000004,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10911209881305695,42.69979476928711,0.7116585373878479,0.7542099356651306,0.8077157735824585,0.3215137720108032,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08380939811468124,"","","PRUNED"
18,0.10071099330397214,"2025-05-16 21:18:40.929959","2025-05-16 21:18:53.691303","0 days 00:00:12.761344",160,112.0,176.0,176.0,"",160,160.0,208.0,"",0.0012875897154447182,4,3,0.1,3,0.10071099330397214,1106.7158189661363,0.8141856596750372,0.7988126242862028,0.7765566969619078,0.35532278173110066,0.11186183989048004,242.00730895996094,0.43579867482185364,0.47318604588508606,0.46406179666519165,0.035638630390167236,0.07456662505865097,762.5659790039062,0.9120548367500305,0.8637658953666687,0.8914657831192017,0.6374486088752747,0.14625583589076996,121.38375854492188,1.0,0.9996525049209595,0.8259738087654114,0.1978931427001953,0.1032884418964386,54.93291091918945,1.0,1.0,0.9159101843833923,0.5994805693626404,0.09142318367958069,105.35803985595703,1.0,0.864474892616272,0.7635784149169922,0.3543763756752014,0.08225017040967941,63.20977783203125,0.9191439151763916,0.8530683517456055,0.8126863837242126,0.5197483599185944,0.13689658045768738,103.4428482055664,1.0,1.0,0.9628545045852661,0.5068946480751038,0.07356350123882294,84.06185150146484,0.8921757340431213,0.8398101925849915,0.8181852102279663,0.4751332998275757,0.0967969223856926,38.81406021118164,0.7679721713066101,0.7952800989151001,0.7935899496078491,0.4050241708755493,0.1674700826406479,1457.84912109375,0.632205605506897,0.6650837659835815,0.8481436967849731,0.04294091463088989,0.08117593079805374,48.94356918334961,0.90501868724823,0.8838869333267212,0.8879857063293457,0.5720003545284271,0.104354128241539,52.33736801147461,0.7582931518554688,0.792616605758667,0.8092979192733765,0.4585323929786682,0.0717267096042633,14287.52734375,0.8543287515640259,0.7628740072250366,0.6901502013206482,0.3482181429862976,0.09251350164413452,461.18017578125,0.3265138864517212,0.3998410999774933,0.490449994802475,-0.006505489349365234,0.11040622740983963,233.09231567382812,0.8178084492683411,0.7631190419197083,0.7350922226905823,0.344997763633728,0.054343774914741516,437.87994384765625,1.0,1.0,0.8153679370880127,0.40914809703826904,0.11319343000650406,259.5825500488281,0.6198423504829407,0.6231551766395569,0.6766701340675354,0.13951730728149414,5.0,0.07981055229902267,0.08050853759050369,0.08313234895467758,"COMPLETE"
19,0.09944320382440791,"2025-05-16 21:18:53.691767","2025-05-16 21:19:03.249102","0 days 00:00:09.557335",160,96.0,176.0,160.0,"",176,176.0,208.0,16.0,0.001678182793244261,4,4,0.0,2,0.09944320382440791,1424.234857222613,0.8153589122435626,0.793285566217759,0.7778630256652832,0.3527707773096421,0.11180532723665237,212.15879821777344,0.46165934205055237,0.49310389161109924,0.5438302159309387,0.021313726902008057,0.06879574805498123,384.1338195800781,0.9125926494598389,0.8246778845787048,0.8592681884765625,0.6011686027050018,0.14404235780239105,137.38734436035156,1.0,1.0,0.8323022723197937,0.2314821481704712,0.10289215296506882,57.78805160522461,1.0,1.0,0.9157324433326721,0.6152964532375336,0.09260828047990799,98.3094711303711,1.0,0.8308199048042297,0.7603822350502014,0.32527196407318115,0.0825335904955864,59.331809997558594,0.9191439151763916,0.8531113862991333,0.8070486187934875,0.5090274512767792,0.13522030413150787,97.60662078857422,1.0,1.0,0.9628441333770752,0.4987013339996338,0.07438186556100845,70.80656433105469,0.8921757340431213,0.8396451473236084,0.8193781971931458,0.4281691908836365,0.09514477849006653,39.61700439453125,0.7600905299186707,0.7943567037582397,0.794525682926178,0.43694204092025757,0.16760973632335663,1757.28564453125,0.6280590891838074,0.6625178456306458,0.8374789357185364,0.06250244379043579,0.08028712868690491,46.365474700927734,0.9096763134002686,0.878466784954071,0.8621760606765747,0.5537963211536407,0.10236815363168716,52.6141242980957,0.7190759181976318,0.743862509727478,0.801868736743927,0.43624407052993774,0.07185143977403641,20049.23046875,0.8659759759902954,0.7610222101211548,0.670396625995636,0.34824901819229126,0.08825723826885223,376.1905517578125,0.36938509345054626,0.3858475387096405,0.5202778577804565,0.023940682411193848,0.10754498839378357,207.9633026123047,0.8178084492683411,0.8006108999252319,0.7300093770027161,0.35258251428604126,0.05245678871870041,298.2450866699219,1.0,0.995047390460968,0.8361862301826477,0.36714398860931396,0.1127345860004425,266.95843505859375,0.6054584980010986,0.622764527797699,0.6699656248092651,0.1852712631225586,5.0,0.08083799481391907,0.08008770644664764,0.08136241137981415,"COMPLETE"
