"number","value","datetime_start","datetime_complete","duration","params_decoder_layer_width_0","params_decoder_layer_width_1","params_decoder_layer_width_2","params_decoder_layer_width_3","params_decoder_layer_width_4","params_lr","params_n_decoder_layers","user_attrs_avg_mae","user_attrs_avg_mape","user_attrs_avg_ndcg10","user_attrs_avg_ndcg20","user_attrs_avg_ndcg50","user_attrs_avg_r2","user_attrs_fold10_mae","user_attrs_fold10_mape","user_attrs_fold10_ndcg10","user_attrs_fold10_ndcg20","user_attrs_fold10_ndcg50","user_attrs_fold10_r2","user_attrs_fold11_mae","user_attrs_fold11_mape","user_attrs_fold11_ndcg10","user_attrs_fold11_ndcg20","user_attrs_fold11_ndcg50","user_attrs_fold11_r2","user_attrs_fold12_mae","user_attrs_fold12_mape","user_attrs_fold12_ndcg10","user_attrs_fold12_ndcg20","user_attrs_fold12_ndcg50","user_attrs_fold12_r2","user_attrs_fold13_mae","user_attrs_fold13_mape","user_attrs_fold13_ndcg10","user_attrs_fold13_ndcg20","user_attrs_fold13_ndcg50","user_attrs_fold13_r2","user_attrs_fold14_mae","user_attrs_fold14_mape","user_attrs_fold14_ndcg10","user_attrs_fold14_ndcg20","user_attrs_fold14_ndcg50","user_attrs_fold14_r2","user_attrs_fold15_mae","user_attrs_fold15_mape","user_attrs_fold15_ndcg10","user_attrs_fold15_ndcg20","user_attrs_fold15_ndcg50","user_attrs_fold15_r2","user_attrs_fold16_mae","user_attrs_fold16_mape","user_attrs_fold16_ndcg10","user_attrs_fold16_ndcg20","user_attrs_fold16_ndcg50","user_attrs_fold16_r2","user_attrs_fold17_mae","user_attrs_fold17_mape","user_attrs_fold17_ndcg10","user_attrs_fold17_ndcg20","user_attrs_fold17_ndcg50","user_attrs_fold17_r2","user_attrs_fold1_mae","user_attrs_fold1_mape","user_attrs_fold1_ndcg10","user_attrs_fold1_ndcg20","user_attrs_fold1_ndcg50","user_attrs_fold1_r2","user_attrs_fold2_mae","user_attrs_fold2_mape","user_attrs_fold2_ndcg10","user_attrs_fold2_ndcg20","user_attrs_fold2_ndcg50","user_attrs_fold2_r2","user_attrs_fold3_mae","user_attrs_fold3_mape","user_attrs_fold3_ndcg10","user_attrs_fold3_ndcg20","user_attrs_fold3_ndcg50","user_attrs_fold3_r2","user_attrs_fold4_mae","user_attrs_fold4_mape","user_attrs_fold4_ndcg10","user_attrs_fold4_ndcg20","user_attrs_fold4_ndcg50","user_attrs_fold4_r2","user_attrs_fold5_mae","user_attrs_fold5_mape","user_attrs_fold5_ndcg10","user_attrs_fold5_ndcg20","user_attrs_fold5_ndcg50","user_attrs_fold5_r2","user_attrs_fold6_mae","user_attrs_fold6_mape","user_attrs_fold6_ndcg10","user_attrs_fold6_ndcg20","user_attrs_fold6_ndcg50","user_attrs_fold6_r2","user_attrs_fold7_mae","user_attrs_fold7_mape","user_attrs_fold7_ndcg10","user_attrs_fold7_ndcg20","user_attrs_fold7_ndcg50","user_attrs_fold7_r2","user_attrs_fold8_mae","user_attrs_fold8_mape","user_attrs_fold8_ndcg10","user_attrs_fold8_ndcg20","user_attrs_fold8_ndcg50","user_attrs_fold8_r2","user_attrs_fold9_mae","user_attrs_fold9_mape","user_attrs_fold9_ndcg10","user_attrs_fold9_ndcg20","user_attrs_fold9_ndcg50","user_attrs_fold9_r2","user_attrs_pca_components","system_attrs_completed_rung_0","system_attrs_completed_rung_1","system_attrs_completed_rung_2","state"
10,0.11085875332355499,"2025-05-16 21:28:25.986347","2025-05-16 21:28:26.683374","0 days 00:00:00.697027",256,160.0,256.0,"","",0.008449256605726221,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14653797447681427,56.34769821166992,0.6221439838409424,0.6536454558372498,0.6289933919906616,-0.14856219291687012,0.23234091699123383,2243.330078125,0.2790737450122833,0.33417898416519165,0.6001603603363037,-0.4170229434967041,0.15564388036727905,69.15375518798828,0.370829313993454,0.4180811643600464,0.5655666589736938,-0.5667487382888794,0.1533895581960678,62.94459533691406,0.4819447696208954,0.5684818029403687,0.6101877689361572,-0.24583470821380615,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11049352586269379,0.11085875332355499,"","PRUNED"
11,0.11511911451816559,"2025-05-16 21:28:26.683626","2025-05-16 21:28:26.911534","0 days 00:00:00.227908",144,256.0,"","","",0.004972120472979583,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15360458195209503,54.02692413330078,0.5637801885604858,0.6329126358032227,0.6422247290611267,-0.2952103614807129,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11511911451816559,"","","PRUNED"
12,0.12869669497013092,"2025-05-16 21:28:26.911766","2025-05-16 21:28:27.181817","0 days 00:00:00.270051",160,192.0,208.0,"","",0.02052776203071265,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.18097874522209167,59.53723907470703,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.7687416076660156,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12869669497013092,"","","PRUNED"
13,0.11490064114332199,"2025-05-16 21:28:27.182054","2025-05-16 21:28:27.349161","0 days 00:00:00.167107",112,"","","","",0.0018615687137794952,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.186656653881073,70.18524932861328,0.6742745637893677,0.6585415005683899,0.6629226207733154,-0.6172165870666504,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11490064114332199,"","","PRUNED"
14,0.1136530414223671,"2025-05-16 21:28:27.349387","2025-05-16 21:28:27.596082","0 days 00:00:00.246695",192,208.0,16.0,"","",0.008039016956249895,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16747845709323883,59.49946594238281,0.614470899105072,0.6554874777793884,0.6395488977432251,-0.4558175802230835,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1136530414223671,"","","PRUNED"
15,0.11520373821258545,"2025-05-16 21:28:27.596327","2025-05-16 21:28:27.813202","0 days 00:00:00.216875",176,112.0,"","","",0.08746392490862688,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.19271931052207947,67.16688537597656,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.8717176914215088,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11520373821258545,"","","PRUNED"
16,0.11197604238986969,"2025-05-16 21:28:27.813442","2025-05-16 21:28:28.440632","0 days 00:00:00.627190",112,192.0,192.0,"","",0.002789831277791781,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16870297491550446,59.03945541381836,0.6199124455451965,0.657466471195221,0.6608710289001465,-0.4874305725097656,0.22331878542900085,2241.724365234375,0.3572274148464203,0.3802558183670044,0.6541911363601685,-0.3298194408416748,0.13689231872558594,54.607879638671875,0.5403860211372375,0.6132606863975525,0.6770668625831604,-0.32906293869018555,0.13051670789718628,59.514259338378906,0.5536535382270813,0.6367510557174683,0.6637641191482544,0.06679236888885498,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10834753513336182,0.11197604238986969,"","PRUNED"
17,0.1178334578871727,"2025-05-16 21:28:28.440875","2025-05-16 21:28:28.710848","0 days 00:00:00.269973",16,224.0,96.0,256.0,"",0.00041363330296885546,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.18207255005836487,66.5833969116211,0.5417889952659607,0.6384157538414001,0.6911427974700928,-0.6138403415679932,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1178334578871727,"","","PRUNED"
18,0.11039794981479645,"2025-05-16 21:28:28.711087","2025-05-16 21:28:29.656947","0 days 00:00:00.945860",224,176.0,256.0,208.0,256.0,0.0015291948013720588,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14526119828224182,57.78941345214844,0.4848889708518982,0.5763257145881653,0.5468708872795105,-0.17460358142852783,0.23519307374954224,2343.81884765625,0.32011866569519043,0.41167792677879333,0.640268087387085,-0.4499169588088989,0.15648019313812256,78.76075744628906,0.286626935005188,0.3541199862957001,0.4822268784046173,-0.5499629974365234,0.13181689381599426,81.25230407714844,0.5550698637962341,0.6618333458900452,0.6587195992469788,0.18873733282089233,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10653601586818695,0.11039794981479645,"","PRUNED"
19,0.12486303597688675,"2025-05-16 21:28:29.657207","2025-05-16 21:28:29.826652","0 days 00:00:00.169445",112,"","","","",0.00024556656600288086,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16322872042655945,60.24461364746094,0.41440531611442566,0.38354024291038513,0.5079512596130371,-0.4489394426345825,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12486303597688675,"","","PRUNED"
20,0.1101091131567955,"2025-05-16 21:28:29.826875","2025-05-16 21:28:30.374990","0 days 00:00:00.548115",128,96.0,176.0,"","",0.020740210624811788,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.18548353016376495,62.46470260620117,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.807487964630127,0.22675423324108124,2527.36474609375,0.32572948932647705,0.3981727957725525,0.643507719039917,-0.3477439880371094,0.1404246985912323,66.06060791015625,0.608550488948822,0.543051540851593,0.6347945928573608,-0.34009313583374023,0.16245263814926147,85.96271514892578,0.2981550693511963,0.41415414214134216,0.5237160325050354,-0.16135716438293457,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10951194167137146,0.1101091131567955,"","PRUNED"
21,0.12927168607711792,"2025-05-16 21:28:30.375243","2025-05-16 21:28:30.608755","0 days 00:00:00.233512",16,112.0,96.0,80.0,"",0.075599534422225,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16849587857723236,59.26382064819336,0.3924456536769867,0.5449334383010864,0.5729503631591797,-0.5426250696182251,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12927168607711792,"","","PRUNED"
22,0.12144166231155396,"2025-05-16 21:28:30.608994","2025-05-16 21:28:30.862755","0 days 00:00:00.253761",48,144.0,112.0,112.0,"",0.04349540273310535,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16488663852214813,52.57449722290039,0.21098633110523224,0.25403764843940735,0.42285364866256714,-0.5909024477005005,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12144166231155396,"","","PRUNED"
23,0.11167052388191223,"2025-05-16 21:28:30.863003","2025-05-16 21:28:31.125264","0 days 00:00:00.262261",160,96.0,64.0,80.0,"",0.019568606753178713,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1528882384300232,50.1939582824707,0.5677444934844971,0.6266289353370667,0.5979172587394714,-0.4310954809188843,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11167052388191223,"","","PRUNED"
24,0.11095799505710602,"2025-05-16 21:28:31.125505","2025-05-16 21:28:31.837087","0 days 00:00:00.711582",32,128.0,128.0,112.0,240.0,0.00531073440878412,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16071631014347076,62.936031341552734,0.6215318441390991,0.6388984322547913,0.6092676520347595,-0.25240302085876465,0.24430575966835022,1948.4798583984375,0.27301615476608276,0.43552619218826294,0.6577392816543579,-0.553720235824585,0.14000464975833893,67.94132995605469,0.1353815495967865,0.22668574750423431,0.4758850932121277,-0.35048747062683105,0.14283810555934906,67.40164184570312,0.5855377316474915,0.6513711810112,0.6923184394836426,-0.02382183074951172,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10540513694286346,0.11095799505710602,"","PRUNED"
25,0.11395367980003357,"2025-05-16 21:28:31.837352","2025-05-16 21:28:32.112246","0 days 00:00:00.274894",128,160.0,224.0,32.0,"",0.03762213826272648,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.19344335794448853,67.63782501220703,0.4390178620815277,0.4951621890068054,0.47514843940734863,-0.8782558441162109,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11395367980003357,"","","PRUNED"
26,0.11568188667297363,"2025-05-16 21:28:32.112492","2025-05-16 21:28:32.323738","0 days 00:00:00.211246",80,256.0,"","","",0.013522311538451329,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17575839161872864,75.74633026123047,0.5268555879592896,0.6016677021980286,0.6019981503486633,-0.42263472080230713,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11568188667297363,"","","PRUNED"
