"number","value","datetime_start","datetime_complete","duration","params_decoder_layer_width_0","params_decoder_layer_width_1","params_decoder_layer_width_2","params_decoder_layer_width_3","params_decoder_layer_width_4","params_encoder_layer_width_0","params_encoder_layer_width_1","params_encoder_layer_width_2","params_encoder_layer_width_3","params_encoder_layer_width_4","params_graphsage_aggregator","params_lr","params_n_decoder_layers","params_n_encoder_layers","user_attrs_avg_mae","user_attrs_avg_mape","user_attrs_avg_ndcg10","user_attrs_avg_ndcg20","user_attrs_avg_ndcg50","user_attrs_avg_r2","user_attrs_fold10_mae","user_attrs_fold10_mape","user_attrs_fold10_ndcg10","user_attrs_fold10_ndcg20","user_attrs_fold10_ndcg50","user_attrs_fold10_r2","user_attrs_fold11_mae","user_attrs_fold11_mape","user_attrs_fold11_ndcg10","user_attrs_fold11_ndcg20","user_attrs_fold11_ndcg50","user_attrs_fold11_r2","user_attrs_fold12_mae","user_attrs_fold12_mape","user_attrs_fold12_ndcg10","user_attrs_fold12_ndcg20","user_attrs_fold12_ndcg50","user_attrs_fold12_r2","user_attrs_fold13_mae","user_attrs_fold13_mape","user_attrs_fold13_ndcg10","user_attrs_fold13_ndcg20","user_attrs_fold13_ndcg50","user_attrs_fold13_r2","user_attrs_fold14_mae","user_attrs_fold14_mape","user_attrs_fold14_ndcg10","user_attrs_fold14_ndcg20","user_attrs_fold14_ndcg50","user_attrs_fold14_r2","user_attrs_fold15_mae","user_attrs_fold15_mape","user_attrs_fold15_ndcg10","user_attrs_fold15_ndcg20","user_attrs_fold15_ndcg50","user_attrs_fold15_r2","user_attrs_fold16_mae","user_attrs_fold16_mape","user_attrs_fold16_ndcg10","user_attrs_fold16_ndcg20","user_attrs_fold16_ndcg50","user_attrs_fold16_r2","user_attrs_fold17_mae","user_attrs_fold17_mape","user_attrs_fold17_ndcg10","user_attrs_fold17_ndcg20","user_attrs_fold17_ndcg50","user_attrs_fold17_r2","user_attrs_fold1_mae","user_attrs_fold1_mape","user_attrs_fold1_ndcg10","user_attrs_fold1_ndcg20","user_attrs_fold1_ndcg50","user_attrs_fold1_r2","user_attrs_fold2_mae","user_attrs_fold2_mape","user_attrs_fold2_ndcg10","user_attrs_fold2_ndcg20","user_attrs_fold2_ndcg50","user_attrs_fold2_r2","user_attrs_fold3_mae","user_attrs_fold3_mape","user_attrs_fold3_ndcg10","user_attrs_fold3_ndcg20","user_attrs_fold3_ndcg50","user_attrs_fold3_r2","user_attrs_fold4_mae","user_attrs_fold4_mape","user_attrs_fold4_ndcg10","user_attrs_fold4_ndcg20","user_attrs_fold4_ndcg50","user_attrs_fold4_r2","user_attrs_fold5_mae","user_attrs_fold5_mape","user_attrs_fold5_ndcg10","user_attrs_fold5_ndcg20","user_attrs_fold5_ndcg50","user_attrs_fold5_r2","user_attrs_fold6_mae","user_attrs_fold6_mape","user_attrs_fold6_ndcg10","user_attrs_fold6_ndcg20","user_attrs_fold6_ndcg50","user_attrs_fold6_r2","user_attrs_fold7_mae","user_attrs_fold7_mape","user_attrs_fold7_ndcg10","user_attrs_fold7_ndcg20","user_attrs_fold7_ndcg50","user_attrs_fold7_r2","user_attrs_fold8_mae","user_attrs_fold8_mape","user_attrs_fold8_ndcg10","user_attrs_fold8_ndcg20","user_attrs_fold8_ndcg50","user_attrs_fold8_r2","user_attrs_fold9_mae","user_attrs_fold9_mape","user_attrs_fold9_ndcg10","user_attrs_fold9_ndcg20","user_attrs_fold9_ndcg50","user_attrs_fold9_r2","user_attrs_pca_components","system_attrs_completed_rung_0","system_attrs_completed_rung_1","system_attrs_completed_rung_2","state"
20,0.4472143054008484,"2025-05-16 21:05:54.837971","2025-05-16 21:05:55.187877","0 days 00:00:00.349906",224,"","","","",176,160.0,"","","","add",0.0008778106527309116,1,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1752421259880066,78.47586822509766,0.6944442391395569,0.7653809189796448,0.799331545829773,-0.25145745277404785,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.4472143054008484,"","","PRUNED"
21,0.1091153547167778,"2025-05-16 21:05:55.188155","2025-05-16 21:05:56.562456","0 days 00:00:01.374301",144,"","","","",208,256.0,256.0,64.0,256.0,"add",0.005109681116759963,1,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1683417111635208,75.36433410644531,0.5797549486160278,0.688068151473999,0.7682198286056519,-0.1290450096130371,0.1936388462781906,2433.9462890625,0.6768189668655396,0.6378111839294434,0.847926676273346,0.02739691734313965,0.149306982755661,55.78388595581055,0.33709216117858887,0.561678946018219,0.6337980031967163,-0.5783326625823975,0.12291349470615387,45.41468811035156,0.6195314526557922,0.6581493616104126,0.7787675857543945,0.03484851121902466,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10323362797498703,0.1091153547167778,"","PRUNED"
22,0.1297646164894104,"2025-05-16 21:05:56.562779","2025-05-16 21:05:57.072749","0 days 00:00:00.509970",112,"","","","",144,224.0,176.0,96.0,176.0,"add",0.007843650871787065,1,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14484472572803497,44.658447265625,0.7843040227890015,0.8120545744895935,0.8333097100257874,-0.3695790767669678,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1297646164894104,"","","PRUNED"
23,0.10759571939706802,"2025-05-16 21:05:57.073046","2025-05-16 21:05:57.627728","0 days 00:00:00.554682",160,32.0,"","","",192,256.0,32.0,192.0,128.0,"add",0.0031994643738458136,2,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14671264588832855,56.8560905456543,0.684590756893158,0.7323616743087769,0.8501778244972229,0.0006924271583557129,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10759571939706802,"","","PRUNED"
24,0.11189495772123337,"2025-05-16 21:05:57.628052","2025-05-16 21:05:58.078394","0 days 00:00:00.450342",80,"","","","",112,208.0,192.0,64.0,"","add",0.006484735938954321,1,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1246507540345192,45.96543502807617,0.5884553790092468,0.7231206893920898,0.7169912457466125,-0.017379403114318848,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11189495772123337,"","","PRUNED"
25,0.11091090738773346,"2025-05-16 21:05:58.078694","2025-05-16 21:05:58.554974","0 days 00:00:00.476280",128,96.0,192.0,"","",192,96.0,96.0,"","","add",0.015245854466751413,3,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16710558533668518,53.02967834472656,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.6348594427108765,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11091090738773346,"","","PRUNED"
26,0.09879852831363678,"2025-05-16 21:05:58.555257","2025-05-16 21:06:02.884218","0 days 00:00:04.328961",96,48.0,"","","",64,256.0,48.0,144.0,208.0,"add",0.002654346347143151,2,5,"","","","","","",0.11787128448486328,455.60589599609375,0.5347940325737,0.5660931468009949,0.6039777398109436,0.26534342765808105,0.09253136068582535,398.5028991699219,0.9328805208206177,0.831190824508667,0.862640917301178,0.41127920150756836,0.19047759473323822,236.11288452148438,1.0,0.9996364116668701,0.8020188808441162,-0.08510100841522217,0.12548214197158813,64.63792419433594,1.0,1.0,0.9080166220664978,0.5103313028812408,0.10452208667993546,151.34629821777344,1.0,0.8435962796211243,0.7607316374778748,0.1704256534576416,0.09650403261184692,67.83914947509766,0.9383061528205872,0.8441546559333801,0.8394913077354431,0.3399398922920227,0.21678076684474945,171.27174377441406,1.0,1.0,0.9628188610076904,-0.06986606121063232,"","","","","","",0.14469443261623383,59.14310073852539,0.7642233967781067,0.7785108089447021,0.8463428616523743,0.07522022724151611,0.20452241599559784,2743.794677734375,0.6801722645759583,0.634319007396698,0.853731632232666,-0.06993758678436279,0.10692745447158813,55.22505187988281,0.8489586114883423,0.8983123898506165,0.8566911816596985,0.4191848039627075,0.12711390852928162,50.73147964477539,0.8186893463134766,0.796995997428894,0.8257856965065002,0.1333135962486267,0.079075388610363,16528.01953125,0.8265308141708374,0.7806089520454407,0.7377458810806274,0.30358803272247314,0.09126125276088715,581.108642578125,0.5395129323005676,0.6086539626121521,0.611534833908081,0.1283310055732727,0.14786426723003387,428.09271240234375,0.8739498257637024,0.7743732929229736,0.7822200655937195,0.08675318956375122,0.21206863224506378,4499.8037109375,0.7730300426483154,0.7311267256736755,0.7131706476211548,-2.1660096645355225,0.12063664197921753,371.170654296875,0.6840752959251404,0.7024156451225281,0.7462131977081299,0.1712050437927246,"",0.10650593042373657,0.10168664157390594,0.09879852831363678,"PRUNED"
27,0.2983010411262512,"2025-05-16 21:06:02.884557","2025-05-16 21:06:03.355168","0 days 00:00:00.470611",48,48.0,"","","",80,160.0,48.0,144.0,"","add",0.0021767500284109276,2,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1627703458070755,56.79673385620117,0.7438561916351318,0.755107581615448,0.7899508476257324,-0.3879626989364624,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.2983010411262512,"","","PRUNED"
28,0.11069554090499878,"2025-05-16 21:06:03.355496","2025-05-16 21:06:03.920498","0 days 00:00:00.565002",64,96.0,96.0,"","",48,224.0,64.0,192.0,"","max",0.00022184845361301428,3,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16023913025856018,53.85835647583008,0.8381739854812622,0.7662668228149414,0.7628397345542908,-0.44467031955718994,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11069554090499878,"","","PRUNED"
29,0.11491112411022186,"2025-05-16 21:06:03.920770","2025-05-16 21:06:04.574491","0 days 00:00:00.653721",96,32.0,192.0,16.0,16.0,48,80.0,16.0,144.0,256.0,"mean",0.0007678450291877871,5,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.18980148434638977,71.82875061035156,0.7574071884155273,0.7246372699737549,0.7502578496932983,-0.6762616634368896,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11491112411022186,"","","PRUNED"
30,0.3029543161392212,"2025-05-16 21:06:04.574820","2025-05-16 21:06:05.048290","0 days 00:00:00.473470",16,48.0,"","","",64,144.0,96.0,208.0,"","add",0.00011606786571531869,2,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14650364220142365,51.10081481933594,0.1297825127840042,0.15704672038555145,0.31689712405204773,-0.35288679599761963,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.3029543161392212,"","","PRUNED"
31,0.10183066129684448,"2025-05-16 21:06:05.048574","2025-05-16 21:06:09.103468","0 days 00:00:04.054894",96,"","","","",144,256.0,48.0,96.0,192.0,"add",0.003698667473666487,1,5,"","","","","","",0.11896029114723206,536.2678833007812,0.322125107049942,0.5252909660339355,0.5611801743507385,0.28011494874954224,0.09082650393247604,858.2266845703125,0.9477651119232178,0.8302468657493591,0.862343430519104,0.5279815196990967,0.17958666384220123,283.77783203125,1.0,0.9996364116668701,0.8609941601753235,0.19663596153259277,0.13117042183876038,69.24176788330078,1.0,1.0,0.9168915152549744,0.4372447729110718,0.10127478092908859,131.34690856933594,1.0,0.8623880743980408,0.7715148329734802,0.300961434841156,0.09512587636709213,63.354103088378906,0.8979291915893555,0.853001058101654,0.8432958126068115,0.4843032956123352,0.21288368105888367,208.1754150390625,1.0,1.0,0.962921679019928,0.047009050846099854,"","","","","","",0.12962621450424194,45.61438751220703,0.6499359011650085,0.7238093018531799,0.8030321002006531,0.038953542709350586,0.21275003254413605,3926.7265625,0.6687568426132202,0.6066410541534424,0.8310605883598328,-0.06669843196868896,0.11604093015193939,61.85636520385742,0.8510283827781677,0.8833964467048645,0.8528968691825867,-0.03371870517730713,0.12151410430669785,49.44437026977539,0.7086079120635986,0.6881939172744751,0.8395095467567444,0.20146238803863525,0.0808742493391037,15691.4169921875,0.8222882747650146,0.7613996863365173,0.6995874643325806,0.25263458490371704,0.09044414013624191,313.74310302734375,0.5776857137680054,0.6342804431915283,0.6451897025108337,0.002668321132659912,0.13085302710533142,291.42364501953125,0.8739498257637024,0.803578794002533,0.7708426713943481,0.2331506609916687,0.173928901553154,3310.547607421875,0.9469966888427734,0.9657933115959167,0.7923874258995056,-1.1712238788604736,0.12592625617980957,224.18026733398438,0.6844086647033691,0.5894930958747864,0.6735778450965881,0.24349480867385864,"",0.10477910935878754,0.09820159524679184,0.10183066129684448,"PRUNED"
32,0.10832326859235764,"2025-05-16 21:06:09.103814","2025-05-16 21:06:10.256161","0 days 00:00:01.152347",96,"","","","",112,240.0,48.0,160.0,208.0,"add",0.0031695248141788285,1,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15259963274002075,60.240013122558594,0.7924042344093323,0.7936862707138062,0.8330686092376709,-0.07509946823120117,0.19685906171798706,3150.6796875,0.6879493594169617,0.6399974822998047,0.8488785028457642,-0.0018928050994873047,0.11956444382667542,52.08345031738281,0.8510283827781677,0.8974239826202393,0.8675947189331055,0.16750270128250122,0.13690613210201263,69.3547592163086,0.6188493371009827,0.6857584714889526,0.7837055921554565,0.19752758741378784,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10070575773715973,0.10832326859235764,"","PRUNED"
33,0.11890901625156403,"2025-05-16 21:06:10.256468","2025-05-16 21:06:10.725161","0 days 00:00:00.468693",112,"","","","",144,240.0,32.0,112.0,208.0,"add",0.00160924460211793,1,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16833193600177765,56.71452713012695,0.669148862361908,0.7140301465988159,0.7533906102180481,-0.5285563468933105,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11890901625156403,"","","PRUNED"
34,0.1078796312212944,"2025-05-16 21:06:10.725474","2025-05-16 21:06:11.205945","0 days 00:00:00.480471",64,16.0,"","","",96,208.0,64.0,128.0,80.0,"add",0.02288971871101817,2,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15660437941551208,63.90492248535156,0.7726842164993286,0.7695099115371704,0.7707892060279846,-0.0858912467956543,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1078796312212944,"","","PRUNED"
35,0.13112448155879974,"2025-05-16 21:06:11.206221","2025-05-16 21:06:12.184946","0 days 00:00:00.978725",96,"","","","",128,256.0,32.0,160.0,"","add",0.011081731328233325,1,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.18344911932945251,61.14262390136719,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.7898715734481812,0.18406395614147186,2345.013916015625,0.6797099709510803,0.6302955746650696,0.8437450528144836,0.04324299097061157,0.1498454511165619,56.108070373535156,0.15729229152202606,0.44170698523521423,0.5248095989227295,-0.5911468267440796,0.16742710769176483,55.89906692504883,0.14052796363830566,0.1728532761335373,0.4216603934764862,-0.5831011533737183,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09951268136501312,0.13112448155879974,"","PRUNED"
36,0.10862302035093307,"2025-05-16 21:06:12.185221","2025-05-16 21:06:12.746610","0 days 00:00:00.561389",48,"","","","",160,256.0,80.0,176.0,208.0,"max",0.004345535469173522,1,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1820051074028015,65.77533721923828,0.7151250243186951,0.683180570602417,0.7667546272277832,-0.6292847394943237,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10862302035093307,"","","PRUNED"
37,0.12889105081558228,"2025-05-16 21:06:12.746896","2025-05-16 21:06:13.132739","0 days 00:00:00.385843",128,112.0,"","","",80,192.0,32.0,"","","mean",0.03181106379463843,2,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1857670247554779,62.64891815185547,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.8099579811096191,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12889105081558228,"","","PRUNED"
38,0.11167341470718384,"2025-05-16 21:06:13.133041","2025-05-16 21:06:13.676409","0 days 00:00:00.543368",80,"","","","",112,240.0,112.0,112.0,176.0,"max",0.010050818406554158,1,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1587509661912918,60.118900299072266,0.7085770964622498,0.6970866322517395,0.7468480467796326,-0.2540929317474365,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11167341470718384,"","","PRUNED"
39,0.13123904168605804,"2025-05-16 21:06:13.676681","2025-05-16 21:06:14.055431","0 days 00:00:00.378750",32,48.0,96.0,"","",64,208.0,48.0,"","","add",0.09662051941086051,3,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.19094118475914001,66.0113525390625,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.8557056188583374,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13123904168605804,"","","PRUNED"
40,0.35703980922698975,"2025-05-16 21:06:14.055705","2025-05-16 21:06:14.491983","0 days 00:00:00.436278",208,208.0,"","","",16,128.0,80.0,48.0,"","add",0.0012687150314692728,2,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14192576706409454,51.86528015136719,0.8420190215110779,0.8469922542572021,0.8396422266960144,-0.09943604469299316,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.35703980922698975,"","","PRUNED"
41,0.11172817647457123,"2025-05-16 21:06:14.492248","2025-05-16 21:06:14.967563","0 days 00:00:00.475315",160,"","","","",240,240.0,160.0,80.0,144.0,"add",0.0057764599366521415,1,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1753273606300354,58.079307556152344,0.32346752285957336,0.41782277822494507,0.4929027557373047,-0.6812520027160645,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11172817647457123,"","","PRUNED"
42,0.1293789845179109,"2025-05-16 21:06:14.967854","2025-05-16 21:06:20.035381","0 days 00:00:05.067527",144,256.0,208.0,176.0,"",176,256.0,256.0,96.0,176.0,"add",0.0024751638380281233,4,5,0.1293789845179109,2000.877410664278,0.8186312230194316,0.8099724545198328,0.7962742658222423,-0.19162117383059332,0.12311562150716782,277.09759521484375,0.27423354983329773,0.5094594359397888,0.5637800097465515,0.1803639531135559,0.0751451775431633,239.07208251953125,0.9485180974006653,0.8342835903167725,0.8760439157485962,0.6317829191684723,0.1551867574453354,261.4071960449219,1.0,0.9996765851974487,0.7990322709083557,0.38492220640182495,0.11854679137468338,51.77070617675781,1.0,1.0,0.9092658162117004,0.543380618095398,0.09574636071920395,146.22674560546875,1.0,0.8602434992790222,0.7592774629592896,0.42017537355422974,0.09117136150598526,67.60008239746094,0.8843438029289246,0.8604931831359863,0.8516436219215393,0.5075919032096863,0.1489272266626358,153.3769989013672,1.0,1.0,0.9573901295661926,0.5407216250896454,0.08277931809425354,81.32582092285156,0.8911404609680176,0.8304372429847717,0.8267632722854614,0.4021869897842407,0.18059372901916504,68.07766723632812,0.6711193919181824,0.7742710709571838,0.8085339069366455,-0.5002496242523193,0.16545242071151733,1783.2777099609375,0.6860460638999939,0.6323679685592651,0.8462303876876831,0.12832552194595337,0.10491165518760681,51.18702697753906,0.8510283827781677,0.8916295170783997,0.8783177733421326,0.3827943801879883,0.12364925444126129,62.512813568115234,0.5174777507781982,0.6449349522590637,0.7671657800674438,0.2668073773384094,0.07734166085720062,22903.841796875,0.8235307335853577,0.7621119618415833,0.728929340839386,0.3553043007850647,0.09691038727760315,787.4518432617188,0.6954899430274963,0.7003872394561768,0.6820237636566162,0.19949787855148315,0.12157188355922699,289.6903381347656,0.8862537145614624,0.7987654209136963,0.7550022602081299,0.3101158142089844,0.31276795268058777,6629.25341796875,0.9349087476730347,0.9342466592788696,0.7813904285430908,-8.196154594421387,0.12562517821788788,161.7461395263672,0.8526401519775391,0.7362233996391296,0.7458723783493042,0.18487340211868286,5.0,0.0970095545053482,0.09969314932823181,0.09580015391111374,"COMPLETE"
43,0.11863961815834045,"2025-05-16 21:06:20.035852","2025-05-16 21:06:20.651071","0 days 00:00:00.615219",112,256.0,208.0,176.0,"",176,256.0,224.0,128.0,224.0,"add",0.0021471931382507936,4,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12077528983354568,44.486053466796875,0.6648370027542114,0.7210180163383484,0.8032889366149902,0.2469336986541748,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11863961815834045,"","","PRUNED"
44,0.11052172280409757,"2025-05-16 21:06:20.651371","2025-05-16 21:06:26.303474","0 days 00:00:05.652103",144,176.0,224.0,160.0,256.0,144,224.0,144.0,96.0,176.0,"add",0.003224206918202834,5,5,0.11052172280409757,1084.0321293999168,0.8380277542506948,0.8156268771956948,0.8026425978716683,0.370834783596151,0.11428668349981308,341.60357666015625,0.33042144775390625,0.5628429651260376,0.6070426106452942,0.2354964017868042,0.07249428331851959,742.0183715820312,0.9740127921104431,0.8458672761917114,0.873108983039856,0.671540766954422,0.1562643051147461,264.7644348144531,1.0,0.9996364116668701,0.7989843487739563,0.38385504484176636,0.10916847735643387,51.54094696044922,1.0,1.0,0.911657452583313,0.5816703140735626,0.0953553095459938,126.74427032470703,1.0,0.8612222075462341,0.7681984901428223,0.41553598642349243,0.08578476309776306,70.28075408935547,0.943175196647644,0.8531108498573303,0.8433076739311218,0.5421917140483856,0.14835655689239502,184.0090789794922,1.0,1.0,0.9487217664718628,0.5748504400253296,0.07925193011760712,75.02555847167969,0.8915671110153198,0.8299776911735535,0.8354297280311584,0.45283591747283936,0.14436611533164978,54.18473434448242,0.6752210855484009,0.7160372734069824,0.8508015871047974,-0.01015937328338623,0.1680804044008255,2330.87939453125,0.6879172325134277,0.6342332363128662,0.8534422516822815,0.21141093969345093,0.10632648319005966,54.18754196166992,0.8510283827781677,0.873006284236908,0.8826072216033936,0.4106638431549072,0.11632483452558517,46.22951889038086,0.6105969548225403,0.6794079542160034,0.780296266078949,0.26158320903778076,0.07720448076725006,11966.576171875,0.8333426117897034,0.7602077126502991,0.6985010504722595,0.3189083933830261,0.09069977700710297,635.5538330078125,0.691999614238739,0.6942591667175293,0.6767652034759521,0.19434195756912231,0.1284959465265274,584.8690795898438,0.9275507926940918,0.826589822769165,0.7724656462669373,0.4672389030456543,0.06868832558393478,644.2180786132812,0.9349087476730347,0.9547221064567566,0.7854432463645935,0.2870863080024719,0.11772061139345169,255.86085510253906,0.8947298526763916,0.7745359539985657,0.7581506371498108,0.30514055490493774,5.0,0.0899079367518425,0.0899742990732193,0.09259724617004395,"COMPLETE"
45,0.12103340774774551,"2025-05-16 21:06:26.303953","2025-05-16 21:06:26.961435","0 days 00:00:00.657482",176,176.0,224.0,160.0,256.0,176,224.0,144.0,96.0,"","add",0.00031231508463351837,5,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1446787267923355,44.85466003417969,0.797321617603302,0.818315863609314,0.8086243271827698,-0.3104172945022583,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12103340774774551,"","","PRUNED"
46,0.11085772514343262,"2025-05-16 21:06:26.961736","2025-05-16 21:06:27.733865","0 days 00:00:00.772129",144,256.0,176.0,192.0,"",128,112.0,224.0,144.0,96.0,"max",0.0006630882996615392,4,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14798365533351898,53.026187896728516,0.6349178552627563,0.6319863200187683,0.7081273198127747,-0.23031878471374512,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11085772514343262,"","","PRUNED"
47,0.11982118732788984,"2025-05-16 21:06:27.734182","2025-05-16 21:06:32.699948","0 days 00:00:04.965766",128,144.0,256.0,128.0,256.0,96,176.0,16.0,176.0,"","add",0.0015041666382604522,5,4,0.11982118732788984,1407.0743670744055,0.8126556049374973,0.7761966147843529,0.7711290699594161,0.28334619017208323,0.12462009489536285,301.5523986816406,0.38901039958000183,0.3084605038166046,0.3454904854297638,-0.06940567493438721,0.08699449896812439,917.0647583007812,0.9583752155303955,0.8947359323501587,0.8779988288879395,0.5750179290771484,0.16706529259681702,287.8746337890625,0.9993637800216675,0.9995723962783813,0.7952696084976196,0.33904385566711426,0.1330670267343521,64.85889434814453,1.0,1.0,0.9046459794044495,0.395035982131958,0.10102549195289612,129.7803497314453,1.0,0.8212331533432007,0.7626392841339111,0.338752806186676,0.09342925250530243,71.08844757080078,0.9552111625671387,0.8651421666145325,0.8515604138374329,0.40181219577789307,0.15131309628486633,201.29127502441406,1.0,1.0,0.9509921669960022,0.5687006115913391,0.07829960435628891,82.31475067138672,0.8911404609680176,0.8794264197349548,0.8273993730545044,0.4590180516242981,0.1723642200231552,72.57228088378906,0.6689004302024841,0.6987255811691284,0.7566333413124084,-0.22564315795898438,0.1715889275074005,2703.48291015625,0.6860460638999939,0.6443032026290894,0.8511820435523987,0.2315158247947693,0.12206936627626419,57.653133392333984,0.8588228821754456,0.8639068603515625,0.8714461922645569,0.23565053939819336,0.12425310909748077,52.00263977050781,0.7253767251968384,0.7415406703948975,0.8185078501701355,0.216375470161438,0.078253835439682,16574.791015625,0.8333426117897034,0.7656533718109131,0.7494602799415588,0.3413630723953247,0.09447941184043884,675.1961059570312,0.40422725677490234,0.4776204228401184,0.5544958114624023,0.09551835060119629,0.1387273222208023,601.18359375,0.7529464364051819,0.7697484493255615,0.7202106714248657,0.3115900754928589,0.0764448270201683,880.5805053710938,0.8549608588218689,0.7933173775672913,0.7489780783653259,0.3418893814086914,0.12296480685472488,246.97654724121094,0.8374210000038147,0.671955943107605,0.7222837805747986,0.2606499195098877,5.0,0.08864028751850128,0.08855433762073517,0.08997470885515213,"COMPLETE"
