"number","value","datetime_start","datetime_complete","duration","params_decoder_layer_width_0","params_decoder_layer_width_1","params_decoder_layer_width_2","params_decoder_layer_width_3","params_decoder_layer_width_4","params_encoder_layer_width_0","params_encoder_layer_width_1","params_encoder_layer_width_2","params_encoder_layer_width_3","params_encoder_layer_width_4","params_gatv2_dropout","params_gatv2_heads","params_lr","params_n_decoder_layers","params_n_encoder_layers","user_attrs_avg_mae","user_attrs_avg_mape","user_attrs_avg_ndcg10","user_attrs_avg_ndcg20","user_attrs_avg_ndcg50","user_attrs_avg_r2","user_attrs_fold10_mae","user_attrs_fold10_mape","user_attrs_fold10_ndcg10","user_attrs_fold10_ndcg20","user_attrs_fold10_ndcg50","user_attrs_fold10_r2","user_attrs_fold11_mae","user_attrs_fold11_mape","user_attrs_fold11_ndcg10","user_attrs_fold11_ndcg20","user_attrs_fold11_ndcg50","user_attrs_fold11_r2","user_attrs_fold12_mae","user_attrs_fold12_mape","user_attrs_fold12_ndcg10","user_attrs_fold12_ndcg20","user_attrs_fold12_ndcg50","user_attrs_fold12_r2","user_attrs_fold13_mae","user_attrs_fold13_mape","user_attrs_fold13_ndcg10","user_attrs_fold13_ndcg20","user_attrs_fold13_ndcg50","user_attrs_fold13_r2","user_attrs_fold14_mae","user_attrs_fold14_mape","user_attrs_fold14_ndcg10","user_attrs_fold14_ndcg20","user_attrs_fold14_ndcg50","user_attrs_fold14_r2","user_attrs_fold15_mae","user_attrs_fold15_mape","user_attrs_fold15_ndcg10","user_attrs_fold15_ndcg20","user_attrs_fold15_ndcg50","user_attrs_fold15_r2","user_attrs_fold1_mae","user_attrs_fold1_mape","user_attrs_fold1_ndcg10","user_attrs_fold1_ndcg20","user_attrs_fold1_ndcg50","user_attrs_fold1_r2","user_attrs_fold2_mae","user_attrs_fold2_mape","user_attrs_fold2_ndcg10","user_attrs_fold2_ndcg20","user_attrs_fold2_ndcg50","user_attrs_fold2_r2","user_attrs_fold3_mae","user_attrs_fold3_mape","user_attrs_fold3_ndcg10","user_attrs_fold3_ndcg20","user_attrs_fold3_ndcg50","user_attrs_fold3_r2","user_attrs_fold4_mae","user_attrs_fold4_mape","user_attrs_fold4_ndcg10","user_attrs_fold4_ndcg20","user_attrs_fold4_ndcg50","user_attrs_fold4_r2","user_attrs_fold5_mae","user_attrs_fold5_mape","user_attrs_fold5_ndcg10","user_attrs_fold5_ndcg20","user_attrs_fold5_ndcg50","user_attrs_fold5_r2","user_attrs_fold6_mae","user_attrs_fold6_mape","user_attrs_fold6_ndcg10","user_attrs_fold6_ndcg20","user_attrs_fold6_ndcg50","user_attrs_fold6_r2","user_attrs_fold7_mae","user_attrs_fold7_mape","user_attrs_fold7_ndcg10","user_attrs_fold7_ndcg20","user_attrs_fold7_ndcg50","user_attrs_fold7_r2","user_attrs_fold8_mae","user_attrs_fold8_mape","user_attrs_fold8_ndcg10","user_attrs_fold8_ndcg20","user_attrs_fold8_ndcg50","user_attrs_fold8_r2","user_attrs_fold9_mae","user_attrs_fold9_mape","user_attrs_fold9_ndcg10","user_attrs_fold9_ndcg20","user_attrs_fold9_ndcg50","user_attrs_fold9_r2","user_attrs_pca_components","system_attrs_completed_rung_0","system_attrs_completed_rung_1","state"
10,0.13063877820968628,"2025-05-16 15:12:10.782650","2025-05-16 15:12:14.297574","0 days 00:00:03.514924",16,"","","","",256,"","","","",0.0,16,0.09482777916859655,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17757247388362885,57.90675735473633,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.7349694967269897,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13063877820968628,"","PRUNED"
11,0.10031498223543167,"2025-05-16 15:12:14.297862","2025-05-16 15:12:24.794334","0 days 00:00:10.496472",80,16.0,"","","",256,256.0,96.0,"","",0.1,16,0.0008127803736759729,2,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12335263192653656,47.002376556396484,0.8786177039146423,0.7587520480155945,0.716952919960022,0.11352992057800293,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10031498223543167,"","PRUNED"
12,0.1039886400103569,"2025-05-16 15:12:24.794610","2025-05-16 15:12:27.388797","0 days 00:00:02.594187",80,176.0,"","","",160,112.0,64.0,256.0,"",0.4,5,0.0015601931366087587,2,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1671682596206665,55.569190979003906,0.5694937705993652,0.5387912392616272,0.5698162317276001,-0.5764181613922119,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1039886400103569,"","PRUNED"
13,0.10195787250995636,"2025-05-16 15:12:27.389083","2025-05-16 15:12:32.314693","0 days 00:00:04.925610",48,"","","","",224,176.0,"","","",0.1,13,0.00027833298669382506,1,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13527189195156097,48.733646392822266,0.6497238278388977,0.6717609167098999,0.668738603591919,-0.09979140758514404,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10195787250995636,"","PRUNED"
14,0.39570721983909607,"2025-05-16 15:12:32.314974","2025-05-16 15:12:35.128186","0 days 00:00:02.813212",112,176.0,"","","",144,256.0,176.0,224.0,"",0.4,4,0.03413500289202384,2,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1756446659564972,57.008506774902344,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.7159808874130249,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.39570721983909607,"","PRUNED"
15,0.09646350890398026,"2025-05-16 15:12:35.128468","2025-05-16 15:12:38.607761","0 days 00:00:03.479293",48,64.0,16.0,"","",224,80.0,"","","",0.2,13,0.0033012015790781233,3,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.125655859708786,50.55256652832031,0.7639968991279602,0.7362176179885864,0.7908278107643127,0.1552545428276062,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09646350890398026,"","PRUNED"
16,0.10594791918992996,"2025-05-16 15:12:38.608028","2025-05-16 15:12:41.830114","0 days 00:00:03.222086",128,160.0,"","","",112,224.0,64.0,144.0,"",0.4,7,0.0004144374169773533,2,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17693839967250824,61.44625473022461,0.5554675459861755,0.6456372737884521,0.6687761545181274,-0.6205345392227173,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10594791918992996,"","PRUNED"
17,0.10715734958648682,"2025-05-16 15:12:41.830390","2025-05-16 15:12:43.688198","0 days 00:00:01.857808",64,"","","","",176,"","","","",0.1,11,0.003023739177026597,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12083393335342407,52.436302185058594,0.8624526858329773,0.7668736577033997,0.7731226682662964,0.19349533319473267,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10715734958648682,"","PRUNED"
18,0.09311120212078094,"2025-05-16 15:12:43.688456","2025-05-16 15:12:56.472516","0 days 00:00:12.784060",160,80.0,112.0,"","",224,144.0,"","","",0.2,14,0.0010697378383614155,3,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13633473217487335,49.781497955322266,0.7463043332099915,0.7815123796463013,0.7909209728240967,-0.004305243492126465,0.20699207484722137,3653.343505859375,0.5942682027816772,0.6071039438247681,0.8225752115249634,0.05109858512878418,0.12735027074813843,70.50823211669922,0.8696141242980957,0.8264629244804382,0.8595385551452637,0.23439085483551025,0.13183173537254333,59.08512496948242,0.7330388426780701,0.6825954914093018,0.6851993203163147,0.06779545545578003,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09395191818475723,0.09311120212078094,"PRUNED"
19,0.10275796800851822,"2025-05-16 15:12:56.472840","2025-05-16 15:12:58.637833","0 days 00:00:02.164993",16,208.0,"","","",144,96.0,160.0,208.0,"",0.0,4,0.00044278970659256275,2,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1460953652858734,48.15250778198242,0.5568400621414185,0.530563473701477,0.6664605736732483,-0.3211047649383545,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10275796800851822,"","PRUNED"
20,0.13064587116241455,"2025-05-16 15:12:58.638108","2025-05-16 15:13:00.738383","0 days 00:00:02.100275",208,32.0,144.0,"","",192,"","","","",0.4,10,0.03747369724895247,3,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.18597857654094696,62.78639602661133,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.811803936958313,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13064587116241455,"","PRUNED"
21,0.0972830057144165,"2025-05-16 15:13:00.738662","2025-05-16 15:13:06.401678","0 days 00:00:05.663016",160,80.0,96.0,"","",240,160.0,"","","",0.2,14,0.0011533181527903227,3,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13269032537937164,50.103546142578125,0.7405455112457275,0.7681167125701904,0.7898715734481812,0.06986314058303833,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0972830057144165,"","PRUNED"
22,0.08921706676483154,"2025-05-16 15:13:06.401960","2025-05-16 15:13:20.398936","0 days 00:00:13.996976",192,80.0,144.0,256.0,"",224,144.0,"","","",0.1,15,0.0026670634525044197,4,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12018458545207977,44.10557174682617,0.7320254445075989,0.7636880278587341,0.7705410122871399,0.1425999402999878,0.19123943150043488,2613.470947265625,0.5912607312202454,0.5865159630775452,0.8199751973152161,0.04391205310821533,0.1596609503030777,81.0501480102539,0.8763474822044373,0.8231325745582581,0.8446460366249084,-0.24343693256378174,0.1311652511358261,56.88227844238281,0.7214003205299377,0.7177459597587585,0.7078274488449097,0.02945023775100708,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08745939284563065,0.08921706676483154,"PRUNED"
23,0.16269465188185375,"2025-05-16 15:13:20.399336","2025-05-16 15:13:43.344255","0 days 00:00:22.944919",192,144.0,176.0,256.0,"",208,"","","","",0.1,15,0.003252476507410434,4,1,0.16269465188185375,1582.881342569987,0.7449521362781525,0.7075452906390031,0.7201451234519481,-2.147314500808716,0.1296730488538742,219.0876007080078,0.9771377444267273,0.9429279565811157,0.8680245876312256,0.5349684059619904,0.12154635041952133,66.12568664550781,1.0,0.9295176267623901,0.8622133731842041,0.44752514362335205,0.08849575370550156,126.62521362304688,0.9645912051200867,0.8974376916885376,0.809992253780365,0.4459006190299988,0.09151361882686615,68.71009063720703,0.8633432984352112,0.8093445301055908,0.8146992921829224,0.4252181053161621,0.16350017488002777,122.3306884765625,1.0,0.9985796213150024,0.9216708540916443,0.36993396282196045,0.08574268221855164,114.40583801269531,0.8159030675888062,0.7496049404144287,0.7150272130966187,0.3433765172958374,0.10795547068119049,41.21675109863281,0.8954837322235107,0.8514858484268188,0.8343763947486877,0.30226463079452515,0.20652654767036438,3320.746337890625,0.5226758718490601,0.5639069080352783,0.7902464270591736,0.018759846687316895,0.12018138915300369,77.53226470947266,0.8251087069511414,0.8105459809303284,0.826343834400177,0.2512563467025757,0.10510234534740448,68.59649658203125,0.936011791229248,0.7955187559127808,0.8179976940155029,0.4350850582122803,0.09934746474027634,700.0016479492188,0.36731472611427307,0.4240829646587372,0.4954620599746704,0.06050020456314087,0.7805183529853821,16437.044921875,0.05740678310394287,0.04106206074357033,0.03639333322644234,-36.84054183959961,0.11323557794094086,293.89715576171875,0.9490430355072021,0.7782239317893982,0.6948596239089966,0.3384190797805786,0.1277976632118225,487.7220764160156,0.09860360622406006,0.22101753950119019,0.40799829363822937,0.029286682605743408,0.09928333759307861,1599.1773681640625,0.9016584753990173,0.7999230027198792,0.9068716168403625,0.62832972407341,0.0,0.07808229327201843,0.07746532559394836,"COMPLETE"
24,0.08834590762853622,"2025-05-16 15:13:43.344718","2025-05-16 15:13:50.739131","0 days 00:00:07.394413",128,144.0,208.0,192.0,"",192,"","","","",0.0,16,0.005409810668117061,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1110682561993599,43.03251266479492,0.8959593772888184,0.8673637509346008,0.8498486876487732,0.2759177088737488,0.21814493834972382,5090.41796875,0.5639610886573792,0.6059994697570801,0.8001862168312073,-0.09350025653839111,0.11841674149036407,67.54972076416016,0.833080530166626,0.8137193918228149,0.7986383438110352,0.27720963954925537,0.11783578246831894,72.23926544189453,0.8370364904403687,0.8117377758026123,0.7691681981086731,0.3218676447868347,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08160048723220825,0.08834590762853622,"PRUNED"
25,0.08951597660779953,"2025-05-16 15:13:50.739434","2025-05-16 15:13:56.200107","0 days 00:00:05.460673",112,208.0,"","","",160,"","","","",0.1,14,0.003074649905242604,2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1425533890724182,54.614776611328125,0.9007973074913025,0.8233080506324768,0.8357259631156921,-0.0006102323532104492,0.20781171321868896,3574.78564453125,0.5362891554832458,0.5250887274742126,0.7949766516685486,-0.01582646369934082,0.10697724670171738,62.335514068603516,0.840106725692749,0.8322513103485107,0.8416165709495544,0.41473090648651123,0.09740903973579407,65.17236328125,0.9379462599754333,0.8161797523498535,0.7996965646743774,0.4689329266548157,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07869195938110352,0.08951597660779953,"PRUNED"
26,0.09743554890155792,"2025-05-16 15:13:56.200416","2025-05-16 15:14:02.528244","0 days 00:00:06.327828",256,"","","","",208,48.0,64.0,"","",0.0,9,0.004929547497561954,1,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12362732738256454,50.3730354309082,0.8239936232566833,0.7568337917327881,0.7503386735916138,0.10940760374069214,0.20300263166427612,2956.4306640625,0.5897168517112732,0.541904628276825,0.8141350746154785,-0.02951836585998535,0.13031406700611115,66.31895446777344,0.8397037386894226,0.8263908624649048,0.8397538661956787,0.17441308498382568,0.13202673196792603,59.933834075927734,0.8488858938217163,0.7355697154998779,0.740166425704956,0.09664332866668701,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09166882932186127,0.09743554890155792,"PRUNED"
