"number","value","datetime_start","datetime_complete","duration","params_decoder_layer_width_0","params_decoder_layer_width_1","params_decoder_layer_width_2","params_decoder_layer_width_3","params_decoder_layer_width_4","params_encoder_layer_width_0","params_encoder_layer_width_1","params_encoder_layer_width_2","params_encoder_layer_width_3","params_encoder_layer_width_4","params_graphsage_aggregator","params_lr","params_n_decoder_layers","params_n_encoder_layers","user_attrs_avg_mae","user_attrs_avg_mape","user_attrs_avg_ndcg10","user_attrs_avg_ndcg20","user_attrs_avg_ndcg50","user_attrs_avg_r2","user_attrs_fold10_mae","user_attrs_fold10_mape","user_attrs_fold10_ndcg10","user_attrs_fold10_ndcg20","user_attrs_fold10_ndcg50","user_attrs_fold10_r2","user_attrs_fold11_mae","user_attrs_fold11_mape","user_attrs_fold11_ndcg10","user_attrs_fold11_ndcg20","user_attrs_fold11_ndcg50","user_attrs_fold11_r2","user_attrs_fold12_mae","user_attrs_fold12_mape","user_attrs_fold12_ndcg10","user_attrs_fold12_ndcg20","user_attrs_fold12_ndcg50","user_attrs_fold12_r2","user_attrs_fold13_mae","user_attrs_fold13_mape","user_attrs_fold13_ndcg10","user_attrs_fold13_ndcg20","user_attrs_fold13_ndcg50","user_attrs_fold13_r2","user_attrs_fold14_mae","user_attrs_fold14_mape","user_attrs_fold14_ndcg10","user_attrs_fold14_ndcg20","user_attrs_fold14_ndcg50","user_attrs_fold14_r2","user_attrs_fold15_mae","user_attrs_fold15_mape","user_attrs_fold15_ndcg10","user_attrs_fold15_ndcg20","user_attrs_fold15_ndcg50","user_attrs_fold15_r2","user_attrs_fold1_mae","user_attrs_fold1_mape","user_attrs_fold1_ndcg10","user_attrs_fold1_ndcg20","user_attrs_fold1_ndcg50","user_attrs_fold1_r2","user_attrs_fold2_mae","user_attrs_fold2_mape","user_attrs_fold2_ndcg10","user_attrs_fold2_ndcg20","user_attrs_fold2_ndcg50","user_attrs_fold2_r2","user_attrs_fold3_mae","user_attrs_fold3_mape","user_attrs_fold3_ndcg10","user_attrs_fold3_ndcg20","user_attrs_fold3_ndcg50","user_attrs_fold3_r2","user_attrs_fold4_mae","user_attrs_fold4_mape","user_attrs_fold4_ndcg10","user_attrs_fold4_ndcg20","user_attrs_fold4_ndcg50","user_attrs_fold4_r2","user_attrs_fold5_mae","user_attrs_fold5_mape","user_attrs_fold5_ndcg10","user_attrs_fold5_ndcg20","user_attrs_fold5_ndcg50","user_attrs_fold5_r2","user_attrs_fold6_mae","user_attrs_fold6_mape","user_attrs_fold6_ndcg10","user_attrs_fold6_ndcg20","user_attrs_fold6_ndcg50","user_attrs_fold6_r2","user_attrs_fold7_mae","user_attrs_fold7_mape","user_attrs_fold7_ndcg10","user_attrs_fold7_ndcg20","user_attrs_fold7_ndcg50","user_attrs_fold7_r2","user_attrs_fold8_mae","user_attrs_fold8_mape","user_attrs_fold8_ndcg10","user_attrs_fold8_ndcg20","user_attrs_fold8_ndcg50","user_attrs_fold8_r2","user_attrs_fold9_mae","user_attrs_fold9_mape","user_attrs_fold9_ndcg10","user_attrs_fold9_ndcg20","user_attrs_fold9_ndcg50","user_attrs_fold9_r2","user_attrs_pca_components","system_attrs_completed_rung_0","system_attrs_completed_rung_1","state"
24,0.12153299748897553,"2025-05-16 15:09:37.981709","2025-05-16 15:09:40.679779","0 days 00:00:02.698070",32,224.0,48.0,128.0,"",128,"","","","","max",0.002522970801534512,4,1,0.12153299748897553,592.8403612772623,0.7699721992015839,0.7529095053672791,0.7470068116982778,0.27099350492159524,0.1452271193265915,265.77679443359375,0.8854146003723145,0.8902335166931152,0.8143523931503296,0.405456006526947,0.12403309345245361,70.91741943359375,0.957428514957428,0.8968011140823364,0.8694890141487122,0.4871988296508789,0.09338559210300446,111.30784606933594,0.949714183807373,0.8266746401786804,0.7689921259880066,0.3814660310745239,0.09016755223274231,61.666114807128906,0.8310748338699341,0.7858991026878357,0.7780832052230835,0.44118833541870117,0.1430041640996933,161.01368713378906,1.0,0.9694198369979858,0.9118680357933044,0.557399719953537,0.08163774758577347,87.39727020263672,0.8342751264572144,0.8247231841087341,0.7721778154373169,0.39939504861831665,0.10580757260322571,42.37540817260742,0.8494224548339844,0.8457603454589844,0.7982431054115295,0.31728804111480713,0.2139206975698471,2892.852783203125,0.492626428604126,0.4975503981113434,0.7607618570327759,-0.07875692844390869,0.14872562885284424,116.45550537109375,0.46389520168304443,0.5152595639228821,0.6733301281929016,-0.22840285301208496,0.11502744257450104,66.09283447265625,0.7717170715332031,0.7665873765945435,0.7629220485687256,0.28055763244628906,0.10442904382944107,853.447509765625,0.2989659607410431,0.42105892300605774,0.47911515831947327,0.03913164138793945,0.12233524024486542,1986.52001953125,0.8833335638046265,0.7461279630661011,0.5882527828216553,-0.05395054817199707,0.10188210010528564,242.92364501953125,0.8731491565704346,0.7949494123458862,0.732672393321991,0.37271904945373535,0.13253559172153473,567.6367797851562,0.5876893401145935,0.6261029243469238,0.6017680168151855,0.2503820061683655,0.10087637603282928,1366.2218017578125,0.8708765506744385,0.8864942789077759,0.893074095249176,0.4938305616378784,0.0,0.06935540586709976,0.06928683817386627,"COMPLETE"
25,0.09006422013044357,"2025-05-16 15:09:40.680325","2025-05-16 15:09:41.201689","0 days 00:00:00.521364",48,224.0,32.0,112.0,144.0,128,16.0,160.0,"","","max",0.003877364621975144,5,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10733237862586975,45.13909149169922,0.6655414700508118,0.7685370445251465,0.8116568326950073,0.2984580993652344,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09006422013044357,"","PRUNED"
26,0.09200215339660645,"2025-05-16 15:09:41.202027","2025-05-16 15:09:41.669644","0 days 00:00:00.467617",32,224.0,64.0,176.0,"",112,160.0,"","","","max",0.010263815072046597,4,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13184751570224762,52.80320739746094,0.5940464735031128,0.710673987865448,0.772651731967926,0.10705482959747314,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09200215339660645,"","PRUNED"
27,0.0885867103934288,"2025-05-16 15:09:41.669971","2025-05-16 15:09:42.163176","0 days 00:00:00.493205",80,192.0,80.0,128.0,176.0,144,"","","","","max",0.0004244902713910886,5,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12456431984901428,41.65752410888672,0.4925554692745209,0.526100218296051,0.657105565071106,-0.0939493179321289,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0885867103934288,"","PRUNED"
28,0.09646447747945786,"2025-05-16 15:09:42.163479","2025-05-16 15:09:42.552417","0 days 00:00:00.388938",32,240.0,16.0,64.0,"",80,"","","","","mean",0.0012461553275342316,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13905394077301025,54.03908920288086,0.7325395941734314,0.6935103535652161,0.7403993606567383,-0.06875050067901611,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09646447747945786,"","PRUNED"
29,0.09038897603750229,"2025-05-16 15:09:42.552699","2025-05-16 15:09:43.065245","0 days 00:00:00.512546",144,176.0,48.0,208.0,"",160,224.0,"","","","add",0.006847139495092802,4,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10743089020252228,42.597354888916016,0.7223039269447327,0.7375530004501343,0.8114662170410156,0.3590642809867859,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09038897603750229,"","PRUNED"
30,0.07669714838266373,"2025-05-16 15:09:43.065561","2025-05-16 15:09:44.286600","0 days 00:00:01.221039",112,208.0,96.0,80.0,64.0,112,176.0,"","","","add",0.0027098611393189635,5,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10857056826353073,45.731632232666016,0.696003794670105,0.752780556678772,0.7642162442207336,0.3292604684829712,0.19205448031425476,2946.516845703125,0.5772568583488464,0.5424898862838745,0.8131853938102722,0.009255528450012207,0.09111862629652023,53.235774993896484,0.8552995324134827,0.8721730709075928,0.8531543016433716,0.5477616786956787,0.11544666439294815,55.7655029296875,0.7145551443099976,0.786178469657898,0.8257647156715393,0.34070926904678345,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07633421570062637,0.07669714838266373,"PRUNED"
31,0.07756465673446655,"2025-05-16 15:09:44.286905","2025-05-16 15:09:44.693449","0 days 00:00:00.406544",16,160.0,144.0,"","",192,"","","","","max",0.0020868740739968345,3,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10939805209636688,46.5642204284668,0.8040937781333923,0.8042459487915039,0.7970211505889893,0.2771170139312744,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07756465673446655,"","PRUNED"
32,0.08134003728628159,"2025-05-16 15:09:44.693769","2025-05-16 15:09:45.111621","0 days 00:00:00.417852",32,160.0,112.0,"","",240,"","","","","max",0.004285255933342007,3,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10874734073877335,40.255531311035156,0.8373505473136902,0.8062450885772705,0.8209848999977112,0.26525288820266724,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08134003728628159,"","PRUNED"
33,0.08703925460577011,"2025-05-16 15:09:45.111916","2025-05-16 15:09:45.503126","0 days 00:00:00.391210",16,112.0,96.0,144.0,"",64,"","","","","max",0.0008690897452137501,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12058897316455841,48.9927978515625,0.7337736487388611,0.7671068906784058,0.7693583369255066,0.16542309522628784,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08703925460577011,"","PRUNED"
34,0.1061546802520752,"2025-05-16 15:09:45.503421","2025-05-16 15:09:45.981098","0 days 00:00:00.477677",64,176.0,64.0,"","",176,144.0,"","","","max",0.014794321771108412,3,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.18293477594852448,60.8083610534668,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.7854485511779785,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1061546802520752,"","PRUNED"
35,0.09617745876312256,"2025-05-16 15:09:45.981372","2025-05-16 15:09:46.403173","0 days 00:00:00.421801",32,240.0,144.0,32.0,"",144,"","","","","mean",0.0005784730154934604,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1369411051273346,57.54754638671875,0.7674996852874756,0.699998140335083,0.7478848695755005,0.03485405445098877,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09617745876312256,"","PRUNED"
36,0.10481875389814377,"2025-05-16 15:09:46.403450","2025-05-16 15:09:46.820142","0 days 00:00:00.416692",64,144.0,"","","",96,96.0,"","","","max",0.00024098007480753193,2,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11988940089941025,38.41248321533203,0.6719459891319275,0.7067902088165283,0.7757263779640198,-0.04478764533996582,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10481875389814377,"","PRUNED"
37,0.08561667054891586,"2025-05-16 15:09:46.820442","2025-05-16 15:09:47.574709","0 days 00:00:00.754267",16,208.0,112.0,208.0,256.0,224,192.0,80.0,16.0,256.0,"max",0.002021344690603273,5,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10980530083179474,52.357643127441406,0.7035093903541565,0.7561407685279846,0.8237287402153015,0.31932753324508667,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08561667054891586,"","PRUNED"
38,0.10375729948282242,"2025-05-16 15:09:47.575120","2025-05-16 15:09:48.052705","0 days 00:00:00.477585",48,256.0,"","","",32,16.0,160.0,"","","mean",0.0014252582377628565,2,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1511853188276291,50.77652359008789,0.6068305969238281,0.6492094397544861,0.7126277685165405,-0.35659754276275635,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10375729948282242,"","PRUNED"
39,0.07578535377979279,"2025-05-16 15:09:48.053021","2025-05-16 15:09:49.001039","0 days 00:00:00.948018",32,192.0,80.0,"","",160,"","","","","add",0.0031145292195032368,3,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10883426666259766,43.41342544555664,0.7808158993721008,0.7943013310432434,0.786200225353241,0.25796228647232056,0.2080257087945938,3386.638671875,0.5607782602310181,0.5346076488494873,0.7985345721244812,0.01766258478164673,0.1047346442937851,60.99646759033203,0.8961126804351807,0.8711802363395691,0.8639125227928162,0.4202173352241516,0.11772545427083969,57.8430290222168,0.6642062664031982,0.7624414563179016,0.7458741664886475,0.22804254293441772,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07695189863443375,0.07578535377979279,"PRUNED"
40,0.12224148958921432,"2025-05-16 15:09:49.001333","2025-05-16 15:09:51.876434","0 days 00:00:02.875101",96,32.0,48.0,128.0,"",128,"","","","","max",0.006912855271801348,4,1,0.12224148958921432,597.5322166442871,0.8057654241720835,0.7603745718797048,0.7518459399541219,0.2740312159061432,0.1489352136850357,246.62954711914062,0.8875777721405029,0.8590936660766602,0.7855662107467651,0.36553823947906494,0.13348326086997986,76.95648193359375,1.0,0.9513702988624573,0.8228074312210083,0.4120825529098511,0.09602423012256622,144.87191772460938,0.8961296677589417,0.826363742351532,0.7766177654266357,0.3816249966621399,0.08993233740329742,64.03863525390625,0.7504483461380005,0.7386906147003174,0.7630429267883301,0.4177168011665344,0.1542530208826065,138.4105987548828,1.0,0.9200817942619324,0.9265540242195129,0.46560049057006836,0.08044815063476562,87.84076690673828,0.8131709098815918,0.8110160231590271,0.8053739666938782,0.4300232529640198,0.11124099045991898,47.2827262878418,0.8136797547340393,0.8105692267417908,0.8013306856155396,0.30380213260650635,0.19691678881645203,2529.0888671875,0.6316238641738892,0.5553632378578186,0.8180785775184631,0.001332104206085205,0.11701230704784393,97.56607055664062,0.7706233263015747,0.8158770203590393,0.812197208404541,0.3043878674507141,0.11829399317502975,74.99874877929688,0.7678143382072449,0.7742774486541748,0.7750447988510132,0.31355810165405273,0.11536360532045364,1157.29736328125,0.4077920615673065,0.4301062524318695,0.48470640182495117,0.005190789699554443,0.12567266821861267,2084.3193359375,0.8607665300369263,0.6993840336799622,0.4904286861419678,-0.2619748115539551,0.1050683781504631,225.33526611328125,0.8723397850990295,0.7161478996276855,0.7051035165786743,0.30854684114456177,0.1377907693386078,504.4320068359375,0.6681171655654907,0.6262986660003662,0.6447654366493225,0.1437091827392578,0.10318662971258163,1483.9149169921875,0.9463978409767151,0.8709786534309387,0.8660714626312256,0.519329696893692,0.0,0.06991927325725555,0.06789067387580872,"COMPLETE"
41,0.12713060180346172,"2025-05-16 15:09:51.876879","2025-05-16 15:09:54.684050","0 days 00:00:02.807171",96,48.0,48.0,128.0,"",128,"","","","","max",0.007700865385350733,4,1,0.12713060180346172,670.2589866638184,0.7266498108704885,0.7182911852995555,0.7129392762978871,0.18245662450790406,0.14541617035865784,242.03814697265625,0.8687198758125305,0.8519759774208069,0.8251402378082275,0.3966646194458008,0.1283334195613861,66.95565795898438,1.0,0.9253265857696533,0.8225942850112915,0.44637012481689453,0.09729111939668655,147.1956024169922,0.9108927845954895,0.8295930027961731,0.7603422999382019,0.3530246615409851,0.08997360616922379,61.60306167602539,0.8463058471679688,0.8417403101921082,0.8165660500526428,0.4221450686454773,0.15477639436721802,123.95841217041016,0.9474731087684631,0.9534572958946228,0.8372960686683655,0.4372374415397644,0.08194233477115631,86.81459045410156,0.6965569257736206,0.7652698159217834,0.7426592707633972,0.36394792795181274,0.11079547554254532,48.87123107910156,0.8520303964614868,0.8417089581489563,0.7916041016578674,0.28565847873687744,0.2175249308347702,2702.7197265625,0.4795239269733429,0.4732482135295868,0.7529558539390564,-0.08557558059692383,0.13544686138629913,108.06973266601562,0.2635488212108612,0.39675238728523254,0.6004617214202881,-0.13839709758758545,0.12515020370483398,64.56879425048828,0.6794665455818176,0.7137917876243591,0.7652155756950378,0.17311477661132812,0.13441284000873566,1462.0751953125,0.5394524931907654,0.5280810594558716,0.49673277139663696,-0.29048848152160645,0.14612515270709991,2679.680419921875,0.6264886260032654,0.5729899406433105,0.4298315644264221,-0.5139318704605103,0.1042260155081749,289.13226318359375,0.8846479654312134,0.7862474322319031,0.7245137095451355,0.37029409408569336,0.12914298474788666,534.6680297851562,0.373248428106308,0.4425789415836334,0.45482757687568665,0.07477438449859619,0.10640151798725128,1435.533935546875,0.9313914179801941,0.8516060709953308,0.87334805727005,0.4420108199119568,0.0,0.06479869037866592,0.06724197417497635,"COMPLETE"
42,0.07113602012395859,"2025-05-16 15:09:54.684526","2025-05-16 15:09:55.687164","0 days 00:00:01.002638",128,32.0,32.0,112.0,96.0,96,"","","","","max",0.0058651290399888605,5,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10918226838111877,40.2993049621582,0.8859602808952332,0.8450331091880798,0.8227764964103699,0.23519885540008545,0.1974753588438034,2493.78271484375,0.566032886505127,0.5342951416969299,0.8019405603408813,-0.006492495536804199,0.16777083277702332,160.37742614746094,0.435383677482605,0.5169463753700256,0.614119827747345,-0.4510359764099121,0.10754412412643433,64.3270034790039,0.8488075733184814,0.7872644662857056,0.7873119711875916,0.3720599412918091,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0673348531126976,0.07113602012395859,"PRUNED"
43,0.0771222934126854,"2025-05-16 15:09:55.687488","2025-05-16 15:09:56.115097","0 days 00:00:00.427609",112,144.0,32.0,160.0,"",112,"","","","","max",0.012026648867050767,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1300644874572754,59.7911376953125,0.6935079097747803,0.6901583075523376,0.7328513264656067,0.19036376476287842,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0771222934126854,"","PRUNED"
44,0.12976977229118347,"2025-05-16 15:09:56.115379","2025-05-16 15:09:56.586872","0 days 00:00:00.471493",64,176.0,64.0,"","",160,240.0,"","","","max",0.019268807926497843,3,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17762437462806702,76.31736755371094,0.4679320454597473,0.5235548615455627,0.66839200258255,-0.33602964878082275,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12976977229118347,"","PRUNED"
45,0.07802081853151321,"2025-05-16 15:09:56.587184","2025-05-16 15:09:57.067390","0 days 00:00:00.480206",208,112.0,80.0,"","",128,128.0,"","","","max",0.004464557436151118,3,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09936369210481644,41.387306213378906,0.772955060005188,0.7905099391937256,0.8257301449775696,0.3669935464859009,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07802081853151321,"","PRUNED"
46,0.07178746163845062,"2025-05-16 15:09:57.067709","2025-05-16 15:09:58.338403","0 days 00:00:01.270694",144,208.0,208.0,96.0,208.0,176,"","","","","add",0.0035610749224888496,5,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10229943692684174,44.04878234863281,0.7928192615509033,0.8362204432487488,0.8075495958328247,0.366033673286438,0.21333496272563934,3322.19921875,0.5352893471717834,0.5313659906387329,0.7943732142448425,-0.05410480499267578,0.10392434149980545,60.71087646484375,0.7670893669128418,0.8285195231437683,0.8314087986946106,0.41141074895858765,0.09781784564256668,48.72209548950195,0.8506626486778259,0.820933997631073,0.8192197680473328,0.39674603939056396,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07431647926568985,0.07178746163845062,"PRUNED"
47,0.08200234919786453,"2025-05-16 15:09:58.338679","2025-05-16 15:09:58.914541","0 days 00:00:00.575862",80,16.0,48.0,144.0,"",144,80.0,80.0,256.0,"","max",0.002275138852071971,4,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12789136171340942,70.91414642333984,0.6769011616706848,0.7289091944694519,0.7784603834152222,0.22293215990066528,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08200234919786453,"","PRUNED"
48,0.08048547804355621,"2025-05-16 15:09:58.914848","2025-05-16 15:09:59.379636","0 days 00:00:00.464788",256,160.0,128.0,"","",192,"","","","","max",0.0007362154610030126,3,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11838089674711227,45.18937301635742,0.754152238368988,0.7612713575363159,0.7791216373443604,0.16124528646469116,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08048547804355621,"","PRUNED"
49,0.08155903965234756,"2025-05-16 15:09:59.379912","2025-05-16 15:09:59.817795","0 days 00:00:00.437883",96,64.0,"","","",240,224.0,"","","","add",0.0016464826477443006,2,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10478371381759644,40.000526428222656,0.6586176156997681,0.7380216121673584,0.8029233813285828,0.3603716492652893,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08155903965234756,"","PRUNED"
50,0.07431308925151825,"2025-05-16 15:09:59.818094","2025-05-16 15:10:00.884338","0 days 00:00:01.066244",48,128.0,96.0,192.0,"",208,"","","","","mean",0.005826909655928086,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13012835383415222,53.24589538574219,0.7410871982574463,0.7685731649398804,0.7818602919578552,0.06494927406311035,0.2617079019546509,5363.09228515625,0.4488303065299988,0.5207929611206055,0.7494719624519348,-0.34246206283569336,0.13690303266048431,82.76834869384766,0.5725228786468506,0.6554259061813354,0.7344557642936707,0.05252707004547119,0.12061947584152222,67.9187240600586,0.6919585466384888,0.7038218379020691,0.7022958993911743,0.20682114362716675,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07619382441043854,0.07431308925151825,"PRUNED"
51,0.125494713584582,"2025-05-16 15:10:00.884657","2025-05-16 15:10:03.793547","0 days 00:00:02.908890",96,64.0,48.0,128.0,"",128,"","","","","max",0.007824080943934525,4,1,0.125494713584582,721.4395365397136,0.7578307886918386,0.7321684499581654,0.7241236627101898,0.21880557537078857,0.14734087884426117,270.93829345703125,0.996819019317627,0.950631856918335,0.8136931657791138,0.3784608244895935,0.13143830001354218,80.44697570800781,1.0,0.9323485493659973,0.7892760634422302,0.39350324869155884,0.09501037746667862,137.01893615722656,0.9504595398902893,0.796746551990509,0.7822222709655762,0.3986136317253113,0.09437407553195953,61.798065185546875,0.7122852802276611,0.7146373391151428,0.769763708114624,0.36213845014572144,0.15904104709625244,159.38467407226562,1.0,0.9026186466217041,0.814959704875946,0.4194100499153137,0.0820721983909607,87.04478454589844,0.7632946968078613,0.855651319026947,0.8414656519889832,0.3838564157485962,0.10935623943805695,43.706260681152344,0.8392201662063599,0.8251456022262573,0.8113727569580078,0.2508671283721924,0.2129518836736679,2917.950927734375,0.5131385326385498,0.5102968811988831,0.7710282206535339,-0.06392693519592285,0.12677256762981415,86.57984924316406,0.4862990081310272,0.5839311480522156,0.6911019086837769,0.07242172956466675,0.10193004459142685,64.5328140258789,0.8110846281051636,0.7995432019233704,0.771863579750061,0.36936748027801514,0.11355512589216232,1150.1492919921875,0.33454278111457825,0.5017405152320862,0.49996474385261536,0.042822957038879395,0.14136090874671936,2641.256591796875,0.8673350811004639,0.6058382987976074,0.43113386631011963,-0.610261082649231,0.10939932614564896,242.80712890625,0.8331711292266846,0.7135317325592041,0.7065182328224182,0.2789260745048523,0.13252536952495575,604.1806030273438,0.3530590236186981,0.39058956503868103,0.48259812593460083,0.1215314269065857,0.1252923607826233,2273.7978515625,0.9067529439926147,0.899275541305542,0.8848929405212402,0.4843522310256958,0.0,0.07069139927625656,0.07106641680002213,"COMPLETE"
52,0.1278074527780215,"2025-05-16 15:10:03.794005","2025-05-16 15:10:06.628513","0 days 00:00:02.834508",112,32.0,48.0,112.0,"",112,"","","","","max",0.008010044605809558,4,1,0.1278074527780215,658.2115145365398,0.748897914091746,0.71338805158933,0.7199227690696717,0.1921460469563802,0.15156908333301544,252.17544555664062,0.7914283275604248,0.764999270439148,0.7517010569572449,0.36555981636047363,0.12823060154914856,73.6295166015625,1.0,0.9514551162719727,0.8220565915107727,0.43644458055496216,0.0954659953713417,139.4611358642578,0.9116848111152649,0.8370829224586487,0.7480771541595459,0.35572439432144165,0.0919153019785881,64.68365478515625,0.8150658011436462,0.7696763873100281,0.7784833312034607,0.40524572134017944,0.1496313065290451,141.72120666503906,1.0,0.9190539717674255,0.8582605719566345,0.46692806482315063,0.0851665660738945,93.81021881103516,0.7616382241249084,0.8223779201507568,0.7898256182670593,0.3489904999732971,0.11571492999792099,43.53800582885742,0.7684881687164307,0.7870667576789856,0.7899293899536133,0.20021682977676392,0.21378527581691742,3094.38427734375,0.4906163215637207,0.5037059187889099,0.7650119662284851,-0.04224514961242676,0.1523151844739914,128.65167236328125,0.4554484188556671,0.5303783416748047,0.635468065738678,-0.27985286712646484,0.1227671355009079,68.77549743652344,0.7746351361274719,0.7213367819786072,0.724349856376648,0.18867141008377075,0.11522183567285538,1050.131103515625,0.29498621821403503,0.2885493338108063,0.43460583686828613,-0.07908058166503906,0.14299575984477997,2454.6171875,0.818183183670044,0.6883503794670105,0.49387121200561523,-0.39992856979370117,0.10900750011205673,246.2147674560547,0.8756242990493774,0.7424827814102173,0.714618444442749,0.3083146810531616,0.1441023349761963,750.6846923828125,0.5621467232704163,0.5463782548904419,0.612693727016449,0.09678477048873901,0.09922298043966293,1270.6943359375,0.9135230779647827,0.8279266357421875,0.8798887133598328,0.510417103767395,0.0,0.07287786900997162,0.07050689309835434,"COMPLETE"
53,0.10256271064281464,"2025-05-16 15:10:06.628965","2025-05-16 15:10:06.982500","0 days 00:00:00.353535",80,48.0,64.0,"","",128,"","","","","max",0.025521206473625706,3,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14691266417503357,46.24746322631836,0.7628050446510315,0.773587167263031,0.7902573943138123,-0.33716893196105957,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10256271064281464,"","PRUNED"
54,0.09134728461503983,"2025-05-16 15:10:06.982755","2025-05-16 15:10:07.388556","0 days 00:00:00.405801",128,16.0,112.0,144.0,128.0,96,"","","","","max",0.017263778918736802,5,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.18730440735816956,63.64799880981445,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.8234196901321411,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09134728461503983,"","PRUNED"
